year	year_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	height	games_played	games_started	minutes_played	field_goals_made	field_goals_attempted	field_goal_percentage	three_point_field_goals	three_point_field_goals_attempted	three_point_field_goal_percentage	free_throws	free_throws_attempted	free_throw_percentage	points	point_per_game	offensive_rebounds	defensive_rebounds	total_rebounds	rebounds_per_game	assists	turnovers	steals	blocks	fouls	double_doubles	triple_doubles	dq
2013	11240	26172	A&M-Corpus Chris	33	1178339	Gregory, Taryn	http://stats.ncaa.org/player?game_sport_year_ctl_id=11240&stats_player_seq=1178339	Jr	G	5-6	29	20	668:00	39	130	30.00	15	62	24.19	15	23	65.22	108	3.72	22	60	82	2.83	42	59	27	1	29	 	 	 
2013	11240	26172	A&M-Corpus Chris	22	1402592	Plummer, Ashanti	http://stats.ncaa.org/player?game_sport_year_ctl_id=11240&stats_player_seq=1402592	Fr	F	6-2	29	22	650:00	35	99	35.35	 	 	""	26	47	55.32	96	3.31	50	45	95	3.28	10	41	3	17	74	2	 	 
2013	11240	26172	A&M-Corpus Chris	24	1284135	Taylor, Verne'Qua	http://stats.ncaa.org/player?game_sport_year_ctl_id=11240&stats_player_seq=1284135	Sr	G	5-6	29	21	752:00	21	99	21.21	1	12	8.33	26	48	54.17	69	2.38	13	73	86	2.97	96	83	43	4	60	1	 	 
2013	11240	26172	A&M-Corpus Chris	23	1178347	Huff, Brandi	http://stats.ncaa.org/player?game_sport_year_ctl_id=11240&stats_player_seq=1178347	Jr	F	6-0	28	9	570:00	77	183	42.08	 	12	""	24	52	46.15	178	6.36	39	82	121	4.32	6	53	17	13	61	2	 	 
2013	11240	26172	A&M-Corpus Chris	12	1284134	Anderson-Sparks, Marquesha	http://stats.ncaa.org/player?game_sport_year_ctl_id=11240&stats_player_seq=1284134	Jr	G	5-7	28	2	312:00	20	83	24.10	4	23	17.39	48	62	77.42	92	3.29	28	23	51	1.82	11	32	10	3	31	 	 	 
2013	11240	26172	A&M-Corpus Chris	10	1402590	Blount, Janae	http://stats.ncaa.org/player?game_sport_year_ctl_id=11240&stats_player_seq=1402590	Fr	G	5-9	28	13	690:00	69	235	29.36	29	109	26.61	33	42	78.57	200	7.14	15	64	79	2.82	41	74	29	6	41	1	 	 
2013	11240	26172	A&M-Corpus Chris	21	1070563	Jammer, Jessica	http://stats.ncaa.org/player?game_sport_year_ctl_id=11240&stats_player_seq=1070563	Sr	G	5-10	28	23	723:00	92	255	36.08	3	32	9.38	47	68	69.12	234	8.36	60	92	152	5.43	28	59	34	12	49	 	1	 
2013	11240	26172	A&M-Corpus Chris	3	1070561	Darley, Ashley	http://stats.ncaa.org/player?game_sport_year_ctl_id=11240&stats_player_seq=1070561	Jr	G	5-6	28	20	524:00	87	215	40.47	7	32	21.88	41	66	62.12	222	7.93	64	63	127	4.54	14	54	41	6	67	3	2	 
2013	11240	26172	A&M-Corpus Chris	5	1284133	Roberts, Alisa	http://stats.ncaa.org/player?game_sport_year_ctl_id=11240&stats_player_seq=1284133	Sr	G	5-7	25	7	339:00	47	165	28.48	17	68	25.00	28	45	62.22	139	5.56	13	35	48	1.92	13	40	13	3	55	 	 	 
2013	11240	26172	A&M-Corpus Chris	11	1070562	Dunn, Imani	http://stats.ncaa.org/player?game_sport_year_ctl_id=11240&stats_player_seq=1070562	Sr	G	5-6	20	5	201:00	15	45	33.33	7	26	26.92	7	16	43.75	44	2.20	6	18	24	1.20	8	18	8	2	17	 	 	 
