game_id	period_id	category	team_value	opponent_value
3943058	3rd Period	Fastbreak Pts	""	""
3943058	3rd Period	Pts in Paint	""	""
3943058	4th Period	Time of Possession	363	237
3943058	4th Period	Scoring Time of Possession	161	114
3943058	4th Period	Pos Cnt	19	18
3943058	4th Period	Sc Cnt	9	10
3943058	4th Period	Times Took Lead	1	1
3943058	4th Period	Largest Lead	0	0
3943058	4th Period	Time of Largest Lead	-	-
3943058	4th Period	Times Tied Score	1	2
3943058	4th Period	Bench Pts	7	5
3943058	4th Period	2nd Chance Pts	2	2
3943058	4th Period	Pts off TO	2	1
3943058	4th Period	Fastbreak Pts	""	""
3943058	4th Period	Pts in Paint	""	""
3943058	Game Stats	Time of Possession	1,309	1,091
3943058	Game Stats	Scoring Time of Possession	503	412
3943058	Game Stats	Pos Cnt	76	74
3943058	Game Stats	Sc Cnt	30	30
3943058	Game Stats	Times Took Lead	1	1
3943058	Game Stats	Largest Lead	20	1
3943058	Game Stats	Time of Largest Lead		
3943058	Game Stats	Times Tied Score	1	2
3943058	Game Stats	Bench Pts	13	13
3943058	Game Stats	2nd Chance Pts	10	13
3943058	Game Stats	Pts off TO	13	11
3943058	Game Stats	Fastbreak Pts		
3943058	Game Stats	Pts in Paint		
3943104	1st Period	Time of Possession	303	297
3943104	1st Period	Scoring Time of Possession	138	122
3943104	1st Period	Pos Cnt	19	20
3943104	1st Period	Sc Cnt	10	7
3943104	1st Period	Times Took Lead	1	0
3943104	1st Period	Largest Lead	0	0
3943104	1st Period	Time of Largest Lead	-	-
3943104	1st Period	Times Tied Score	1	0
3943104	1st Period	Bench Pts	2	4
3943104	1st Period	2nd Chance Pts	8	9
3943104	1st Period	Pts off TO	6	2
3943104	1st Period	Fastbreak Pts	""	""
3943104	1st Period	Pts in Paint	""	""
3943104	2nd Period	Time of Possession	293	307
3943104	2nd Period	Scoring Time of Possession	162	108
3943104	2nd Period	Pos Cnt	23	22
3943104	2nd Period	Sc Cnt	13	7
3943104	2nd Period	Times Took Lead	0	0
3943104	2nd Period	Largest Lead	0	0
3943104	2nd Period	Time of Largest Lead	-	-
3943104	2nd Period	Times Tied Score	0	0
3943104	2nd Period	Bench Pts	10	2
3943104	2nd Period	2nd Chance Pts	3	2
3943104	2nd Period	Pts off TO	7	0
3943104	2nd Period	Fastbreak Pts	""	""
3943104	2nd Period	Pts in Paint	""	""
3943104	3rd Period	Time of Possession	272	328
3943104	3rd Period	Scoring Time of Possession	109	157
3943104	3rd Period	Pos Cnt	20	20
3943104	3rd Period	Sc Cnt	7	8
3943104	3rd Period	Times Took Lead	0	0
3943104	3rd Period	Largest Lead	0	0
3943104	3rd Period	Time of Largest Lead	-	-
3943104	3rd Period	Times Tied Score	0	0
3943104	3rd Period	Bench Pts	2	7
3943104	3rd Period	2nd Chance Pts	0	4
3943104	3rd Period	Pts off TO	4	4
3943104	3rd Period	Fastbreak Pts	""	""
3943104	3rd Period	Pts in Paint	""	""
3943104	4th Period	Time of Possession	310	290
3943104	4th Period	Scoring Time of Possession	98	156
3943104	4th Period	Pos Cnt	21	21
3943104	4th Period	Sc Cnt	8	11
3943104	4th Period	Times Took Lead	0	0
3943104	4th Period	Largest Lead	0	0
3943104	4th Period	Time of Largest Lead	-	-
3943104	4th Period	Times Tied Score	0	0
3943104	4th Period	Bench Pts	19	13
3943104	4th Period	2nd Chance Pts	9	0
3943104	4th Period	Pts off TO	5	12
3943104	4th Period	Fastbreak Pts	""	""
3943104	4th Period	Pts in Paint	""	""
3943104	Game Stats	Time of Possession	1,178	1,222
3943104	Game Stats	Scoring Time of Possession	507	543
3943104	Game Stats	Pos Cnt	83	83
3943104	Game Stats	Sc Cnt	38	33
3943104	Game Stats	Times Took Lead	1	
3943104	Game Stats	Largest Lead	33	2
3943104	Game Stats	Time of Largest Lead		
3943104	Game Stats	Times Tied Score	1	
3943104	Game Stats	Bench Pts	33	26
3943104	Game Stats	2nd Chance Pts	20	15
3943104	Game Stats	Pts off TO	22	18
3943104	Game Stats	Fastbreak Pts		
3943104	Game Stats	Pts in Paint		
3943116	1st Period	Time of Possession	274	326
3943116	1st Period	Scoring Time of Possession	62	108
3943116	1st Period	Pos Cnt	19	18
3943116	1st Period	Sc Cnt	4	7
3943116	1st Period	Times Took Lead	1	1
3943116	1st Period	Largest Lead	0	0
3943116	1st Period	Time of Largest Lead	-	-
3943116	1st Period	Times Tied Score	1	1
3943116	1st Period	Bench Pts	6	4
3943116	1st Period	2nd Chance Pts	0	1
3943116	1st Period	Pts off TO	4	4
3943116	1st Period	Fastbreak Pts	""	""
3943116	1st Period	Pts in Paint	""	""
3943116	2nd Period	Time of Possession	260	340
3943116	2nd Period	Scoring Time of Possession	116	149
3943116	2nd Period	Pos Cnt	20	19
3943116	2nd Period	Sc Cnt	9	8
3943116	2nd Period	Times Took Lead	1	0
3943116	2nd Period	Largest Lead	0	0
3943116	2nd Period	Time of Largest Lead	-	-
3943116	2nd Period	Times Tied Score	3	0
3943116	2nd Period	Bench Pts	8	1
3943116	2nd Period	2nd Chance Pts	2	1
3943116	2nd Period	Pts off TO	8	5
3943116	2nd Period	Fastbreak Pts	""	""
3943116	2nd Period	Pts in Paint	""	""
3943116	3rd Period	Time of Possession	320	280
3943116	3rd Period	Scoring Time of Possession	104	122
3943116	3rd Period	Pos Cnt	21	21
3943116	3rd Period	Sc Cnt	5	9
3943116	3rd Period	Times Took Lead	1	2
3943116	3rd Period	Largest Lead	0	0
3943116	3rd Period	Time of Largest Lead	-	-
3943116	3rd Period	Times Tied Score	1	1
3943116	3rd Period	Bench Pts	2	6
3943116	3rd Period	2nd Chance Pts	2	2
3943116	3rd Period	Pts off TO	4	15
3943116	3rd Period	Fastbreak Pts	""	""
3943116	3rd Period	Pts in Paint	""	""
3943116	4th Period	Time of Possession	278	322
3943116	4th Period	Scoring Time of Possession	104	162
3943116	4th Period	Pos Cnt	19	19
3943116	4th Period	Sc Cnt	9	9
3943116	4th Period	Times Took Lead	0	0
3943116	4th Period	Largest Lead	0	0
3943116	4th Period	Time of Largest Lead	-	-
3943116	4th Period	Times Tied Score	0	0
3943116	4th Period	Bench Pts	9	5
3943116	4th Period	2nd Chance Pts	4	6
3943116	4th Period	Pts off TO	11	4
3943116	4th Period	Fastbreak Pts	""	""
3943116	4th Period	Pts in Paint	""	""
3943116	Game Stats	Time of Possession	1,132	1,268
3943116	Game Stats	Scoring Time of Possession	386	541
3943116	Game Stats	Pos Cnt	79	77
3943116	Game Stats	Sc Cnt	27	33
3943116	Game Stats	Times Took Lead	3	3
3943116	Game Stats	Largest Lead	10	18
3943116	Game Stats	Time of Largest Lead		
3943116	Game Stats	Times Tied Score	5	2
3943116	Game Stats	Bench Pts	25	16
3943116	Game Stats	2nd Chance Pts	8	10
3943116	Game Stats	Pts off TO	27	28
3943116	Game Stats	Fastbreak Pts		
3943116	Game Stats	Pts in Paint		
3944416	1st Period	Time of Possession	332	268
3944416	1st Period	Scoring Time of Possession	176	74
3944416	1st Period	Pos Cnt	23	22
3944416	1st Period	Sc Cnt	11	8
3944416	1st Period	Times Took Lead	0	0
3944416	1st Period	Largest Lead	0	""
3944416	1st Period	Time of Largest Lead	-	""
3944416	1st Period	Times Tied Score	0	2
3944416	1st Period	Bench Pts	6	0
3944416	1st Period	2nd Chance Pts	5	2
3944416	1st Period	Pts off TO	11	2
3944416	1st Period	Fastbreak Pts	""	""
3944416	1st Period	Pts in Paint	""	""
3944416	2nd Period	Time of Possession	302	284
3944416	2nd Period	Scoring Time of Possession	119	123
3944416	2nd Period	Pos Cnt	21	21
3944416	2nd Period	Sc Cnt	9	7
3944416	2nd Period	Times Took Lead	0	0
3944416	2nd Period	Largest Lead	0	""
3944416	2nd Period	Time of Largest Lead	-	""
3944416	2nd Period	Times Tied Score	0	0
3944416	2nd Period	Bench Pts	1	2
3944416	2nd Period	2nd Chance Pts	7	7
3944416	2nd Period	Pts off TO	8	6
3944416	2nd Period	Fastbreak Pts	""	""
3944416	2nd Period	Pts in Paint	""	""
3944416	3rd Period	Time of Possession	325	275
3944416	3rd Period	Scoring Time of Possession	150	140
3944416	3rd Period	Pos Cnt	23	22
3944416	3rd Period	Sc Cnt	14	9
3944416	3rd Period	Times Took Lead	0	0
3944416	3rd Period	Largest Lead	0	""
3944416	3rd Period	Time of Largest Lead	-	""
3944416	3rd Period	Times Tied Score	0	0
3944416	3rd Period	Bench Pts	9	7
3944416	3rd Period	2nd Chance Pts	5	6
3944416	3rd Period	Pts off TO	8	4
3944416	3rd Period	Fastbreak Pts	""	""
3944416	3rd Period	Pts in Paint	""	""
3944416	4th Period	Time of Possession	261	339
3944416	4th Period	Scoring Time of Possession	148	170
3944416	4th Period	Pos Cnt	19	20
3944416	4th Period	Sc Cnt	10	10
3944416	4th Period	Times Took Lead	0	0
3944416	4th Period	Largest Lead	0	""
3944416	4th Period	Time of Largest Lead	-	""
3944416	4th Period	Times Tied Score	0	0
3944416	4th Period	Bench Pts	6	6
3944416	4th Period	2nd Chance Pts	0	6
3944416	4th Period	Pts off TO	2	7
3944416	4th Period	Fastbreak Pts	""	""
3944416	4th Period	Pts in Paint	""	""
3944416	Game Stats	Time of Possession	1,220	1,166
3944416	Game Stats	Scoring Time of Possession	593	507
3944416	Game Stats	Pos Cnt	86	85
3944416	Game Stats	Sc Cnt	44	34
3944416	Game Stats	Times Took Lead		
3944416	Game Stats	Largest Lead	11	
3944416	Game Stats	Time of Largest Lead		
3944416	Game Stats	Times Tied Score	2	
3944416	Game Stats	Bench Pts	22	15
3944416	Game Stats	2nd Chance Pts	17	21
3944416	Game Stats	Pts off TO	29	19
3944416	Game Stats	Fastbreak Pts		
3944416	Game Stats	Pts in Paint		
3944417	1st Period	Time of Possession	365	235
3944417	1st Period	Scoring Time of Possession	75	82
3944417	1st Period	Pos Cnt	23	24
3944417	1st Period	Sc Cnt	4	12
3944417	1st Period	Times Took Lead	0	0
3944417	1st Period	Largest Lead	""	0
3944417	1st Period	Time of Largest Lead	""	-
3944417	1st Period	Times Tied Score	0	0
3944417	1st Period	Bench Pts	0	12
3944417	1st Period	2nd Chance Pts	0	2
3944417	1st Period	Pts off TO	2	14
3944417	1st Period	Fastbreak Pts	0	0
3944417	1st Period	Pts in Paint	0	18
3944417	2nd Period	Time of Possession	333	267
3944417	2nd Period	Scoring Time of Possession	76	116
3944417	2nd Period	Pos Cnt	20	19
3944417	2nd Period	Sc Cnt	6	11
3944417	2nd Period	Times Took Lead	0	0
3944417	2nd Period	Largest Lead	""	0
3944417	2nd Period	Time of Largest Lead	""	-
3944417	2nd Period	Times Tied Score	0	0
3944417	2nd Period	Bench Pts	4	15
3944417	2nd Period	2nd Chance Pts	2	4
3944417	2nd Period	Pts off TO	0	9
3944417	2nd Period	Fastbreak Pts	0	0
3944417	2nd Period	Pts in Paint	0	6
3944417	3rd Period	Time of Possession	300	300
3944417	3rd Period	Scoring Time of Possession	86	161
3944417	3rd Period	Pos Cnt	22	23
3944417	3rd Period	Sc Cnt	8	12
3944417	3rd Period	Times Took Lead	0	0
3944417	3rd Period	Largest Lead	""	0
3944417	3rd Period	Time of Largest Lead	""	-
3944417	3rd Period	Times Tied Score	0	0
3944417	3rd Period	Bench Pts	2	8
3944417	3rd Period	2nd Chance Pts	0	9
3944417	3rd Period	Pts off TO	5	13
3944417	3rd Period	Fastbreak Pts	0	0
3944417	3rd Period	Pts in Paint	2	8
3944417	4th Period	Time of Possession	318	281
3944417	4th Period	Scoring Time of Possession	70	151
3944417	4th Period	Pos Cnt	20	19
3944417	4th Period	Sc Cnt	4	10
3944417	4th Period	Times Took Lead	0	0
3944417	4th Period	Largest Lead	""	0
3944417	4th Period	Time of Largest Lead	""	-
3944417	4th Period	Times Tied Score	0	0
3944417	4th Period	Bench Pts	0	11
3944417	4th Period	2nd Chance Pts	0	7
3944417	4th Period	Pts off TO	2	6
3944417	4th Period	Fastbreak Pts	0	0
3944417	4th Period	Pts in Paint	2	14
3944417	Game Stats	Time of Possession	1,316	1,083
3944417	Game Stats	Scoring Time of Possession	307	510
3944417	Game Stats	Pos Cnt	85	85
3944417	Game Stats	Sc Cnt	22	45
3944417	Game Stats	Times Took Lead		
3944417	Game Stats	Largest Lead	61	
3944417	Game Stats	Time of Largest Lead		
3944417	Game Stats	Times Tied Score		
3944417	Game Stats	Bench Pts	6	46
3944417	Game Stats	2nd Chance Pts	2	22
3944417	Game Stats	Pts off TO	9	42
3944417	Game Stats	Fastbreak Pts		
3944417	Game Stats	Pts in Paint	4	46
3945131	1st Period	Time of Possession	342	258
3945131	1st Period	Scoring Time of Possession	112	152
3945131	1st Period	Pos Cnt	17	18
3945131	1st Period	Sc Cnt	7	9
3945131	1st Period	Times Took Lead	0	0
3945131	1st Period	Largest Lead	""	0
3945131	1st Period	Time of Largest Lead	""	-
3945131	1st Period	Times Tied Score	0	0
3945131	1st Period	Bench Pts	2	10
3945131	1st Period	2nd Chance Pts	6	8
3945131	1st Period	Pts off TO	2	7
3945131	1st Period	Fastbreak Pts	0	0
3945131	1st Period	Pts in Paint	4	14
3945131	2nd Period	Time of Possession	331	269
3945131	2nd Period	Scoring Time of Possession	0	156
3945131	2nd Period	Pos Cnt	19	19
3945131	2nd Period	Sc Cnt	0	12
3945131	2nd Period	Times Took Lead	0	0
3945131	2nd Period	Largest Lead	""	0
3945131	2nd Period	Time of Largest Lead	""	-
3945131	2nd Period	Times Tied Score	0	0
3945131	2nd Period	Bench Pts	0	8
3945131	2nd Period	2nd Chance Pts	0	9
3945131	2nd Period	Pts off TO	0	16
3945131	2nd Period	Fastbreak Pts	0	4
3945131	2nd Period	Pts in Paint	0	16
3945131	3rd Period	Time of Possession	354	246
3945131	3rd Period	Scoring Time of Possession	9	126
3945131	3rd Period	Pos Cnt	23	22
3945131	3rd Period	Sc Cnt	1	12
3945131	3rd Period	Times Took Lead	0	0
3945131	3rd Period	Largest Lead	""	0
3945131	3rd Period	Time of Largest Lead	""	-
3945131	3rd Period	Times Tied Score	0	0
3945131	3rd Period	Bench Pts	2	11
3945131	3rd Period	2nd Chance Pts	0	6
3945131	3rd Period	Pts off TO	0	13
3945131	3rd Period	Fastbreak Pts	0	2
3945131	3rd Period	Pts in Paint	2	14
3945131	4th Period	Time of Possession	368	232
3945131	4th Period	Scoring Time of Possession	58	135
3945131	4th Period	Pos Cnt	20	19
3945131	4th Period	Sc Cnt	4	12
3945131	4th Period	Times Took Lead	0	0
3945131	4th Period	Largest Lead	""	0
3945131	4th Period	Time of Largest Lead	""	-
3945131	4th Period	Times Tied Score	0	0
3945131	4th Period	Bench Pts	0	21
3945131	4th Period	2nd Chance Pts	0	11
3945131	4th Period	Pts off TO	2	6
3945131	4th Period	Fastbreak Pts	0	6
3945131	4th Period	Pts in Paint	0	14
3945131	Game Stats	Time of Possession	1,395	1,005
3945131	Game Stats	Scoring Time of Possession	179	569
3945131	Game Stats	Pos Cnt	79	78
3945131	Game Stats	Sc Cnt	12	45
3945131	Game Stats	Times Took Lead		
3945131	Game Stats	Largest Lead	77	
3945131	Game Stats	Time of Largest Lead		
3945131	Game Stats	Times Tied Score		
3945131	Game Stats	Bench Pts	4	50
3945131	Game Stats	2nd Chance Pts	6	34
3945131	Game Stats	Pts off TO	4	42
3945131	Game Stats	Fastbreak Pts	12	
3945131	Game Stats	Pts in Paint	6	58
3947631	1st Period	Time of Possession	0	0
3947631	1st Period	Scoring Time of Possession	1,761	2,144
3947631	1st Period	Pos Cnt	0	0
3947631	1st Period	Sc Cnt	8	6
3947631	1st Period	Times Took Lead	1	0
3947631	1st Period	Largest Lead	2	5
3947631	1st Period	Time of Largest Lead	1st-00:03	1st-06:35
3947631	1st Period	Times Tied Score	2	0
3947631	1st Period	Bench Pts	4	9
3947631	1st Period	2nd Chance Pts	4	0
3947631	1st Period	Pts off TO	8	7
3947631	1st Period	Fastbreak Pts	2	0
3947631	1st Period	Pts in Paint	8	2
3947631	2nd Period	Time of Possession	0	0
3947631	2nd Period	Scoring Time of Possession	1,418	2,842
3947631	2nd Period	Pos Cnt	0	0
3947631	2nd Period	Sc Cnt	4	10
3947631	2nd Period	Times Took Lead	1	2
3947631	2nd Period	Largest Lead	5	10
3947631	2nd Period	Time of Largest Lead	2nd-06:00	2nd-00:21
3947631	2nd Period	Times Tied Score	0	1
3947631	2nd Period	Bench Pts	0	7
3947631	2nd Period	2nd Chance Pts	2	3
3947631	2nd Period	Pts off TO	2	7
3947631	2nd Period	Fastbreak Pts	2	2
3947631	2nd Period	Pts in Paint	4	8
3947631	3rd Period	Time of Possession	0	0
3947631	3rd Period	Scoring Time of Possession	2,324	1,542
3947631	3rd Period	Pos Cnt	0	0
3947631	3rd Period	Sc Cnt	10	4
3947631	3rd Period	Times Took Lead	0	0
3947631	3rd Period	Largest Lead	0	16
3947631	3rd Period	Time of Largest Lead	-	3rd-06:51
3947631	3rd Period	Times Tied Score	0	0
3947631	3rd Period	Bench Pts	4	2
3947631	3rd Period	2nd Chance Pts	1	3
3947631	3rd Period	Pts off TO	9	5
3947631	3rd Period	Fastbreak Pts	2	2
3947631	3rd Period	Pts in Paint	6	2
3947631	4th Period	Time of Possession	0	0
3947631	4th Period	Scoring Time of Possession	3,803	2,085
3947631	4th Period	Pos Cnt	0	0
3947631	4th Period	Sc Cnt	10	8
3947631	4th Period	Times Took Lead	4	3
3947631	4th Period	Largest Lead	4	7
3947631	4th Period	Time of Largest Lead	4th-01:39	4th-09:45
3947631	4th Period	Times Tied Score	2	2
3947631	4th Period	Bench Pts	3	4
3947631	4th Period	2nd Chance Pts	3	2
3947631	4th Period	Pts off TO	4	4
3947631	4th Period	Fastbreak Pts	0	4
3947631	4th Period	Pts in Paint	6	6
3947631	1st OT	Time of Possession	0	0
3947631	1st OT	Scoring Time of Possession	480	725
3947631	1st OT	Pos Cnt	0	0
3947631	1st OT	Sc Cnt	2	7
3947631	1st OT	Times Took Lead	0	1
3947631	1st OT	Largest Lead	2	9
3947631	1st OT	Time of Largest Lead	OT-04:00	OT-00:27
3947631	1st OT	Times Tied Score	1	1
3947631	1st OT	Bench Pts	0	0
3947631	1st OT	2nd Chance Pts	0	0
3947631	1st OT	Pts off TO	2	5
3947631	1st OT	Fastbreak Pts	0	0
3947631	1st OT	Pts in Paint	0	0
3947631	Game Stats	Time of Possession		
3947631	Game Stats	Scoring Time of Possession		
3947631	Game Stats	Pos Cnt		
3947631	Game Stats	Sc Cnt		
3947631	Game Stats	Times Took Lead	6	6
3947631	Game Stats	Largest Lead	5	16
3947631	Game Stats	Time of Largest Lead		
3947631	Game Stats	Times Tied Score	5	4
3947631	Game Stats	Bench Pts	11	22
3947631	Game Stats	2nd Chance Pts	10	8
3947631	Game Stats	Pts off TO	25	28
3947631	Game Stats	Fastbreak Pts	6	8
3947631	Game Stats	Pts in Paint	24	18
3947640	1st Period	Time of Possession	290	310
3947640	1st Period	Scoring Time of Possession	147	161
3947640	1st Period	Pos Cnt	23	22
3947640	1st Period	Sc Cnt	10	11
3947640	1st Period	Times Took Lead	2	2
3947640	1st Period	Largest Lead	0	0
3947640	1st Period	Time of Largest Lead	-	-
3947640	1st Period	Times Tied Score	2	1
3947640	1st Period	Bench Pts	0	8
3947640	1st Period	2nd Chance Pts	2	5
3947640	1st Period	Pts off TO	0	4
3947640	1st Period	Fastbreak Pts	""	""
3947640	1st Period	Pts in Paint	""	""
3947640	2nd Period	Time of Possession	354	246
3947640	2nd Period	Scoring Time of Possession	152	116
3947640	2nd Period	Pos Cnt	22	22
3947640	2nd Period	Sc Cnt	9	10
3947640	2nd Period	Times Took Lead	0	0
3947640	2nd Period	Largest Lead	0	0
3947640	2nd Period	Time of Largest Lead	-	-
3947640	2nd Period	Times Tied Score	2	0
3947640	2nd Period	Bench Pts	6	1
3947640	2nd Period	2nd Chance Pts	2	2
3947640	2nd Period	Pts off TO	2	6
3947640	2nd Period	Fastbreak Pts	""	""
3947640	2nd Period	Pts in Paint	""	""
3947640	3rd Period	Time of Possession	303	297
3947640	3rd Period	Scoring Time of Possession	159	109
3947640	3rd Period	Pos Cnt	22	21
3947640	3rd Period	Sc Cnt	11	7
3947640	3rd Period	Times Took Lead	2	1
3947640	3rd Period	Largest Lead	0	0
3947640	3rd Period	Time of Largest Lead	-	-
3947640	3rd Period	Times Tied Score	0	1
3947640	3rd Period	Bench Pts	3	0
3947640	3rd Period	2nd Chance Pts	7	6
3947640	3rd Period	Pts off TO	5	3
