year	year_id	team_id	team_name	jersey_number	summary_type	class_year	position	height	games_played	games_started	minutes_played	field_goals_made	field_goals_attempted	field_goal_percentage	three_point_field_goals	three_point_field_goals_attempted	three_point_field_goal_percentage	free_throws	free_throws_attempted	free_throw_percentage	points	point_per_game	offensive_rebounds	defensive_rebounds	total_rebounds	rebounds_per_game	assists	turnovers	steals	blocks	fouls	double_doubles	triple_doubles	dq
2014	11560	13	Albany St. (GA)	-	Opponent Totals	-	-	-	-	-	5675:00	577	1,641	35.16	111	450	24.67	391	644	60.71	1,656	59.14	377	758	1,135	40.54	273	554	256	70	568	28	19	 
2014	11560	934	Alderson Broaddus	-	Totals	-	-	-	-	-	5438:00	540	1,487	36.31	209	663	31.52	271	446	60.76	1,560	57.78	317	617	934	34.59	311	512	174	39	554	27	8	 
2014	11560	934	Alderson Broaddus	-	Opponent Totals	-	-	-	-	-	5438:00	658	1,513	43.49	129	421	30.64	491	695	70.65	1,936	71.70	322	695	1,017	37.67	335	367	258	72	435	27	3	 
2014	11560	22	American Int'l	-	Totals	-	-	-	-	-	5400:00	659	1,595	41.32	133	371	35.85	320	466	68.67	1,771	65.59	392	654	1,046	38.74	390	416	197	98	515	27	9	 
2014	11560	22	American Int'l	-	Opponent Totals	-	-	-	-	-	5403:00	598	1,481	40.38	141	396	35.61	358	530	67.55	1,695	62.78	315	623	938	34.74	357	430	158	74	412	27	4	 
2014	11560	13028	Anderson (SC)	-	Totals	-	-	-	-	-	5872:00	707	1,784	39.63	191	571	33.45	451	616	73.21	2,056	70.90	427	778	1,205	41.55	386	481	237	114	620	29	13	 
2014	11560	13028	Anderson (SC)	-	Opponent Totals	-	-	-	-	-	5875:00	653	1,707	38.25	152	505	30.10	451	660	68.33	1,909	65.83	399	741	1,140	39.31	317	480	210	84	539	29	12	 
2014	11560	25	Angelo St.	-	Totals	-	-	-	-	-	5425:00	580	1,476	39.30	160	508	31.50	311	478	65.06	1,631	60.41	310	670	980	36.30	336	450	251	31	428	27	8	 
2014	11560	25	Angelo St.	-	Opponent Totals	-	-	-	-	-	5425:00	582	1,492	39.01	178	531	33.52	287	417	68.82	1,629	60.33	317	685	1,002	37.11	355	463	197	51	446	27	5	 
2014	11560	30105	Ark.-Fort Smith	-	Totals	-	-	-	-	-	5222:00	562	1,557	36.10	135	508	26.57	425	633	67.14	1,684	64.77	321	726	1,047	40.27	314	448	251	78	517	26	7	 
2014	11560	30105	Ark.-Fort Smith	-	Opponent Totals	-	-	-	-	-	5225:00	576	1,578	36.50	185	569	32.51	451	617	73.10	1,788	68.77	360	778	1,138	43.77	362	492	212	71	516	26	7	 
2014	11560	8411	Ark.-Monticello	-	Totals	-	-	-	-	-	5225:00	578	1,415	40.85	118	341	34.60	442	634	69.72	1,716	66.00	282	603	885	34.04	285	425	218	63	466	26	13	 
2014	11560	8411	Ark.-Monticello	-	Opponent Totals	-	-	-	-	-	5226:00	685	1,552	44.14	129	427	30.21	321	451	71.18	1,820	70.00	329	656	985	37.88	378	420	200	69	536	26	7	 
2014	11560	947	Arkansas Tech	-	Totals	-	-	-	-	-	5601:00	697	1,652	42.19	150	462	32.47	478	702	68.09	2,022	72.21	384	741	1,125	40.18	383	477	271	73	586	28	14	 
2014	11560	947	Arkansas Tech	-	Opponent Totals	-	-	-	-	-	5600:00	591	1,536	38.48	186	586	31.74	415	631	65.77	1,783	63.68	334	694	1,028	36.71	316	547	220	91	590	28	22	 
2014	11560	33	Armstrong	-	Totals	-	-	-	-	-	6064:00	734	1,758	41.75	158	490	32.24	499	672	74.26	2,125	73.28	365	827	1,192	41.10	435	472	210	116	577	29	10	 
2014	11560	33	Armstrong	-	Opponent Totals	-	-	-	-	-	6066:00	709	1,795	39.50	148	468	31.62	424	623	68.06	1,990	68.62	373	751	1,124	38.76	366	465	217	85	576	29	15	 
2014	11560	35	Ashland	-	Totals	-	-	-	-	-	5418:00	717	1,592	45.04	150	392	38.27	426	531	80.23	2,010	74.44	232	791	1,023	37.89	416	400	173	118	459	27	10	 
2014	11560	35	Ashland	-	Opponent Totals	-	-	-	-	-	5427:00	642	1,708	37.59	185	545	33.94	359	509	70.53	1,828	67.70	370	701	1,071	39.67	341	419	203	82	502	27	4	 
2014	11560	36	Assumption	-	Totals	-	-	-	-	-	5825:00	696	1,708	40.75	160	472	33.90	407	582	69.93	1,959	67.55	368	759	1,127	38.86	424	435	168	73	523	29	6	 
2014	11560	36	Assumption	-	Opponent Totals	-	-	-	-	-	5825:00	673	1,703	39.52	121	434	27.88	375	545	68.81	1,842	63.52	375	736	1,111	38.31	357	462	208	105	541	29	11	 
2014	11560	41	Augustana (SD)	-	Totals	-	-	-	-	-	5625:00	791	1,914	41.33	225	699	32.19	453	609	74.38	2,260	80.71	378	708	1,086	38.79	449	389	289	102	546	28	8	 
2014	11560	41	Augustana (SD)	-	Opponent Totals	-	-	-	-	-	5625:00	728	1,701	42.80	162	473	34.25	468	604	77.48	2,086	74.50	338	817	1,155	41.25	408	552	181	66	557	28	14	 
2014	11560	30146	Azusa Pacific	-	Totals	-	-	-	-	-	6050:00	775	1,874	41.36	170	508	33.46	378	538	70.26	2,098	69.93	429	839	1,268	42.27	454	506	341	131	529	30	8	 
2014	11560	30146	Azusa Pacific	-	Opponent Totals	-	-	-	-	-	6052:00	647	1,809	35.77	181	617	29.34	373	542	68.82	1,848	61.60	402	765	1,167	38.90	380	529	251	66	528	30	14	 
2014	11560	2685	BYU-Hawaii	-	Totals	-	-	-	-	-	5050:00	483	1,357	35.59	141	410	34.39	351	517	67.89	1,458	58.32	329	589	918	36.72	298	554	184	28	505	25	21	 
2014	11560	2685	BYU-Hawaii	-	Opponent Totals	-	-	-	-	-	5050:00	670	1,536	43.62	149	443	33.63	438	619	70.76	1,927	77.08	378	650	1,028	41.12	403	420	303	68	467	25	6	 
2014	11560	49	Barry	-	Totals	-	-	-	-	-	5450:00	690	1,567	44.03	149	432	34.49	392	562	69.75	1,921	71.15	324	761	1,085	40.19	401	398	146	104	437	27	6	 
2014	11560	49	Barry	-	Opponent Totals	-	-	-	-	-	5450:00	647	1,683	38.44	164	574	28.57	366	507	72.19	1,824	67.56	341	649	990	36.67	371	336	200	80	484	27	9	 
2014	11560	15646	Barton	-	Totals	-	-	-	-	-	5652:00	694	1,798	38.60	151	485	31.13	448	597	75.04	1,987	70.96	411	724	1,135	40.54	325	452	213	57	509	28	11	 
2014	11560	15646	Barton	-	Opponent Totals	-	-	-	-	-	5651:00	735	1,791	41.04	133	439	30.30	413	582	70.96	2,016	72.00	427	774	1,201	42.89	408	495	219	111	515	28	9	 
2014	11560	52	Bellarmine	-	Totals	-	-	-	-	-	5475:00	684	1,656	41.30	123	419	29.36	487	699	69.67	1,978	73.26	412	641	1,053	39.00	379	448	209	58	641	27	24	 
2014	11560	52	Bellarmine	-	Opponent Totals	-	-	-	-	-	5475:00	693	1,550	44.71	111	354	31.36	546	726	75.21	2,043	75.67	323	663	986	36.52	380	447	239	98	598	27	17	 
2014	11560	2683	Belmont Abbey	-	Totals	-	-	-	-	-	6076:00	788	1,912	41.21	150	465	32.26	382	523	73.04	2,108	70.27	379	905	1,284	42.80	519	543	259	77	493	30	12	 
2014	11560	2683	Belmont Abbey	-	Opponent Totals	-	-	-	-	-	6077:00	689	1,876	36.73	159	548	29.01	354	529	66.92	1,891	63.03	391	832	1,223	40.77	322	579	257	84	540	30	13	 
2014	11560	54	Bemidji St.	-	Totals	-	-	-	-	-	5450:00	663	1,732	38.28	141	439	32.12	375	502	74.70	1,842	68.22	350	719	1,069	39.59	317	424	188	99	503	27	13	 
2014	11560	54	Bemidji St.	-	Opponent Totals	-	-	-	-	-	5450:00	697	1,735	40.17	183	540	33.89	441	576	76.56	2,018	74.74	400	781	1,181	43.74	392	433	236	105	468	27	8	 
2014	11560	55	Benedict	-	Totals	-	-	-	-	-	6075:00	621	1,716	36.19	162	618	26.21	475	698	68.05	1,879	62.63	509	936	1,445	48.17	352	637	201	105	579	30	13	 
2014	11560	55	Benedict	-	Opponent Totals	-	-	-	-	-	6073:00	599	1,777	33.71	116	456	25.44	405	670	60.45	1,719	57.30	388	715	1,103	36.77	290	473	260	69	608	30	19	 
2014	11560	56	Bentley	-	Totals	-	-	-	-	-	7000:00	1,014	2,170	46.73	223	644	34.63	606	811	74.72	2,857	81.63	509	1,003	1,512	43.20	615	502	272	107	617	35	4	 
2014	11560	56	Bentley	-	Opponent Totals	-	-	-	-	-	6999:00	761	2,043	37.25	169	558	30.29	410	578	70.93	2,101	60.03	361	767	1,128	32.23	415	589	233	110	720	35	17	 
2014	11560	30134	Black Hills St.	-	Totals	-	-	-	-	-	5801:00	674	1,538	43.82	174	499	34.87	447	595	75.13	1,969	67.90	259	692	951	32.79	368	499	270	43	537	29	13	 
2014	11560	30134	Black Hills St.	-	Opponent Totals	-	-	-	-	-	5799:00	666	1,630	40.86	183	594	30.81	381	536	71.08	1,896	65.38	340	671	1,011	34.86	399	518	232	64	548	29	11	 
2014	11560	984	Bloomfield	-	Totals	-	-	-	-	-	6074:00	719	1,884	38.16	147	503	29.22	429	661	64.90	2,014	67.13	507	734	1,241	41.37	358	505	291	93	575	30	20	 
2014	11560	984	Bloomfield	-	Opponent Totals	-	-	-	-	-	6075:00	590	1,578	37.39	106	371	28.57	436	654	66.67	1,722	57.40	373	785	1,158	38.60	322	669	183	70	582	30	10	 
2014	11560	65	Bloomsburg	-	Totals	-	-	-	-	-	6200:00	844	1,825	46.25	198	530	37.36	477	615	77.56	2,363	76.23	309	812	1,121	36.16	569	535	303	103	602	31	6	 
2014	11560	65	Bloomsburg	-	Opponent Totals	-	-	-	-	-	6200:00	674	1,757	38.36	126	429	29.37	470	681	69.02	1,944	62.71	369	743	1,112	35.87	323	635	231	54	568	31	9	 
2014	11560	985	Bluefield St.	-	Totals	-	-	-	-	-	5272:00	659	1,651	39.92	89	311	28.62	374	558	67.03	1,781	68.50	413	638	1,051	40.42	340	448	273	83	542	26	6	 
2014	11560	985	Bluefield St.	-	Opponent Totals	-	-	-	-	-	5269:00	604	1,507	40.08	114	383	29.77	440	636	69.18	1,762	67.77	364	645	1,009	38.81	325	479	230	73	467	26	13	 
2014	11560	70	Bowie St.	-	Totals	-	-	-	-	-	5074:00	546	1,591	34.32	122	491	24.85	365	523	69.79	1,579	63.16	449	662	1,111	44.44	259	486	228	80	614	25	14	 
2014	11560	70	Bowie St.	-	Opponent Totals	-	-	-	-	-	5076:00	495	1,406	35.21	105	372	28.23	568	837	67.86	1,663	66.52	377	685	1,062	42.48	257	487	200	72	456	25	5	 
2014	11560	30094	Brevard	-	Totals	-	-	-	-	-	4998:00	503	1,349	37.29	144	450	32.00	417	573	72.77	1,567	62.68	247	547	794	31.76	248	408	209	68	399	25	3	 
2014	11560	30094	Brevard	-	Opponent Totals	-	-	-	-	-	4998:00	639	1,488	42.94	155	446	34.75	313	436	71.79	1,746	69.84	364	691	1,055	42.20	389	458	216	69	527	25	18	 
2014	11560	74	Bridgeport	-	Totals	-	-	-	-	-	5224:00	575	1,697	33.88	155	550	28.18	348	498	69.88	1,653	63.58	347	745	1,092	42.00	307	420	178	79	561	26	7	 
2014	11560	74	Bridgeport	-	Opponent Totals	-	-	-	-	-	5225:00	615	1,597	38.51	174	525	33.14	511	714	71.57	1,915	73.65	350	842	1,192	45.85	399	412	189	67	446	26	8	 
2014	11560	91	Cal Poly Pomona	-	Totals	-	-	-	-	-	6675:00	820	1,888	43.43	180	511	35.23	558	759	73.52	2,378	72.06	430	931	1,361	41.24	489	501	214	76	575	33	14	 
2014	11560	91	Cal Poly Pomona	-	Opponent Totals	-	-	-	-	-	6675:00	746	2,019	36.95	243	794	30.60	397	611	64.98	2,132	64.61	469	743	1,212	36.73	440	478	241	96	633	33	15	 
2014	11560	92	Cal St. Dom. Hills	-	Totals	-	-	-	-	-	6076:00	678	1,825	37.15	182	579	31.43	481	674	71.36	2,019	67.30	490	767	1,257	41.90	362	404	257	54	600	30	10	 
2014	11560	92	Cal St. Dom. Hills	-	Opponent Totals	-	-	-	-	-	6075:00	646	1,600	40.38	137	410	33.41	443	640	69.22	1,872	62.40	295	768	1,063	35.43	360	483	165	73	566	30	18	 
2014	11560	98	Cal St. East Bay	-	Totals	-	-	-	-	-	6027:00	733	1,728	42.42	106	353	30.03	434	659	65.86	2,006	66.87	390	692	1,082	36.07	422	468	274	97	571	30	25	 
2014	11560	98	Cal St. East Bay	-	Opponent Totals	-	-	-	-	-	6025:00	628	1,587	39.57	167	551	30.31	424	593	71.50	1,847	61.57	335	719	1,054	35.13	382	570	193	67	612	30	14	 
2014	11560	100	Cal St. L.A.	-	Totals	-	-	-	-	-	5650:00	657	1,569	41.87	113	359	31.48	426	660	64.55	1,853	66.18	349	806	1,155	41.25	331	467	213	112	531	28	8	 
2014	11560	100	Cal St. L.A.	-	Opponent Totals	-	-	-	-	-	5650:00	607	1,723	35.23	192	551	34.85	393	568	69.19	1,799	64.25	423	703	1,126	40.21	338	418	203	65	566	28	17	 
2014	11560	30055	Cal St. Monterey Bay	-	Totals	-	-	-	-	-	4825:00	480	1,454	33.01	141	495	28.48	202	308	65.58	1,303	54.29	325	617	942	39.25	219	361	192	51	492	24	12	 
2014	11560	30055	Cal St. Monterey Bay	-	Opponent Totals	-	-	-	-	-	4825:00	467	1,258	37.12	95	350	27.14	402	568	70.77	1,431	59.62	262	710	972	40.50	218	383	150	53	381	24	6	 
2014	11560	93	Cal St. San B'dino	-	Totals	-	-	-	-	-	5025:00	552	1,514	36.46	75	295	25.42	356	505	70.50	1,535	61.40	418	517	935	37.40	239	352	182	34	453	25	7	 
2014	11560	93	Cal St. San B'dino	-	Opponent Totals	-	-	-	-	-	5025:00	580	1,305	44.44	105	314	33.44	322	461	69.85	1,587	63.48	292	623	915	36.60	302	434	152	66	502	25	5	 
2014	11560	103	Cal St. Stanislaus	-	Totals	-	-	-	-	-	5225:00	642	1,590	40.38	135	433	31.18	393	589	66.72	1,812	69.69	328	674	1,002	38.54	317	429	233	67	576	26	14	 
2014	11560	103	Cal St. Stanislaus	-	Opponent Totals	-	-	-	-	-	5225:00	627	1,522	41.20	127	408	31.13	452	663	68.17	1,833	70.50	329	703	1,032	39.69	356	486	211	76	520	26	12	 
2014	11560	995	Caldwell	-	Totals	-	-	-	-	-	6024:00	714	1,765	40.45	146	442	33.03	518	727	71.25	2,092	69.73	375	865	1,240	41.33	430	502	229	139	379	30	4	 
2014	11560	995	Caldwell	-	Opponent Totals	-	-	-	-	-	6025:00	808	2,042	39.57	157	518	30.31	261	391	66.75	2,034	67.80	439	788	1,227	40.90	447	463	241	86	604	30	12	 
2014	11560	106	California (PA)	-	Totals	-	-	-	-	-	5400:00	696	1,731	40.21	138	440	31.36	434	588	73.81	1,964	72.74	440	566	1,006	37.26	313	401	313	68	489	27	7	 
2014	11560	106	California (PA)	-	Opponent Totals	-	-	-	-	-	5400:00	654	1,445	45.26	114	322	35.40	353	497	71.03	1,775	65.74	309	669	978	36.22	342	593	148	58	499	27	6	 
2014	11560	30135	California Baptist	-	Totals	-	-	-	-	-	5600:00	709	1,844	38.45	233	706	33.00	388	563	68.92	2,039	72.82	398	824	1,222	43.64	413	440	232	84	494	28	19	 
2014	11560	30135	California Baptist	-	Opponent Totals	-	-	-	-	-	5601:00	691	1,841	37.53	139	471	29.51	400	557	71.81	1,921	68.61	410	834	1,244	44.43	358	460	228	86	492	28	8	 
2014	11560	996	Cameron	-	Totals	-	-	-	-	-	5425:00	627	1,555	40.32	202	531	38.04	408	577	70.71	1,864	69.04	322	746	1,068	39.56	316	447	165	71	505	27	12	 
2014	11560	996	Cameron	-	Opponent Totals	-	-	-	-	-	5425:00	638	1,666	38.30	144	498	28.92	350	521	67.18	1,770	65.56	349	659	1,008	37.33	381	398	198	67	519	27	12	 
2014	11560	1000	Carson-Newman	-	Totals	-	-	-	-	-	6028:00	756	1,919	39.40	178	560	31.79	447	624	71.63	2,137	71.23	423	810	1,233	41.10	454	528	269	101	640	30	9	 
2014	11560	1000	Carson-Newman	-	Opponent Totals	-	-	-	-	-	6023:00	695	1,780	39.04	184	551	33.39	508	702	72.36	2,082	69.40	381	816	1,197	39.90	380	569	218	110	568	30	11	 
2014	11560	1001	Catawba	-	Totals	-	-	-	-	-	5449:00	626	1,658	37.76	147	524	28.05	369	521	70.83	1,768	65.48	384	649	1,033	38.26	309	435	257	54	511	27	13	 
2014	11560	1001	Catawba	-	Opponent Totals	-	-	-	-	-	5451:00	620	1,452	42.70	120	383	31.33	380	544	69.85	1,740	64.44	287	738	1,025	37.96	316	539	204	91	493	27	10	 
2014	11560	30124	Cedarville	-	Totals	-	-	-	-	-	5425:00	739	1,587	46.57	182	479	38.00	410	559	73.35	2,070	76.67	317	720	1,037	38.41	499	450	228	71	498	27	7	 
2014	11560	30124	Cedarville	-	Opponent Totals	-	-	-	-	-	5425:00	642	1,601	40.10	175	523	33.46	395	565	69.91	1,854	68.67	316	601	917	33.96	360	431	219	76	506	27	13	 
2014	11560	130	Central Mo.	-	Totals	-	-	-	-	-	6224:00	815	1,912	42.63	195	595	32.77	526	733	71.76	2,351	75.84	434	830	1,264	40.77	420	399	190	97	587	31	7	 
2014	11560	130	Central Mo.	-	Opponent Totals	-	-	-	-	-	6224:00	725	1,835	39.51	181	536	33.77	445	626	71.09	2,076	66.97	357	757	1,114	35.94	387	425	209	90	614	31	17	 
2014	11560	1009	Central Okla.	-	Totals	-	-	-	-	-	5625:00	621	1,663	37.34	190	649	29.28	431	616	69.97	1,863	66.54	328	719	1,047	37.39	355	450	211	28	626	28	12	 
2014	11560	1009	Central Okla.	-	Opponent Totals	-	-	-	-	-	5625:00	640	1,610	39.75	166	511	32.49	478	694	68.88	1,924	68.71	360	799	1,159	41.39	357	504	202	121	543	28	4	 
2014	11560	30049	Central St. (OH)	-	Totals	-	-	-	-	-	5025:00	707	1,795	39.39	87	353	24.65	369	541	68.21	1,870	74.80	422	719	1,141	45.64	333	465	248	55	540	25	12	 
2014	11560	30049	Central St. (OH)	-	Opponent Totals	-	-	-	-	-	5022:00	682	1,673	40.77	136	495	27.47	446	673	66.27	1,946	77.84	373	723	1,096	43.84	407	480	208	68	467	25	11	 
2014	11560	1010	Central Wash.	-	Totals	-	-	-	-	-	5225:00	574	1,517	37.84	163	578	28.20	379	571	66.37	1,690	65.00	358	689	1,047	40.27	320	426	158	93	479	26	10	 
2014	11560	1010	Central Wash.	-	Opponent Totals	-	-	-	-	-	5225:00	642	1,577	40.71	120	383	31.33	390	548	71.17	1,794	69.00	320	675	995	38.27	343	346	220	88	497	26	16	 
2014	11560	1012	Chadron St.	-	Totals	-	-	-	-	-	5275:00	558	1,435	38.89	150	486	30.86	372	562	66.19	1,638	63.00	279	695	974	37.46	367	498	109	66	457	26	12	 
2014	11560	1012	Chadron St.	-	Opponent Totals	-	-	-	-	-	5275:00	738	1,743	42.34	142	439	32.35	366	508	72.05	1,984	76.31	375	687	1,062	40.85	416	309	253	57	502	26	14	 
2014	11560	133	Chaminade	-	Totals	-	-	-	-	-	5225:00	552	1,584	34.85	138	485	28.45	344	513	67.06	1,586	61.00	286	687	973	37.42	267	535	212	88	521	26	19	 
2014	11560	133	Chaminade	-	Opponent Totals	-	-	-	-	-	5225:00	765	1,844	41.49	139	440	31.59	483	675	71.56	2,152	82.77	501	839	1,340	51.54	363	429	266	77	485	26	11	 
2014	11560	1013	Charleston (WV)	-	Totals	-	-	-	-	-	5827:00	694	1,632	42.52	220	588	37.41	441	640	68.91	2,049	70.66	394	740	1,134	39.10	346	418	157	93	511	29	4	 
2014	11560	1013	Charleston (WV)	-	Opponent Totals	-	-	-	-	-	5827:00	658	1,628	40.42	140	465	30.11	405	577	70.19	1,861	64.17	319	662	981	33.83	310	386	218	72	570	29	21	 
2014	11560	21323	Chestnut Hill	-	Totals	-	-	-	-	-	5050:00	486	1,443	33.68	100	363	27.55	324	473	68.50	1,396	55.84	278	693	971	38.84	247	449	162	91	377	25	4	 
2014	11560	21323	Chestnut Hill	-	Opponent Totals	-	-	-	-	-	5049:00	613	1,631	37.58	112	398	28.14	310	433	71.59	1,648	65.92	382	766	1,148	45.92	360	406	217	97	449	25	7	 
2014	11560	135	Cheyney	-	Totals	-	-	-	-	-	5000:00	481	1,323	36.36	98	331	29.61	393	590	66.61	1,453	58.12	289	593	882	35.28	227	578	218	31	482	25	10	 
2014	11560	135	Cheyney	-	Opponent Totals	-	-	-	-	-	5000:00	688	1,566	43.93	155	458	33.84	373	561	66.49	1,904	76.16	392	648	1,040	41.60	449	455	244	101	473	25	2	 
2014	11560	95	Chico St.	-	Totals	-	-	-	-	-	5827:00	687	1,642	41.84	170	542	31.37	464	629	73.77	2,008	69.24	348	759	1,107	38.17	416	483	210	51	560	29	8	 
2014	11560	95	Chico St.	-	Opponent Totals	-	-	-	-	-	5825:00	642	1,631	39.36	145	437	33.18	438	637	68.76	1,867	64.38	350	702	1,052	36.28	328	499	226	86	577	29	14	 
2014	11560	8875	Chowan	-	Totals	-	-	-	-	-	5625:00	606	1,615	37.52	118	405	29.14	447	643	69.52	1,777	63.46	439	681	1,120	40.00	338	595	245	130	519	28	5	 
2014	11560	8875	Chowan	-	Opponent Totals	-	-	-	-	-	5627:00	633	1,612	39.27	104	347	29.97	430	630	68.25	1,800	64.29	388	659	1,047	37.39	339	560	288	81	572	28	12	 
2014	11560	1015	Christian Bros.	-	Totals	-	-	-	-	-	5625:00	658	1,557	42.26	84	324	25.93	351	512	68.55	1,751	62.54	263	730	993	35.46	319	437	252	79	529	28	14	 
2014	11560	1015	Christian Bros.	-	Opponent Totals	-	-	-	-	-	5625:00	565	1,543	36.62	143	508	28.15	396	587	67.46	1,669	59.61	329	707	1,036	37.00	338	489	228	68	507	28	15	 
2014	11560	30058	Claflin	-	Totals	-	-	-	-	-	5673:00	662	1,815	36.47	139	538	25.84	490	752	65.16	1,953	69.75	510	747	1,257	44.89	279	577	288	84	595	28	16	 
2014	11560	30058	Claflin	-	Opponent Totals	-	-	-	-	-	5676:00	651	1,674	38.89	119	401	29.68	442	688	64.24	1,863	66.54	420	778	1,198	42.79	326	613	257	100	622	28	19	 
2014	11560	143	Clarion	-	Totals	-	-	-	-	-	5200:00	682	1,612	42.31	110	374	29.41	274	449	61.02	1,748	67.23	334	640	974	37.46	359	436	246	86	422	26	7	 
2014	11560	143	Clarion	-	Opponent Totals	-	-	-	-	-	5200:00	679	1,640	41.40	186	547	34.00	330	492	67.07	1,874	72.08	397	692	1,089	41.88	414	444	243	68	421	26	7	 
2014	11560	144	Clark Atlanta	-	Totals	-	-	-	-	-	5604:00	717	1,794	39.97	74	297	24.92	472	693	68.11	1,980	70.71	402	785	1,187	42.39	368	488	292	123	535	28	18	 
2014	11560	144	Clark Atlanta	-	Opponent Totals	-	-	-	-	-	5600:00	669	1,810	36.96	87	402	21.64	414	649	63.79	1,839	65.68	484	812	1,296	46.29	321	592	255	68	559	28	12	 
2014	11560	20576	Clayton St.	-	Totals	-	-	-	-	-	6040:00	777	1,797	43.24	143	506	28.26	414	584	70.89	2,111	72.79	413	764	1,177	40.59	416	516	292	190	525	29	16	 
2014	11560	20576	Clayton St.	-	Opponent Totals	-	-	-	-	-	6039:00	646	1,759	36.73	141	451	31.26	437	618	70.71	1,870	64.48	429	713	1,142	39.38	361	556	246	66	510	29	9	 
2014	11560	1023	Coker	-	Totals	-	-	-	-	-	5823:00	636	1,592	39.95	155	493	31.44	315	431	73.09	1,742	64.52	359	675	1,034	38.30	298	488	205	52	521	27	15	 
2014	11560	1023	Coker	-	Opponent Totals	-	-	-	-	-	5828:00	620	1,544	40.16	121	445	27.19	410	558	73.48	1,771	65.59	324	668	992	36.74	315	442	247	81	432	27	9	 
2014	11560	11403	Colo. Christian	-	Totals	-	-	-	-	-	5599:00	720	1,681	42.83	98	377	25.99	462	643	71.85	2,000	71.43	324	751	1,075	38.39	402	510	343	96	527	28	13	 
2014	11560	11403	Colo. Christian	-	Opponent Totals	-	-	-	-	-	5601:00	708	1,737	40.76	184	528	34.85	364	513	70.96	1,964	70.14	368	734	1,102	39.36	407	553	204	67	562	28	16	 
2014	11560	11416	Colorado Mesa	-	Totals	-	-	-	-	-	6425:00	844	1,838	45.92	227	626	36.26	473	626	75.56	2,388	74.62	381	911	1,292	40.38	585	451	255	90	608	32	12	 
2014	11560	11416	Colorado Mesa	-	Opponent Totals	-	-	-	-	-	6425:00	601	1,725	34.84	131	505	25.94	447	620	72.10	1,780	55.62	315	706	1,021	31.91	311	501	219	71	579	32	14	 
