year	year_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	height	games_played	games_started	minutes_played	field_goals_made	field_goals_attempted	field_goal_percentage	three_point_field_goals	three_point_field_goals_attempted	three_point_field_goal_percentage	free_throws	free_throws_attempted	free_throw_percentage	points	point_per_game	offensive_rebounds	defensive_rebounds	total_rebounds	rebounds_per_game	assists	turnovers	steals	blocks	fouls	double_doubles	triple_doubles	dq
2010	10261	26172	A&M-Corpus Chris	21	753833	Montgomery, Shaye	http://stats.ncaa.org/player?game_sport_year_ctl_id=10261&stats_player_seq=753833	Sr	G	5-6	35	31	18:42	93	291	31.96	64	180	35.56	46	58	79.31	296	8.46	33	74	107	3.06	114	85	37	1	55	1
2010	10261	26172	A&M-Corpus Chris	1	753834	Green, Deziree	http://stats.ncaa.org/player?game_sport_year_ctl_id=10261&stats_player_seq=753834	Sr	G	5-10	35	34	19:11	86	281	30.60	32	115	27.83	70	101	69.31	274	7.83	90	154	244	6.97	56	50	47	13	68	1
2010	10261	26172	A&M-Corpus Chris	32	1070565	Beagle, Elisa	http://stats.ncaa.org/player?game_sport_year_ctl_id=10261&stats_player_seq=1070565	Sr	C	6-0	35	20	13:05	138	252	54.76	0	0	""	44	111	39.64	320	9.14	141	161	302	8.63	20	68	17	28	76	4
2010	10261	26172	A&M-Corpus Chris	30	1070564	Jeffery, Anitra	http://stats.ncaa.org/player?game_sport_year_ctl_id=10261&stats_player_seq=1070564	Jr	F	6-0	35	0	6:18	46	123	37.40	2	5	40.00	48	70	68.57	142	4.06	44	51	95	2.71	5	42	11	9	53	0
2010	10261	26172	A&M-Corpus Chris	44	852295	Scott, Adrienne	http://stats.ncaa.org/player?game_sport_year_ctl_id=10261&stats_player_seq=852295	Jr	F	6-1	35	33	14:53	109	243	44.86	0	0	""	138	194	71.13	356	10.17	85	123	208	5.94	28	94	30	12	100	2
2010	10261	26172	A&M-Corpus Chris	5	852290	Davis, Jade	http://stats.ncaa.org/player?game_sport_year_ctl_id=10261&stats_player_seq=852290	Jr	G	5-9	35	30	18:42	156	468	33.33	46	164	28.05	168	200	84.00	526	15.03	19	104	123	3.51	103	135	23	4	57	0
2010	10261	26172	A&M-Corpus Chris	12	753837	Smith, Lauren	http://stats.ncaa.org/player?game_sport_year_ctl_id=10261&stats_player_seq=753837	Jr	G	5-8	35	6	9:50	57	182	31.32	9	44	20.45	58	80	72.50	181	5.17	33	86	119	3.40	40	73	35	6	61	1
2010	10261	26172	A&M-Corpus Chris	42	865403	Myles, Myeisha	http://stats.ncaa.org/player?game_sport_year_ctl_id=10261&stats_player_seq=865403	Jr	C	6-2	34	14	10:22	83	169	49.11	0	0	""	46	72	63.89	212	6.24	66	112	178	5.24	19	57	15	20	62	1
2010	10261	26172	A&M-Corpus Chris	3	1070561	Darley, Ashley	http://stats.ncaa.org/player?game_sport_year_ctl_id=10261&stats_player_seq=1070561	Fr	G	5-6	24	0	2:22	15	41	36.59	2	3	66.67	6	12	50.00	38	1.58	19	17	36	1.50	3	11	18	1	31	0
2010	10261	26172	A&M-Corpus Chris	23	1070563	Jammer, Jessica	http://stats.ncaa.org/player?game_sport_year_ctl_id=10261&stats_player_seq=1070563	Fr	G	5-10	18	0	1:45	12	27	44.44	6	12	50.00	6	11	54.55	36	2.00	7	11	18	1.00	3	15	7	6	9	0
2010	10261	26172	A&M-Corpus Chris	34	964115	Thomas, LaToya	http://stats.ncaa.org/player?game_sport_year_ctl_id=10261&stats_player_seq=964115	Sr	F	6-2	17	1	1:07	8	17	47.06	0	0	""	7	11	63.64	23	1.35	9	14	23	1.35	2	3	2	0	7	0
