year	year_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	height	games_played	games_started	minutes_played	field_goals_made	field_goals_attempted	field_goal_percentage	three_point_field_goals	three_point_field_goals_attempted	three_point_field_goal_percentage	free_throws	free_throws_attempted	free_throw_percentage	points	point_per_game	offensive_rebounds	defensive_rebounds	total_rebounds	rebounds_per_game	assists	turnovers	steals	blocks	fouls	double_doubles	triple_doubles	dq
2014	11560	30123	Academy of Art	24	1519523	Krug, Aleigh	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1519523	So	C	6-4	31	0	308:00	60	126	47.62	 	 	""	19	32	59.38	139	4.48	30	76	106	3.42	7	26	8	16	28	31	 	2
2014	11560	30123	Academy of Art	34	1511145	O'Brien, Molly	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1511145	Jr	G	5-9	31	12	757:00	109	235	46.38	11	36	30.56	80	112	71.43	309	9.97	45	108	153	4.94	56	78	46	2	92	31	2	1
2014	11560	30123	Academy of Art	33	1402117	Camera, Regina	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1402117	So	G	5-7	31	29	793:00	128	395	32.41	34	145	23.45	63	93	67.74	353	11.39	51	89	140	4.52	79	67	36	4	84	31	2	2
2014	11560	30123	Academy of Art	22	1402116	Storey, Sha'Nice	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1402116	So	G	5-6	31	20	796:00	122	346	35.26	45	170	26.47	31	39	79.49	320	10.32	29	46	75	2.42	56	44	46	9	78	31	4	 
2014	11560	30123	Academy of Art	20	1402115	Sheng, Zoie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1402115	So	G	5-6	31	31	879:00	93	244	38.11	29	86	33.72	119	162	73.46	334	10.77	37	52	89	2.87	100	54	47	9	52	31	 	 
2014	11560	30123	Academy of Art	12	1183128	Martin, Madeline	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1183128	Jr	G	5-5	31	0	416:00	16	51	31.37	1	6	16.67	7	12	58.33	40	1.29	18	34	52	1.68	31	27	18	2	19	31	 	 
2014	11560	30123	Academy of Art	10	1402114	Guinn, Jasmin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1402114	So	G	5-6	30	30	826:00	93	271	34.32	3	40	7.50	71	114	62.28	260	8.67	111	125	236	7.87	76	46	67	3	81	30	1	9
2014	11560	30123	Academy of Art	21	1183132	Griggs, Alisa	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1183132	Sr	F	6-0	29	16	520:00	86	179	48.04	 	1	0.00	56	82	68.29	228	7.86	59	89	148	5.10	22	47	24	7	48	29	 	1
2014	11560	30123	Academy of Art	23	1511143	Galipeau, D'Andree	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1511143	Fr	F	5-10	20	1	262:00	17	33	51.52	 	 	""	18	27	66.67	52	2.60	23	25	48	2.40	11	11	5	2	24	20	 	 
2014	11560	30123	Academy of Art	42	1511146	Forthan, Krystal	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1511146	So	F	6-4	20	16	517:00	162	363	44.63	4	26	15.38	65	85	76.47	393	19.65	78	167	245	12.25	38	42	33	51	45	20	 	17
2014	11560	30123	Academy of Art	04	1519522	Williams, Sherelle	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1519522	Jr	G	5-6	12	0	15:00	 	 	""	 	 	""	4	4	100.00	4	0.33	 	1	1	0.08	1	2	1	 	 	12	 	 
2014	11560	30123	Academy of Art	01	1537900	Encelan, Amanda	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1537900	Sr	G	5-5	12	0	116:00	2	15	13.33	1	6	16.67	7	10	70.00	12	1.00	6	6	12	1.00	6	7	5	1	10	12	 	 
2014	11560	30123	Academy of Art	31	1511144	Aranda, Irene	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1511144	Fr	G	5-10	11	0	20:00	3	10	30.00	2	7	28.57	 	 	""	8	0.73	 	2	2	0.18	1	1	1	 	3	11	 	 
2014	11560	929	Adams St.	34	1518000	Blanton, Michelle	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1518000	Jr	F	6-1	28	24	585:00	67	147	45.58	6	21	28.57	31	52	59.62	171	6.11	57	91	148	5.29	9	49	16	22	98	28	4	3
2014	11560	929	Adams St.	20	1517995	Klint, Emilie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1517995	Fr	G	5-8	28	26	1006:00	103	260	39.62	14	56	25.00	64	99	64.65	284	10.14	45	62	107	3.82	59	76	20	1	52	28	 	 
2014	11560	929	Adams St.	4	1517994	Anderson, Desiree	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1517994	Jr	G	5-8	28	26	935:00	90	354	25.42	45	182	24.73	42	67	62.69	267	9.54	27	62	89	3.18	16	46	28	 	69	28	 	 
2014	11560	929	Adams St.	3	1517993	Palma, Alyssa	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1517993	Jr	F	5-9	28	3	466:00	45	171	26.32	30	124	24.19	24	33	72.73	144	5.14	17	34	51	1.82	9	26	18	3	32	28	 	 
2014	11560	929	Adams St.	21	1410650	Pikula, Tessie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1410650	Sr	C	5-11	28	26	977:00	70	181	38.67	2	6	33.33	51	74	68.92	193	6.89	39	87	126	4.50	8	44	37	15	66	28	2	 
2014	11560	929	Adams St.	23	1517996	Jaycox, Lena	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1517996	Fr	G	5-6	26	0	340:00	17	63	26.98	13	45	28.89	6	12	50.00	53	2.04	16	23	39	1.50	1	19	9	1	41	26	 	 
2014	11560	929	Adams St.	10	1296516	Gonzales, Mariah	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1296516	Jr	G	5-4	26	24	900:00	77	223	34.53	11	29	37.93	115	147	78.23	280	10.77	30	125	155	5.96	87	80	66	 	67	26	2	2
2014	11560	929	Adams St.	32	1517998	McHenry, Cydney	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1517998	Fr	G	5-9	20	0	114:00	2	9	22.22	 	1	0.00	 	1	0.00	4	0.20	6	5	11	0.55	2	7	3	 	18	20	1	 
2014	11560	929	Adams St.	24	1517997	Richardsom, Brittany	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1517997	So	G	5-6	12	0	60:00	1	7	14.29	1	4	25.00	1	2	50.00	4	0.33	1	5	6	0.50	7	11	4	1	11	12	1	 
2014	11560	929	Adams St.	05	1537323	Shaw, Candace	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1537323	So	F	5-9	10	1	155:00	12	33	36.36	8	24	33.33	3	4	75.00	35	3.50	8	18	26	2.60	 	3	2	2	12	10	 	 
2014	11560	929	Adams St.	44	1410654	Hernandez, Kelly	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1410654	Jr	C	6-0	7	0	114:00	11	20	55.00	1	1	100.00	11	12	91.67	34	4.86	5	17	22	3.14	2	9	3	 	19	7	 	 
2014	11560	929	Adams St.	40	1537324	Hunt, Lydia	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1537324	Jr	F	5-6	1	0	 	 	 	""	 	 	""	 	 	""	 	""	 	 	 	""	 	 	 	 	1	1	 	 
2014	11560	3	Adelphi	15	1292131	Halaby, Jenna	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1292131	Jr	F	6-0	31	27	724:00	81	175	46.29	2	13	15.38	98	119	82.35	262	8.45	39	54	93	3.00	48	52	38	17	107	31	6	 
2014	11560	3	Adelphi	05	1292129	Mannix, Kelly	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1292129	Jr	F	5-10	31	23	736:00	118	231	51.08	50	115	43.48	52	67	77.61	338	10.90	45	78	123	3.97	42	42	31	5	53	31	1	 
2014	11560	3	Adelphi	11	1178443	Kitrys, Jessica	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1178443	Sr	F	6-0	31	31	924:00	247	426	57.98	17	35	48.57	103	131	78.63	614	19.81	68	152	220	7.10	46	73	32	21	83	31	 	5
2014	11560	3	Adelphi	03	1178442	Jackson, Sade	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1178442	Sr	G	5-8	31	31	959:00	154	327	47.09	27	85	31.76	108	135	80.00	443	14.29	55	130	185	5.97	250	124	67	11	87	31	5	12
2014	11560	3	Adelphi	32	1515052	Balfour, Calli	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1515052	Fr	F	6-0	31	25	677:00	126	273	46.15	14	49	28.57	53	74	71.62	319	10.29	35	155	190	6.13	53	74	53	11	74	31	1	4
2014	11560	3	Adelphi	5	1397907	Flynn, Tara	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1397907	So	G	5-6	30	0	427:00	44	123	35.77	32	100	32.00	11	25	44.00	131	4.37	6	25	31	1.03	30	27	12	1	41	30	2	 
2014	11560	3	Adelphi	13	1292130	Milhaven, Samantha	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1292130	Jr	F	5-11	29	0	388:00	44	97	45.36	16	41	39.02	16	24	66.67	120	4.14	34	31	65	2.24	18	31	15	1	41	29	 	 
2014	11560	3	Adelphi	4	1397906	Nuss, Lauren	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1397906	So	G	5-9	28	0	359:00	33	102	32.35	25	81	30.86	3	7	42.86	94	3.36	6	21	27	0.96	16	17	9	2	34	28	 	 
2014	11560	3	Adelphi	1	1397905	O'Brien, Melanie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1397905	Sr	F	5-9	26	4	281:00	17	47	36.17	 	1	0.00	7	12	58.33	41	1.58	16	38	54	2.08	16	20	11	2	39	26	 	 
2014	11560	3	Adelphi	14	1178441	Flynn, Shannon	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1178441	Sr	G	5-8	21	13	390:00	30	77	38.96	16	52	30.77	10	16	62.50	86	4.10	12	27	39	1.86	28	18	21	1	45	21	 	 
2014	11560	3	Adelphi	12	1397908	Ofili, Ifeanyi	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1397908	Sr	F	5-7	18	0	107:00	16	36	44.44	 	3	0.00	5	10	50.00	37	2.06	6	13	19	1.06	10	11	6	 	13	18	 	 
2014	11560	3	Adelphi	25	1515051	Gomez, Ashley	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1515051	Jr	G	5-8	15	1	144:00	17	40	42.50	 	5	0.00	14	19	73.68	48	3.20	10	14	24	1.60	5	9	4	 	23	15	 	 
2014	11560	3	Adelphi	22	1515050	Schrader, Sierra	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1515050	Fr	F	5-10	10	0	90:00	17	26	65.38	1	1	100.00	10	20	50.00	45	4.50	10	11	21	2.10	3	13	3	1	15	10	 	 
2014	11560	3	Adelphi	52	1397910	Elliot, Grace	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1397910	So	C	6-2	3	0	18:00	1	6	16.67	 	 	""	2	2	100.00	4	1.33	2	2	4	1.33	2	3	 	2	3	3	 	 
2014	11560	10	Ala.-Huntsville	12	1290660	Newton, Juanice	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1290660	Jr	F	6-1	27	27	640:00	78	159	49.06	 	 	""	50	70	71.43	206	7.63	92	133	225	8.33	17	34	52	19	93	27	6	5
2014	11560	10	Ala.-Huntsville	33	1410662	Saunders, Josi	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1410662	So	G	5-7	27	0	379:00	43	104	41.35	18	56	32.14	38	46	82.61	142	5.26	26	18	44	1.63	20	25	26	1	46	27	 	 
2014	11560	10	Ala.-Huntsville	21	1410661	Jones, Kendra	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1410661	Jr	F	5-11	27	27	601:00	64	167	38.32	3	18	16.67	54	71	76.06	185	6.85	58	77	135	5.00	33	51	22	1	91	27	6	 
