year	year_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	height	games_played	games_started	minutes_played	field_goals_made	field_goals_attempted	field_goal_percentage	three_point_field_goals	three_point_field_goals_attempted	three_point_field_goal_percentage	free_throws	free_throws_attempted	free_throw_percentage	points	point_per_game	offensive_rebounds	defensive_rebounds	total_rebounds	rebounds_per_game	assists	turnovers	steals	blocks	fouls	double_doubles	triple_doubles	dq
2016	12280	210	Elizabeth City St.	2	1629414	Jones, Breona	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1629414	So	G	5-3	2	2	65:00	4	20	20.00	1	9	11.11	4	4	100.00	13	6.50	1	7	8	4.00	5	7	1	 	 	2	 	 	 
2016	12280	210	Elizabeth City St.	22	1507311	Nixon, Jasmine	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1507311	Sr	F	6-1	2	2	65:00	6	10	60.00	 	 	""	1	5	20.00	13	6.50	4	5	9	4.50	 	1	1	2	7	2	1	 	 
2016	12280	210	Elizabeth City St.	24	1629420	Frazier, Mikalia	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1629420	Sr	G	5-4	2	1	42:00	7	15	46.67	5	8	62.50	 	 	""	19	9.50	1	2	3	1.50	5	3	1	1	6	2	 	 	 
2016	12280	210	Elizabeth City St.	32	1740236	Rheubottom, Keonna	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1740236	Fr	G	5-8	1	0	2:00	 	 	""	 	 	""	 	 	""	 	""	 	 	 	""	 	 	 	 	1	1	 	 	 
2016	12280	210	Elizabeth City St.	5	1629415	Floyd, Alliyah	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1629415	Jr	G	5-7	1	0	2:00	 	 	""	 	 	""	 	 	""	 	""	 	 	 	""	 	 	 	 	 	1	 	 	 
2016	12280	9680	Embry-Riddle (FL)	34	1737039	Briere, Rachel	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1737039	Fr	F	6-0	2	0	18:00	3	6	50.00	1	4	25.00	1	2	50.00	8	4.00	 	1	1	0.50	3	3	1	 	1	2	 	 	 
2016	12280	9680	Embry-Riddle (FL)	50	1737038	Colema, Laniere	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1737038	Jr	C	6-2	2	2	39:00	6	10	60.00	 	 	""	2	2	100.00	14	7.00	3	4	7	3.50	2	6	3	4	3	2	 	 	 
2016	12280	9680	Embry-Riddle (FL)	4	1737035	Ellenberger, Lauren	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1737035	Fr	G	5-4	2	2	61:00	1	9	11.11	 	4	0.00	 	1	0.00	2	1.00	3	4	7	3.50	3	2	6	1	3	2	 	 	 
2016	12280	9680	Embry-Riddle (FL)	32	1636941	Cyphers, Taylor	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1636941	Sr	C	6-3	2	0	35:00	7	15	46.67	 	1	0.00	7	8	87.50	21	10.50	1	4	5	2.50	1	3	1	4	7	2	 	 	 
2016	12280	9680	Embry-Riddle (FL)	25	1636940	Jorge, Mercedes	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1636940	Jr	G	5-9	2	2	51:00	5	13	38.46	 	3	0.00	8	11	72.73	18	9.00	5	11	16	8.00	3	3	2	2	5	2	 	 	 
2016	12280	9680	Embry-Riddle (FL)	23	1636939	McWilliams, Ashley	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1636939	So	G	5-8	2	0	41:00	6	14	42.86	1	6	16.67	3	3	100.00	16	8.00	 	1	1	0.50	5	2	5	 	4	2	 	 	 
2016	12280	9680	Embry-Riddle (FL)	22	1636938	Whiting, Sabrina	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1636938	So	G	5-7	2	2	58:00	9	20	45.00	3	9	33.33	6	6	100.00	27	13.50	2	11	13	6.50	3	7	8	 	3	2	 	 	 
2016	12280	9680	Embry-Riddle (FL)	13	1636936	Fields, Tara	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1636936	So	F	6-0	2	0	26:00	3	5	60.00	 	 	""	1	2	50.00	7	3.50	2	3	5	2.50	1	2	 	1	3	2	 	 	 
2016	12280	9680	Embry-Riddle (FL)	12	1636935	Muse, Ashle	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1636935	So	G	5-9	2	0	10:00	 	2	0.00	 	 	""	 	 	""	 	""	 	 	 	""	 	2	 	 	 	2	 	 	 
2016	12280	9680	Embry-Riddle (FL)	10	1636934	Carine, Hannah	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1636934	So	G	5-10	2	0	27:00	5	8	62.50	 	 	""	 	 	""	10	5.00	1	5	6	3.00	3	2	3	 	4	2	 	 	 
2016	12280	9680	Embry-Riddle (FL)	3	1636933	Martin, Kalah	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1636933	So	G	5-8	2	2	54:00	5	21	23.81	1	8	12.50	 	 	""	11	5.50	2	9	11	5.50	6	5	6	 	3	2	 	 	 
2016	12280	9680	Embry-Riddle (FL)	20	1636937	Abbott, Allison	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1636937	So	C	6-0	1	0	5:00	2	2	100.00	 	 	""	 	 	""	4	4.00	 	 	 	""	1	 	1	 	 	1	 	 	 
2016	12280	30193	Emmanuel (GA)	45	1730284	Loudermilk, Ashlyn	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1730284	Fr	C	6-2	2	0	33:00	2	7	28.57	 	 	""	 	 	""	4	2.00	4	4	8	4.00	1	6	 	 	4	2	 	 	 
2016	12280	30193	Emmanuel (GA)	5	1730281	Jones, Genesis	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1730281	Fr	G	5-7	2	0	13:00	 	2	0.00	 	1	0.00	2	2	100.00	2	1.00	 	2	2	1.00	 	 	 	 	 	2	 	 	 
2016	12280	30193	Emmanuel (GA)	34	1730273	Delasbour, Taylor	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1730273	Fr	F	5-10	2	0	22:00	 	2	0.00	 	1	0.00	 	 	""	 	""	 	2	2	1.00	 	2	1	1	2	2	 	 	 
2016	12280	30193	Emmanuel (GA)	11	1730272	Chester, Keeley	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1730272	Jr	G	6-0	2	0	31:00	6	10	60.00	1	2	50.00	2	2	100.00	15	7.50	3	6	9	4.50	6	1	 	 	4	2	 	 	 
2016	12280	30193	Emmanuel (GA)	35	1636641	Fagin, Alesia	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1636641	Sr	G	5-6	2	1	64:00	6	12	50.00	4	8	50.00	10	16	62.50	26	13.00	1	7	8	4.00	6	9	7	1	3	2	 	 	 
2016	12280	30193	Emmanuel (GA)	44	1636644	Scarbrough, Avery	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1636644	So	C	6-0	2	1	33:00	3	12	25.00	 	 	""	3	4	75.00	9	4.50	3	6	9	4.50	2	2	 	 	5	2	 	 	 
2016	12280	30193	Emmanuel (GA)	31	1636640	Coberly, Elise	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1636640	Jr	F	5-11	2	1	64:00	12	20	60.00	4	10	40.00	7	11	63.64	35	17.50	6	17	23	11.50	4	2	1	 	7	2	 	2	 
2016	12280	30193	Emmanuel (GA)	21	1636637	McNeely, Addie	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1636637	So	G	5-7	2	0	27:00	5	14	35.71	3	10	30.00	2	2	100.00	15	7.50	 	5	5	2.50	1	3	 	 	1	2	 	 	 
2016	12280	30193	Emmanuel (GA)	20	1636636	Reynolds, Timia	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1636636	Jr	G	5-9	2	1	55:00	9	19	47.37	 	2	0.00	5	5	100.00	23	11.50	1	3	4	2.00	4	6	3	 	6	2	1	 	 
2016	12280	30193	Emmanuel (GA)	3	1636634	Trombley, Mikayla	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1636634	So	F	5-10	2	1	58:00	11	19	57.89	3	6	50.00	3	3	100.00	28	14.00	4	8	12	6.00	3	3	 	 	2	2	 	 	 
2016	12280	30193	Emmanuel (GA)	23	1730271	Bell, Jasmin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1730271	So	G	5-5	1	0	 	 	1	0.00	 	1	0.00	 	 	""	 	""	 	 	 	""	 	 	 	 	 	1	 	 	 
2016	12280	1071	Emporia St.	5	1733551	Ngoie, Sandra	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1733551	Sr	F	6-2	3	1	42:00	6	21	28.57	 	7	0.00	2	2	100.00	14	4.67	6	10	16	5.33	1	1	3	4	10	3	1	 	 
2016	12280	1071	Emporia St.	22	1636095	Kramer, Jacee	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1636095	So	G	5-9	3	0	43:00	8	20	40.00	5	11	45.45	8	11	72.73	29	9.67	2	7	9	3.00	6	3	3	2	8	3	 	 	 
2016	12280	1071	Emporia St.	20	1733549	Moala, Tiana	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1733549	Fr	F	6-2	3	0	19:00	2	5	40.00	 	 	""	1	4	25.00	5	1.67	2	10	12	4.00	2	4	 	1	5	3	 	 	 
2016	12280	1071	Emporia St.	30	1733547	Flott, Kathryn	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1733547	Jr	F	6-1	3	3	74:00	8	26	30.77	 	2	0.00	1	1	100.00	17	5.67	10	28	38	12.67	5	8	4	 	6	3	 	 	 
2016	12280	1071	Emporia St.	23	1733546	Baker, Shelby	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1733546	Fr	F	6-2	3	0	43:00	4	5	80.00	 	 	""	4	6	66.67	12	4.00	3	11	14	4.67	1	9	 	1	8	3	 	 	 
2016	12280	1071	Emporia St.	04	1636097	Barnwell, Kelsey	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1636097	Fr	G	-	3	3	83:00	14	29	48.28	8	18	44.44	6	8	75.00	42	14.00	4	5	9	3.00	7	4	5	 	3	3	 	 	 
2016	12280	1071	Emporia St.	24	1636094	Lackey, Addie	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1636094	So	G	5-9	3	3	89:00	11	32	34.38	4	16	25.00	 	 	""	26	8.67	1	9	10	3.33	3	10	2	1	8	3	1	 	 
2016	12280	1071	Emporia St.	33	1636091	Miller, Kyrstie	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1636091	So	F	5-9	3	2	74:00	7	16	43.75	3	8	37.50	 	 	""	17	5.67	1	7	8	2.67	4	4	4	3	2	3	 	 	 
2016	12280	1071	Emporia St.	14	1522604	Holloway, Megan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1522604	Jr	G	5-9	3	0	43:00	3	10	30.00	1	4	25.00	7	8	87.50	14	4.67	5	4	9	3.00	2	3	1	 	6	3	 	 	 
2016	12280	1071	Emporia St.	02	1408102	Moten, Kelly	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1408102	Sr	G	5-8	3	3	90:00	25	48	52.08	4	12	33.33	8	10	80.00	62	20.67	1	12	13	4.33	11	7	5	1	5	3	 	 	 
2016	12280	1071	Emporia St.	3	1733550	Moylan, Maria	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1733550	Fr	G	5-5	1	0	 	 	 	""	 	 	""	 	 	""	 	""	 	 	 	""	 	 	 	 	 	1	 	 	 
2016	12280	1072	Erskine	05	1747714	Davis, Megan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1747714	N/A	""	-	3	0	13:00	1	8	12.50	 	 	""	2	2	100.00	4	1.33	1	3	4	1.33	 	2	 	 	5	3	 	 	 
2016	12280	1072	Erskine	34	1395548	Marrah, Megan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1395548	Sr	C	5-10	3	3	74:00	10	18	55.56	 	 	""	8	10	80.00	28	9.33	6	17	23	7.67	1	3	1	2	13	3	2	1	 
2016	12280	1072	Erskine	03	1512141	Hendrix, Raygon	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1512141	Jr	G	5-6	3	3	86:00	9	28	32.14	3	14	21.43	11	16	68.75	32	10.67	1	8	9	3.00	12	12	2	 	11	3	 	 	 
2016	12280	1072	Erskine	23	1636664	Brown, Christian	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1636664	Fr	""	-	3	0	25:00	3	9	33.33	 	 	""	 	 	""	6	2.00	4	4	8	2.67	 	5	 	1	5	3	 	 	 
2016	12280	1072	Erskine	22	1636328	Green, Zuri	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1636328	Fr	""	-	3	0	5:00	 	 	""	 	 	""	 	 	""	 	""	 	2	2	0.67	 	2	 	 	1	3	 	 	 
2016	12280	1072	Erskine	24	1636326	Sowell, Dareisha	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1636326	Fr	""	-	3	0	33:00	5	15	33.33	2	6	33.33	2	3	66.67	14	4.67	2	2	4	1.33	4	3	1	1	4	3	 	 	 
2016	12280	1072	Erskine	12	1512154	Eugene, Marnasha	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1512154	Jr	F	5-9	3	3	84:00	7	15	46.67	1	3	33.33	3	7	42.86	18	6.00	5	7	12	4.00	1	7	1	1	8	3	 	 	 
2016	12280	1072	Erskine	21	1512147	Stuger, Naomi	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1512147	Jr	F	5-10	3	3	90:00	13	24	54.17	 	 	""	10	16	62.50	36	12.00	6	18	24	8.00	7	4	 	4	12	3	1	1	 
2016	12280	1072	Erskine	15	1512145	Giles, Kristin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1512145	Jr	G	5-5	3	3	94:00	13	32	40.62	5	11	45.45	6	6	100.00	37	12.33	2	3	5	1.67	3	12	8	 	7	3	 	 	 
2016	12280	1072	Erskine	11	1512144	Willis, Tametra	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1512144	Jr	G	5-6	3	0	10:00	1	1	100.00	1	1	100.00	 	 	""	3	1.00	 	 	 	""	1	2	 	 	2	3	 	 	 
2016	12280	1072	Erskine	4	1512142	Mull, Ashley	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1512142	Jr	G	5-6	3	0	45:00	2	5	40.00	1	3	33.33	 	 	""	5	1.67	3	3	6	2.00	4	7	3	 	4	3	 	 	 
2016	12280	1072	Erskine	20	1512146	Coltrane, Christina	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1512146	Jr	G	5-9	2	0	2:00	 	 	""	 	 	""	 	 	""	 	""	 	 	 	""	1	 	 	 	 	2	 	 	 
2016	12280	1072	Erskine	33	1395547	Whiteside, Jordan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1395547	Sr	C	5-11	2	0	9:00	1	4	25.00	 	 	""	 	1	0.00	2	1.00	 	1	1	0.50	 	1	 	 	4	2	 	 	 
2016	12280	1072	Erskine	43	1395549	Mendenhall, Tyndell	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1395549	Sr	C	6-0	2	0	26:00	3	6	50.00	 	 	""	 	1	0.00	6	3.00	2	4	6	3.00	 	1	 	2	4	2	 	 	 
2016	12280	1072	Erskine	10	1747766	Parham, Myranda	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1747766	N/A	""	-	1	0	4:00	 	4	0.00	 	2	0.00	 	 	""	 	""	 	1	1	1.00	 	1	 	 	 	1	 	 	 
2016	12280	1076	Fairmont St.	32	1510889	Combs, Deidra	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1510889	Jr	G	5-10	3	3	103:00	10	24	41.67	 	7	0.00	9	9	100.00	29	9.67	6	19	25	8.33	8	8	5	3	7	3	 	 	 
2016	12280	1076	Fairmont St.	13	1739167	Nunan, Katie	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1739167	Sr	F	6-0	3	3	107:00	23	45	51.11	2	6	33.33	5	5	100.00	53	17.67	4	4	8	2.67	8	12	1	 	9	3	 	 	 
2016	12280	1076	Fairmont St.	31	1620473	Harrison, Kelli Jo	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1620473	So	F	5-11	3	0	41:00	3	8	37.50	 	3	0.00	3	4	75.00	9	3.00	4	7	11	3.67	4	2	 	3	5	3	 	 	 
2016	12280	1076	Fairmont St.	10	1528207	Puskarich, Emily	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1528207	Jr	G	5-8	3	3	96:00	8	23	34.78	7	20	35.00	1	2	50.00	24	8.00	1	9	10	3.33	6	7	5	 	8	3	1	 	 
2016	12280	1076	Fairmont St.	05	1510888	Etter, Gabrielle	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1510888	Jr	G	5-10	3	0	57:00	2	4	50.00	1	2	50.00	 	 	""	5	1.67	 	5	5	1.67	3	6	2	 	2	3	 	 	 
2016	12280	1076	Fairmont St.	03	1510886	White, Makenzie	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1510886	Jr	G	5-9	3	3	98:00	13	30	43.33	2	12	16.67	10	15	66.67	38	12.67	1	15	16	5.33	12	13	8	 	8	3	 	 	 
2016	12280	1076	Fairmont St.	14	1398690	Ruffner, Amanda	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1398690	Jr	F	5-10	3	3	97:00	27	34	79.41	 	 	""	8	13	61.54	62	20.67	5	9	14	4.67	6	3	2	 	6	3	 	 	 
2016	12280	1076	Fairmont St.	23	1739170	Horn, Rachel	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1739170	Fr	G	5-8	1	0	 	 	 	""	 	 	""	 	 	""	 	""	 	 	 	""	 	 	 	 	 	1	 	 	 
2016	12280	1076	Fairmont St.	33	1739171	Nikitina, Tatiana	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1739171	Jr	F	6-2	1	0	3:00	 	1	0.00	 	1	0.00	 	 	""	 	""	 	 	 	""	 	 	 	 	 	1	 	 	 
2016	12280	223	Fayetteville St.	23	1293173	Robinson, Bria	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1293173	Sr	C	6-4	4	4	103:00	19	32	59.38	 	 	""	7	16	43.75	45	11.25	16	17	33	8.25	3	9	3	9	16	4	1	1	 
2016	12280	223	Fayetteville St.	21	1732999	Maduegbunam, Chinwendu	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1732999	Fr	C	6-3	4	1	35:00	3	7	42.86	 	 	""	 	 	""	6	1.50	5	8	13	3.25	 	1	1	 	3	4	 	 	 
2016	12280	223	Fayetteville St.	15	1732998	Best, Courtney	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1732998	So	F	5-11	4	0	75:00	8	26	30.77	1	4	25.00	3	4	75.00	20	5.00	6	12	18	4.50	2	7	7	1	11	4	1	 	 
2016	12280	223	Fayetteville St.	04	1622005	Powell, Brineshia	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1622005	So	G	5-7	4	1	65:00	5	23	21.74	3	10	30.00	 	2	0.00	13	3.25	3	5	8	2.00	2	8	2	 	7	4	 	 	 
2016	12280	223	Fayetteville St.	5	1732996	Straite, Kara	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1732996	Fr	F	5-10	4	3	98:00	9	21	42.86	 	 	""	1	5	20.00	19	4.75	4	13	17	4.25	3	7	2	3	5	4	 	 	 
2016	12280	223	Fayetteville St.	20	1643766	Williams, Makayla	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1643766	Jr	F	5-10	4	3	124:00	18	44	40.91	12	31	38.71	1	5	20.00	49	12.25	5	9	14	3.50	5	6	3	1	8	4	 	 	 
2016	12280	223	Fayetteville St.	03	1622002	Battle, Shamaiya	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1622002	So	G	5-6	4	4	117:00	10	22	45.45	 	3	0.00	3	6	50.00	23	5.75	2	11	13	3.25	26	15	5	 	7	4	 	 	 
2016	12280	223	Fayetteville St.	12	1622006	Richardson, Doreen	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1622006	Sr	F	5-7	4	4	138:00	24	53	45.28	3	9	33.33	11	14	78.57	62	15.50	7	10	17	4.25	12	11	7	2	6	4	 	 	 
2016	12280	223	Fayetteville St.	11	1622003	Neal, Chephirah	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1622003	Jr	G	5-5	3	0	17:00	1	2	50.00	1	1	100.00	 	 	""	3	1.00	 	1	1	0.33	 	4	 	 	1	3	 	 	 
2016	12280	223	Fayetteville St.	02	1640476	Clark, Nia-Tayler	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1640476	Sr	F	6-2	2	0	7:00	 	 	""	 	 	""	 	 	""	 	""	 	 	 	""	 	 	 	 	2	2	 	 	 
2016	12280	223	Fayetteville St.	10	1732997	Mason, Diani	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1732997	So	G	5-7	1	0	6:00	 	 	""	 	 	""	 	 	""	 	""	 	 	 	""	 	 	 	 	 	1	 	 	 
2016	12280	223	Fayetteville St.	24	1733000	Phifer, Kayla	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1733000	Fr	G	5-6	1	0	2:00	1	1	100.00	 	 	""	1	1	100.00	3	3.00	 	 	 	""	 	 	 	 	 	1	 	 	 
2016	12280	223	Fayetteville St.	51	1733001	Bracey, Jade	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1733001	So	F	6-3	1	0	10:00	4	5	80.00	 	 	""	 	 	""	8	8.00	2	1	3	3.00	 	 	 	 	 	1	 	 	 
2016	12280	223	Fayetteville St.	34	1734457	Jones, Caleia	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1734457	Fr	F	6-0	1	0	3:00	1	1	100.00	 	 	""	 	 	""	2	2.00	 	1	1	1.00	 	 	 	 	1	1	 	 	 
2016	12280	23157	Felician	44	1734359	Muja, Bianca	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1734359	Fr	F	5-7	1	0	6:00	 	1	0.00	 	 	""	 	 	""	 	""	2	 	2	2.00	1	2	2	 	1	1	 	 	 
2016	12280	23157	Felician	35	1734358	Hourany, Kayla	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1734358	Fr	F	5-8	1	1	17:00	1	3	33.33	1	1	100.00	 	 	""	3	3.00	1	2	3	3.00	1	2	 	 	 	1	 	 	 
2016	12280	23157	Felician	23	1734357	Johnson, Hannah	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1734357	Fr	G	5-7	1	0	15:00	 	4	0.00	 	 	""	 	 	""	 	""	 	 	 	""	1	1	1	 	5	1	1	 	 
2016	12280	23157	Felician	14	1734356	Iwelu, Remi	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1734356	Fr	F	5-10	1	0	15:00	2	2	100.00	 	 	""	1	2	50.00	5	5.00	1	4	5	5.00	1	 	 	3	5	1	1	 	 
2016	12280	23157	Felician	12	1734355	Salaycik, Alex	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1734355	Sr	G	5-9	1	0	22:00	1	5	20.00	 	1	0.00	 	 	""	2	2.00	 	2	2	2.00	1	1	 	 	2	1	 	 	 
2016	12280	23157	Felician	10	1734354	Fitzgibbons, Devin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1734354	Fr	G	5-4	1	0	 	 	1	0.00	 	1	0.00	 	 	""	 	""	 	 	 	""	 	 	 	 	 	1	 	 	 
2016	12280	23157	Felician	4	1734352	Stone, Kameron	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1734352	Fr	F	5-10	1	1	25:00	5	9	55.56	1	2	50.00	 	1	0.00	11	11.00	6	7	13	13.00	1	6	 	 	2	1	 	1	 
2016	12280	23157	Felician	2	1734351	Trotman, Taylor	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1734351	Jr	G	5-4	1	0	8:00	 	 	""	 	 	""	 	 	""	 	""	 	 	 	""	1	2	1	 	1	1	 	 	 
2016	12280	23157	Felician	11	1626905	Foster, Treanda	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1626905	So	F	5-10	1	1	18:00	2	5	40.00	 	 	""	 	 	""	4	4.00	1	5	6	6.00	 	2	 	1	2	1	 	 	 
2016	12280	23157	Felician	1	1626904	Osmond, Shyla	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1626904	So	G	5-5	1	1	24:00	5	12	41.67	4	7	57.14	1	2	50.00	15	15.00	 	2	2	2.00	1	6	 	 	3	1	 	 	 
2016	12280	23157	Felician	0	1626903	Gibson, Danelle	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1626903	So	G	5-4	1	0	2:00	 	1	0.00	 	1	0.00	 	 	""	 	""	 	1	1	1.00	 	1	 	 	1	1	 	 	 
2016	12280	23157	Felician	22	1403490	McDuffie, Sierra	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1403490	Sr	F	5-11	1	0	13:00	2	3	66.67	1	2	50.00	2	2	100.00	7	7.00	 	1	1	1.00	 	3	1	2	1	1	 	 	 
2016	12280	23157	Felician	32	1403489	Scanlon, Eliana	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1403489	Sr	G	5-8	1	1	35:00	6	15	40.00	2	2	100.00	 	 	""	14	14.00	 	2	2	2.00	5	4	1	 	3	1	 	 	 
2016	12280	224	Ferris St.	42	1747527	Nakfoor, Abby	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1747527	N/A	""	-	2	0	48:00	4	14	28.57	 	3	0.00	2	2	100.00	10	5.00	3	10	13	6.50	2	5	2	1	9	2	1	 	 
2016	12280	224	Ferris St.	33	1747526	Nicholson, Joslyn	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1747526	N/A	""	-	2	2	42:00	1	10	10.00	 	 	""	7	13	53.85	9	4.50	5	8	13	6.50	1	7	5	2	8	2	1	 	 
2016	12280	224	Ferris St.	24	1747523	Brown, Margo	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1747523	N/A	""	-	2	0	22:00	1	6	16.67	1	6	16.67	2	2	100.00	5	2.50	 	 	 	""	2	 	 	 	1	2	 	 	 
