game_id	period_id	section_id	team_name	fgm	fga	tpfg	tpfga	ft	fta	pts	orebs	drebs	tot	reb	ast	to	stl	blk	fouls	dq
3943116	1st Period	1	Cal St. Dom. Hills	8	24	1	8	11	16	12	5	13	18	5	9	5	3	11	""
3943116	2nd Period	0	William Jewell	 	 	 	 	 	 	23	 	 	 	 	 	 	 	 	 
3943116	2nd Period	1	Cal St. Dom. Hills	 	 	 	 	 	 	16	 	 	 	 	 	 	 	 	 
3943116	3rd Period	0	William Jewell	7	24	4	6	13	16	10	8	11	19	5	15	3	1	14	""
3943116	3rd Period	1	Cal St. Dom. Hills	13	26	4	8	10	17	22	5	9	14	9	10	6	1	16	""
3943116	4th Period	0	William Jewell	 	 	 	 	 	 	21	 	 	 	 	 	 	 	 	 
3943116	4th Period	1	Cal St. Dom. Hills	 	 	 	 	 	 	18	 	 	 	 	 	 	 	 	 
3943116	Game Stats	0	William Jewell	18	51	11	19	16	24	63	14	26	40	14	27/	4	1	26	2
3943116	Game Stats	1	Cal St. Dom. Hills	21	50	5	16	21	33	68	10	22	32	14	19	11	4	27	1
3944416	1st Period	0	Alas. Anchorage	13	34	2	7	13	22	20	12	12	24	10	11	4	0	11	""
3944416	1st Period	1	Academy of Art	13	35	8	17	4	6	20	10	14	24	10	14	5	2	12	""
3944416	2nd Period	0	Alas. Anchorage	 	 	 	 	 	 	21	 	 	 	 	 	 	 	 	 
3944416	2nd Period	1	Academy of Art	 	 	 	 	 	 	18	 	 	 	 	 	 	 	 	 
3944416	3rd Period	0	Alas. Anchorage	18	28	0	4	10	12	27	8	14	22	9	13	5	3	13	""
3944416	3rd Period	1	Academy of Art	15	33	5	15	9	14	22	7	4	11	11	8	3	0	11	""
3944416	4th Period	0	Alas. Anchorage	 	 	 	 	 	 	19	 	 	 	 	 	 	 	 	 
3944416	4th Period	1	Academy of Art	 	 	 	 	 	 	22	 	 	 	 	 	 	 	 	 
3944416	Game Stats	0	Alas. Anchorage	31	62	2	11	23	34	87	20	26	46	19	24/	9	3	24	 
3944416	Game Stats	1	Academy of Art	28	68	13/	32	13	20	82	17	18	35	21	22	8	2	23	1
3944417	1st Period	0	New Hope Christian	5	25	4	10	9	10	10	7	11	18	5	17	1	4	8	""
3944417	1st Period	1	Alas. Anchorage	19	39	5	11	11	12	29	8	14	22	11	7	13	4	12	""
3944417	2nd Period	0	New Hope Christian	 	 	 	 	 	 	13	 	 	 	 	 	 	 	 	 
3944417	2nd Period	1	Alas. Anchorage	 	 	 	 	 	 	25	 	 	 	 	 	 	 	 	 
3944417	3rd Period	0	New Hope Christian	6	21	1	8	12	14	15	2	10	12	3	14	5	2	5	""
3944417	3rd Period	1	Alas. Anchorage	22	45	10	21	1	3	32	14	14	28	16	8	9	2	9	""
3944417	4th Period	0	New Hope Christian	 	 	 	 	 	 	10	 	 	 	 	 	 	 	 	 
3944417	4th Period	1	Alas. Anchorage	 	 	 	 	 	 	23	 	 	 	 	 	 	 	 	 
3944417	Game Stats	0	New Hope Christian	11	46	5	18	21	24	48	9	21	30	8	31	6	6	13	 
3944417	Game Stats	1	Alas. Anchorage	41	84	15/	32	12	15	109	22	28	50	27	15	22/	6	21	 
3945131	1st Period	0	New Hope Christian	5	26	2	15	4	5	16	6	8	14	5	13	0	2	4	""
3945131	1st Period	1	Alas. Anchorage	21	41	4	12	2	3	21	12	16	28	13	5	7	0	6	""
3945131	2nd Period	0	New Hope Christian	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	 
3945131	2nd Period	1	Alas. Anchorage	 	 	 	 	 	 	27	 	 	 	 	 	 	 	 	 
3945131	3rd Period	0	New Hope Christian	4	32	0	11	2	6	2	8	9	17	2	15	0	0	9	""
3945131	3rd Period	1	Alas. Anchorage	21	41	6	15	5	8	27	9	20	29	16	4	11	6	9	""
3945131	4th Period	0	New Hope Christian	 	 	 	 	 	 	8	 	 	 	 	 	 	 	 	 
3945131	4th Period	1	Alas. Anchorage	 	 	 	 	 	 	26	 	 	 	 	 	 	 	 	 
3945131	Game Stats	0	New Hope Christian	9	58	2	26	6	11	26	14	17	31	7	28	 	2	13	1
3945131	Game Stats	1	Alas. Anchorage	42	82	10	27	7	11	101	21	36	57	29	9	18	6	15	 
3947631	1st Period	0	NYIT	6	13	0	3	4	5	16	2	9	11	2	9	3	1	2	""
3947631	1st Period	1	William Jewell	5	16	3	9	1	2	14	1	5	6	5	6	4	2	8	""
3947631	2nd Period	0	NYIT	4	16	0	6	0	0	8	1	6	7	0	3	2	1	4	""
3947631	2nd Period	1	William Jewell	7	18	3	8	3	4	20	4	11	15	5	3	1	0	3	""
3947631	3rd Period	0	NYIT	4	12	1	2	5	8	14	1	5	6	1	4	4	0	2	""
3947631	3rd Period	1	William Jewell	4	11	3	7	0	0	11	1	7	8	4	7	0	0	6	""
3947631	4th Period	0	NYIT	5	16	2	6	7	10	19	7	4	11	1	6	4	0	6	""
3947631	4th Period	1	William Jewell	3	9	0	0	6	6	12	2	5	7	2	7	3	0	7	""
3947631	1st OT	0	NYIT	0	6	0	1	2	2	2	1	3	4	0	3	1	1	3	""
3947631	1st OT	1	William Jewell	2	7	1	3	6	6	11	2	4	6	1	2	2	0	1	""
3947631	Game Stats	0	NYIT	19	63	3	18	18	25	59	13	32	45	4	26	14	3	17	1
3947631	Game Stats	1	William Jewell	21	61	10	27	16	18	68	11	34	45	17	27/	10	2	26	1
3947640	1st Period	0	NYIT	13	31	4	9	11	16	23	2	18	20	9	6	2	2	7	""
3947640	1st Period	1	Academy of Art	18	43	4	15	3	6	24	8	18	26	12	4	4	1	12	""
3947640	2nd Period	0	NYIT	 	 	 	 	 	 	18	 	 	 	 	 	 	 	 	 
3947640	2nd Period	1	Academy of Art	 	 	 	 	 	 	19	 	 	 	 	 	 	 	 	 
3947640	3rd Period	0	NYIT	11	20	4	5	25	31	26	5	22	27	6	13	2	0	11	""
3947640	3rd Period	1	Academy of Art	16	47	6	21	6	9	18	12	6	18	8	4	3	0	20	""
3947640	4th Period	0	NYIT	 	 	 	 	 	 	25	 	 	 	 	 	 	 	 	 
3947640	4th Period	1	Academy of Art	 	 	 	 	 	 	26	 	 	 	 	 	 	 	 	 
3947640	Game Stats	0	Academy of Art	34	90/	10	36/	9	15	87	20	24	44	20	8	7	1	32	3
3947640	Game Stats	1	NYIT	24	51	8	14	36/	47/	92	7	40	47	15	19	4	2	18	 
3947641	1st Period	0	Winona St.	5	13	4	8	0	0	14	0	2	2	5	2	2	1	5	""
3947641	1st Period	1	NYIT	4	8	3	5	4	4	15	1	7	8	4	5	1	0	1	""
3947641	2nd Period	0	Winona St.	8	16	1	4	0	0	17	4	6	10	5	3	2	1	2	""
3947641	2nd Period	1	NYIT	5	16	2	6	0	0	12	2	4	6	4	3	3	0	1	""
3947641	3rd Period	0	Winona St.	6	13	3	6	3	4	18	3	8	11	6	3	0	0	7	""
3947641	3rd Period	1	NYIT	1	11	0	2	8	10	10	3	3	6	1	3	1	0	4	""
3947641	4th Period	0	Winona St.	8	15	2	3	6	6	24	3	4	7	5	1	2	0	3	""
3947641	4th Period	1	NYIT	5	14	0	7	2	3	12	4	3	7	0	3	1	1	4	""
3947641	Game Stats	0	Winona St.	27	57	10	21	9	10	73	11	24	35	21	9	6	2	17	 
3947641	Game Stats	1	NYIT	15	49	5	20	14	17	49	12	19	31	9	15	6	1	10	 
3948437	1st Period	0	West Va. Wesleyan	11	43	3	14	1	1	14	9	9	18	6	16	6	1	8	""
3948437	1st Period	1	Robert Morris	28	47	6	10	4	8	30	12	23	35	23	10	8	7	8	""
3948437	2nd Period	0	West Va. Wesleyan	 	 	 	 	 	 	12	 	 	 	 	 	 	 	 	 
3948437	2nd Period	1	Robert Morris	 	 	 	 	 	 	36	 	 	 	 	 	 	 	 	 
3948437	3rd Period	0	West Va. Wesleyan	7	35	3	20	16	22	7	8	12	20	5	11	5	0	12	""
3948437	3rd Period	1	Robert Morris	21	41	3	7	13	17	39	10	22	32	14	10	8	3	17	""
3948437	4th Period	0	West Va. Wesleyan	 	 	 	 	 	 	26	 	 	 	 	 	 	 	 	 
3948437	4th Period	1	Robert Morris	 	 	 	 	 	 	19	 	 	 	 	 	 	 	 	 
3948437	Game Stats	0	Robert Morris	49/	88/	9	17	17	25	124/	22	45	67/	37/	20	16/	10/	25	 
3948437	Game Stats	1	West Va. Wesleyan	18	78	6	34/	17	23	59	17	21	38	11	27/	11	1	20	 
3948473	1st Period	0	Harding	11	27	4	8	7	9	17	5	16	21	7	10	0	0	12	""
3948473	1st Period	1	Cameron	7	26	3	10	9	12	10	5	11	16	1	9	1	1	9	""
3948473	2nd Period	0	Harding	 	 	 	 	 	 	16	 	 	 	 	 	 	 	 	 
3948473	2nd Period	1	Cameron	 	 	 	 	 	 	16	 	 	 	 	 	 	 	 	 
3948473	3rd Period	0	Harding	11	30	4	8	6	12	16	3	16	19	4	5	2	2	11	""
3948473	3rd Period	1	Cameron	15	34	5	17	5	7	17	5	17	22	5	6	3	0	11	""
3948473	4th Period	0	Harding	 	 	 	 	 	 	16	 	 	 	 	 	 	 	 	 
3948473	4th Period	1	Cameron	 	 	 	 	 	 	23	 	 	 	 	 	 	 	 	 
3948473	Game Stats	0	Harding	22	57	8	16	13	21	65	8	32	40	11	15	2	2	23	 
3948473	Game Stats	1	Cameron	22	60	8	27	14	19	66	10	28	38	6	15	4	1	20	 
3948474	1st Period	0	Charleston (WV)	11	28	2	9	5	6	16	4	8	12	6	4	3	3	8	""
3948474	1st Period	1	Edinboro	16	34	5	14	6	7	25	10	14	24	12	6	2	2	7	""
3948474	2nd Period	0	Charleston (WV)	 	 	 	 	 	 	13	 	 	 	 	 	 	 	 	 
3948474	2nd Period	1	Edinboro	 	 	 	 	 	 	18	 	 	 	 	 	 	 	 	 
3948474	3rd Period	0	Charleston (WV)	12	28	2	13	11	15	17	5	6	11	4	9	5	3	14	""
3948474	3rd Period	1	Edinboro	15	25	2	6	7	13	22	5	12	17	13	11	3	2	11	""
3948474	4th Period	0	Charleston (WV)	 	 	 	 	 	 	20	 	 	 	 	 	 	 	 	 
3948474	4th Period	1	Edinboro	 	 	 	 	 	 	17	 	 	 	 	 	 	 	 	 
3948474	Game Stats	0	Charleston (WV)	23	56	4	22	16	21	66	9	14	23	10	13	8	6	22	2/
3948474	Game Stats	1	Edinboro	31	59	7	20	13	20	82	15	26	41	25/	17	5	4	18	 
3948475	1st Period	0	Brevard	13	35	4	14	2	4	19	3	10	13	8	4	3	2	4	""
3948475	1st Period	1	Western Caro.	14	28	2	7	2	2	18	4	18	22	6	12	3	1	8	""
3948475	2nd Period	0	Brevard	 	 	 	 	 	 	13	 	 	 	 	 	 	 	 	 
3948475	2nd Period	1	Western Caro.	 	 	 	 	 	 	14	 	 	 	 	 	 	 	 	 
3948475	3rd Period	0	Brevard	11	37	2	6	4	6	17	8	16	24	5	9	2	2	7	""
3948475	3rd Period	1	Western Caro.	16	41	2	9	2	3	14	10	18	28	10	7	7	7	11	""
3948475	4th Period	0	Brevard	 	 	 	 	 	 	11	 	 	 	 	 	 	 	 	 
3948475	4th Period	1	Western Caro.	 	 	 	 	 	 	22	 	 	 	 	 	 	 	 	 
3948475	Game Stats	0	Brevard	24	72	6	20	6	10	60	11	26	37	13	13	5	4	11	 
3948475	Game Stats	1	Western Caro.	30	69	4	16	4	5	68	14	36	50/	16	19	10	8	19	 
3948501	1st Period	0	West Ala.	18	33	1	4	8	9	21	8	16	24	8	18	5	1	7	""
3948501	1st Period	1	Troy	19	39	10	21	9	10	26	5	8	13	12	8	9	2	12	""
3948501	2nd Period	0	West Ala.	 	 	 	 	 	 	24	 	 	 	 	 	 	 	 	 
3948501	2nd Period	1	Troy	 	 	 	 	 	 	31	 	 	 	 	 	 	 	 	 
3948501	3rd Period	0	West Ala.	10	28	3	4	4	7	13	5	13	18	6	14	3	1	6	""
3948501	3rd Period	1	Troy	21	44	1	10	3	6	22	13	14	27	11	8	6	4	11	""
3948501	4th Period	0	West Ala.	 	 	 	 	 	 	14	 	 	 	 	 	 	 	 	 
3948501	4th Period	1	Troy	 	 	 	 	 	 	24	 	 	 	 	 	 	 	 	 
3948501	Game Stats	0	West Ala.	28	61	4	8	12	16	72	13	29	42	14	32/	8	2	13	 
3948501	Game Stats	1	Troy	40/	83/	11/	31	12	16	103/	18	22	40	23/	16	15/	6	23	 
3948577	1st Period	0	Saint Michael's	13	35	3	10	2	4	10	7	11	18	5	6	8	2	11	""
3948577	1st Period	1	Shippensburg	10	25	2	10	6	11	13	6	16	22	7	12	2	0	5	""
3948577	2nd Period	0	Saint Michael's	 	 	 	 	 	 	21	 	 	 	 	 	 	 	 	 
3948577	2nd Period	1	Shippensburg	 	 	 	 	 	 	15	 	 	 	 	 	 	 	 	 
3948577	3rd Period	0	Saint Michael's	10	27	0	3	2	5	8	6	10	16	3	10	4	3	14	""
3948577	3rd Period	1	Shippensburg	13	33	2	4	7	12	21	13	13	26	10	7	4	0	7	""
3948577	4th Period	0	Saint Michael's	 	 	 	 	 	 	14	 	 	 	 	 	 	 	 	 
3948577	4th Period	1	Shippensburg	 	 	 	 	 	 	14	 	 	 	 	 	 	 	 	 
3948577	Game Stats	0	Saint Michael's	23	62	3	13	4	9	53	13	21	34	8	16	12	5	25	1
3948577	Game Stats	1	Shippensburg	23	58	4	14	13	23	63	19	29	48	17	19	6	 	12	 
3948584	1st Period	0	Paine	10	33	3	10	4	12	12	7	8	15	5	8	4	0	10	""
3948584	1st Period	1	Fla. Southern	19	32	7	10	7	13	30	7	19	26	14	9	6	2	10	""
3948584	2nd Period	0	Paine	 	 	 	 	 	 	15	 	 	 	 	 	 	 	 	 
3948584	2nd Period	1	Fla. Southern	 	 	 	 	 	 	22	 	 	 	 	 	 	 	 	 
3948584	3rd Period	0	Paine	12	27	2	6	8	16	15	4	13	17	6	9	5	1	10	""
3948584	3rd Period	1	Fla. Southern	17	32	5	10	4	7	24	3	14	17	10	7	3	0	11	""
3948584	4th Period	0	Paine	 	 	 	 	 	 	19	 	 	 	 	 	 	 	 	 
3948584	4th Period	1	Fla. Southern	 	 	 	 	 	 	19	 	 	 	 	 	 	 	 	 
3948584	Game Stats	0	Paine	22	60	5	16	12	28	61	11	21	32	11	17	9	1	20	 
3948584	Game Stats	1	Fla. Southern	36	64	12/	20	11	20	95	10	33	43	24/	16	9	2	21	 
3948627	1st Period	0	Emporia St.	14	43	5	17	2	6	17	11	24	35	3	6	5	4	10	""
3948627	1st Period	1	Southwestern Okla.	10	37	1	11	6	11	11	7	20	27	5	6	2	6	5	""
3948627	2nd Period	0	Emporia St.	 	 	 	 	 	 	18	 	 	 	 	 	 	 	 	 
3948627	2nd Period	1	Southwestern Okla.	 	 	 	 	 	 	16	 	 	 	 	 	 	 	 	 
3948627	3rd Period	0	Emporia St.	14	37	6	14	3	3	16	8	15	23	8	6	3	1	14	""
3948627	3rd Period	1	Southwestern Okla.	11	25	3	6	11	14	13	1	15	16	4	6	0	3	6	""
3948627	4th Period	0	Emporia St.	 	 	 	 	 	 	21	 	 	 	 	 	 	 	 	 
3948627	4th Period	1	Southwestern Okla.	 	 	 	 	 	 	23	 	 	 	 	 	 	 	 	 
3948627	Game Stats	0	Emporia St.	28	80/	11	31/	5	9	72	19	39	58/	11	12	8	5	24	1
3948627	Game Stats	1	Southwestern Okla.	21	62	4	17	17	25	63	8	35	43	9	12	2	9	11	 
3948632	1st Period	0	UIndy	10	21	4	11	2	2	9	2	13	15	6	12	5	1	9	""
3948632	1st Period	1	Walsh	11	29	1	7	8	10	21	6	9	15	5	5	3	0	5	""
3948632	2nd Period	0	UIndy	 	 	 	 	 	 	17	 	 	 	 	 	 	 	 	 
3948632	2nd Period	1	Walsh	 	 	 	 	 	 	10	 	 	 	 	 	 	 	 	 
3948632	3rd Period	0	UIndy	5	22	1	12	7	12	11	3	14	17	3	11	3	0	9	""
3948632	3rd Period	1	Walsh	9	27	4	11	7	12	15	5	16	21	5	8	6	1	9	""
3948632	4th Period	0	UIndy	 	 	 	 	 	 	7	 	 	 	 	 	 	 	 	 
3948632	4th Period	1	Walsh	 	 	 	 	 	 	14	 	 	 	 	 	 	 	 	 
3948632	Game Stats	0	UIndy	15	43	5	23	9	14	44	5	27	32	9	23	8	1	18	1
3948632	Game Stats	1	Walsh	20	56	5	18	15	22	60	11	25	36	10	13	9	1	14	 
3948698	1st Period	0	King (TN)	5	13	2	5	2	4	14	2	9	11	3	6	1	0	4	""
3948698	1st Period	1	Mars Hill	6	15	1	5	0	2	13	1	7	8	6	4	3	0	5	""
3948698	2nd Period	0	King (TN)	3	10	1	5	3	6	10	2	6	8	3	8	3	1	5	""
3948698	2nd Period	1	Mars Hill	6	15	0	2	2	2	14	1	5	6	4	5	4	1	5	""
3948698	3rd Period	0	King (TN)	8	12	3	5	3	4	22	1	6	7	5	6	3	0	4	""
3948698	3rd Period	1	Mars Hill	5	14	1	6	2	5	13	3	1	4	3	5	4	1	5	""
3948698	4th Period	0	King (TN)	6	11	2	2	12	20	26	2	7	9	4	1	3	1	7	""
3948698	4th Period	1	Mars Hill	2	11	1	4	5	10	10	2	6	8	1	3	0	0	12	""
3948698	Game Stats	0	King (TN)	22	46	8	17	20	34	72	9	32	41	15	22	10	2	20	 
3948698	Game Stats	1	Mars Hill	19	55	3	17	9	19	50	7	21	28	14	18	11	2	27	1
3948701	1st Period	0	Lee	12	25	6	10	3	7	19	5	13	18	9	10	3	0	9	""
3948701	1st Period	1	Barry	13	29	6	13	2	4	11	3	11	14	11	4	3	0	6	""
3948701	2nd Period	0	Lee	 	 	 	 	 	 	14	 	 	 	 	 	 	 	 	 
3948701	2nd Period	1	Barry	 	 	 	 	 	 	23	 	 	 	 	 	 	 	 	 
3948701	3rd Period	0	Lee	14	27	3	8	11	15	25	9	19	28	10	9	5	3	11	""
3948701	3rd Period	1	Barry	3	25	2	9	8	12	9	3	7	10	3	7	3	2	11	""
3948701	4th Period	0	Lee	 	 	 	 	 	 	17	 	 	 	 	 	 	 	 	 
3948701	4th Period	1	Barry	 	 	 	 	 	 	7	 	 	 	 	 	 	 	 	 
3948701	Game Stats	0	Lee	26	52	9	18	14	22	75	14	32	46	19	19	8	3	20	1
3948701	Game Stats	1	Barry	16	54	8	22	10	16	50	6	18	24	14	11	6	2	17	 
3948707	1st Period	0	Lindenwood (MO)	13	30	3	8	7	8	18	5	9	14	9	7	7	2	9	""
3948707	1st Period	1	Wayne St. (NE)	13	31	1	5	10	12	18	11	12	23	8	12	3	3	8	""
3948707	2nd Period	0	Lindenwood (MO)	 	 	 	 	 	 	18	 	 	 	 	 	 	 	 	 
3948707	2nd Period	1	Wayne St. (NE)	 	 	 	 	 	 	19	 	 	 	 	 	 	 	 	 
3948707	3rd Period	0	Lindenwood (MO)	13	29	4	12	1	2	15	6	13	19	5	13	5	2	12	""
3948707	3rd Period	1	Wayne St. (NE)	11	25	3	6	9	14	16	3	11	14	6	8	9	2	7	""
3948707	4th Period	0	Lindenwood (MO)	 	 	 	 	 	 	16	 	 	 	 	 	 	 	 	 
3948707	4th Period	1	Wayne St. (NE)	 	 	 	 	 	 	18	 	 	 	 	 	 	 	 	 
3948707	Game Stats	0	Lindenwood (MO)	26	59	7	20	8	10	67	11	22	33	14	20	12	4	21	 
3948707	Game Stats	1	Wayne St. (NE)	24	56	4	11	19	26	71	14	23	37	14	20	12	5	15	 
3948714	1st Period	0	Mo. Western St.	18	35	2	9	4	6	27	5	7	12	11	7	7	1	8	""
3948714	1st Period	1	Southwest Minn. St.	14	27	5	9	4	6	20	6	13	19	10	14	3	0	5	""
3948714	2nd Period	0	Mo. Western St.	 	 	 	 	 	 	15	 	 	 	 	 	 	 	 	 
3948714	2nd Period	1	Southwest Minn. St.	 	 	 	 	 	 	17	 	 	 	 	 	 	 	 	 
3948714	3rd Period	0	Mo. Western St.	19	32	6	9	7	9	26	3	14	17	13	7	6	0	11	""
3948714	3rd Period	1	Southwest Minn. St.	6	24	2	6	10	13	16	6	11	17	4	14	0	0	9	""
3948714	4th Period	0	Mo. Western St.	 	 	 	 	 	 	25	 	 	 	 	 	 	 	 	 
3948714	4th Period	1	Southwest Minn. St.	 	 	 	 	 	 	8	 	 	 	 	 	 	 	 	 
3948714	Game Stats	0	Mo. Western St.	37	67	8	18	11	15	93	8	21	29	24/	14	13	1	19	 
3948714	Game Stats	1	Southwest Minn. St.	20	51	7	15	14	19	61	12	24	36	14	28	3	 	14	1
3948741	1st Period	0	Bloomsburg	11	30	3	13	7	8	16	3	16	19	8	12	2	0	12	""
3948741	1st Period	1	New Haven	17	36	3	7	7	12	31	6	17	23	7	7	3	1	11	""
3948741	2nd Period	0	Bloomsburg	 	 	 	 	 	 	16	 	 	 	 	 	 	 	 	 
3948741	2nd Period	1	New Haven	 	 	 	 	 	 	13	 	 	 	 	 	 	 	 	 
3948741	3rd Period	0	Bloomsburg	16	29	2	12	10	17	17	7	17	24	11	9	3	0	9	""
3948741	3rd Period	1	New Haven	11	32	1	11	5	10	12	6	11	17	2	8	3	0	16	""
3948741	4th Period	0	Bloomsburg	 	 	 	 	 	 	27	 	 	 	 	 	 	 	 	 
3948741	4th Period	1	New Haven	 	 	 	 	 	 	16	 	 	 	 	 	 	 	 	 
3948741	Game Stats	0	Bloomsburg	27	59	5	25	17	25	76	10	33	43	19	21	5	 	21	 
3948741	Game Stats	1	New Haven	28	68	4	18	12	22	72	12	28	40	9	15	6	1	27	2
3948752	1st Period	0	Central Mo.	13	30	3	9	8	9	19	3	11	14	8	9	9	2	13	""
3948752	1st Period	1	Northwest Nazarene	10	29	3	8	13	18	22	10	14	24	6	12	4	2	9	""
3948752	2nd Period	0	Central Mo.	 	 	 	 	 	 	18	 	 	 	 	 	 	 	 	 
3948752	2nd Period	1	Northwest Nazarene	 	 	 	 	 	 	14	 	 	 	 	 	 	 	 	 
3948752	3rd Period	0	Central Mo.	9	33	4	13	4	10	13	4	10	14	4	8	5	0	11	""
3948752	3rd Period	1	Northwest Nazarene	19	40	4	9	10	18	18	14	23	37	12	8	6	3	11	""
3948752	4th Period	0	Central Mo.	 	 	 	 	 	 	13	 	 	 	 	 	 	 	 	 
3948752	4th Period	1	Northwest Nazarene	 	 	 	 	 	 	34	 	 	 	 	 	 	 	 	 
3948752	Game Stats	0	Central Mo.	22	63	7	22	12	19	63	7	21	28	12	17	14	2	24	 
3948752	Game Stats	1	Northwest Nazarene	29	69	7	17	23	36	88	24	37	61/	18	20	10	5	20	 
3948761	1st Period	0	Adams St.	8	24	3	8	6	8	12	7	15	22	7	12	0	1	8	""
3948761	1st Period	1	Eastern N.M.	14	40	6	17	4	5	16	12	10	22	9	1	3	2	12	""
3948761	2nd Period	0	Adams St.	 	 	 	 	 	 	13	 	 	 	 	 	 	 	 	 
3948761	2nd Period	1	Eastern N.M.	 	 	 	 	 	 	22	 	 	 	 	 	 	 	 	 
3948761	3rd Period	0	Adams St.	8	32	2	9	11	19	16	12	8	20	5	15	9	2	17	""
3948761	3rd Period	1	Eastern N.M.	11	21	3	7	17	20	19	2	19	21	10	14	10	3	17	""
3948761	4th Period	0	Adams St.	 	 	 	 	 	 	13	 	 	 	 	 	 	 	 	 
3948761	4th Period	1	Eastern N.M.	 	 	 	 	 	 	23	 	 	 	 	 	 	 	 	 
