year	year_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	height	games_played	games_started	minutes_played	field_goals_made	field_goals_attempted	field_goal_percentage	three_point_field_goals	three_point_field_goals_attempted	three_point_field_goal_percentage	free_throws	free_throws_attempted	free_throw_percentage	points	point_per_game	offensive_rebounds	defensive_rebounds	total_rebounds	rebounds_per_game	assists	turnovers	steals	blocks	fouls	double_doubles	triple_doubles	dq
2016	12280	129	Central Mich.	14	1624058	Corley, Amani	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1624058	So	G	5-8	16	0	127:00	8	30	26.67	1	4	25.00	3	4	75.00	20	1.25	6	22	28	1.75	27	19	6	 	10	16	 	 	 
2016	12280	129	Central Mich.	5	1624061	Swary, Aleah	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1624061	So	F	5-10	15	0	141:00	24	54	44.44	12	39	30.77	6	9	66.67	66	4.40	4	17	21	1.40	2	5	3	3	13	15	 	1	 
2016	12280	129	Central Mich.	15	1404575	Lynn, Chelsea	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1404575	Sr	F	6-0	11	0	54:00	 	1	0.00	 	 	""	2	4	50.00	2	0.18	3	10	13	1.18	1	4	3	 	7	11	 	 	 
2016	12280	129	Central Mich.	24	1624059	Herrington, Karli	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1624059	So	F	6-2	11	0	42:00	3	10	30.00	 	 	""	2	2	100.00	8	0.73	3	6	9	0.82	 	1	1	1	2	11	 	 	 
2016	12280	129	Central Mich.	21	1739577	Robinson, Jaeda	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1739577	So	G	5-8	10	0	45:00	2	7	28.57	2	5	40.00	 	 	""	6	0.60	1	3	4	0.40	2	6	 	 	4	10	 	 	 
2016	12280	129	Central Mich.	02	1748380	Jones, Lorreal	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1748380	N/A	F	-	1	1	32:00	10	13	76.92	 	 	""	4	6	66.67	24	24.00	7	5	12	12.00	 	2	 	7	 	1	 	1	 
2016	12280	129	Central Mich.	03	1748381	Green, Jessica	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1748381	N/A	G	-	1	1	36:00	3	8	37.50	2	3	66.67	4	4	100.00	12	12.00	 	3	3	3.00	6	4	3	 	1	1	 	 	 
2016	12280	129	Central Mich.	21	1748382	Fabricius, Rikke	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1748382	N/A	""	-	1	0	3:00	 	 	""	 	 	""	 	 	""	 	""	 	 	 	""	 	 	 	 	 	1	 	 	 
2016	12280	129	Central Mich.	23	1739575	Hill, Aaliah	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1739575	Fr	F	6-0	1	0	 	 	 	""	 	 	""	 	 	""	 	""	 	 	 	""	 	 	 	 	 	1	 	 	 
2016	12280	48	Charleston So.	42	1736650	Saunders, Breanna	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1736650	Fr	F	6-3	18	0	212:00	21	50	42.00	 	 	""	14	24	58.33	56	3.11	14	35	49	2.72	5	16	4	10	32	18	 	 	 
2016	12280	48	Charleston So.	20	1736649	Burns, Rachel	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1736649	Fr	G	5-6	18	11	380:00	38	127	29.92	11	50	22.00	19	29	65.52	106	5.89	26	24	50	2.78	16	27	22	1	54	18	1	 	 
2016	12280	48	Charleston So.	25	1402684	Maximilien, Monique	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1402684	Sr	C	6-3	18	18	521:00	56	130	43.08	 	 	""	30	43	69.77	142	7.89	57	81	138	7.67	10	26	13	36	46	18	 	4	 
2016	12280	48	Charleston So.	05	1511833	Long, Nayla	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1511833	Jr	G	5-6	18	18	430:00	39	104	37.50	4	27	14.81	22	34	64.71	104	5.78	18	28	46	2.56	25	30	16	4	39	18	 	 	 
2016	12280	48	Charleston So.	21	1624312	Dobson, Shauntavia	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1624312	So	G	5-2	18	2	357:00	56	149	37.58	39	111	35.14	13	19	68.42	164	9.11	2	18	20	1.11	31	31	11	 	37	18	1	 	 
2016	12280	48	Charleston So.	22	1624313	Hardy, Alecia	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1624313	So	G	5-9	18	7	335:00	30	91	32.97	3	25	12.00	18	36	50.00	81	4.50	16	26	42	2.33	34	33	20	3	38	18	 	 	 
2016	12280	48	Charleston So.	03	1736645	Jackson, Ke'Asia	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1736645	Fr	G	5-8	18	3	305:00	36	113	31.86	6	26	23.08	36	52	69.23	114	6.33	11	24	35	1.94	26	41	18	1	32	18	 	 	 
2016	12280	48	Charleston So.	14	1736648	Kiploks, Elyse	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1736648	Jr	F	5-11	17	3	308:00	21	54	38.89	 	3	0.00	3	8	37.50	45	2.65	28	57	85	5.00	22	30	18	19	29	17	 	 	 
2016	12280	48	Charleston So.	23	1402683	Mann, Alyssa	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1402683	Sr	G	5-7	14	14	421:00	72	203	35.47	24	85	28.24	38	50	76.00	206	14.71	8	27	35	2.50	38	41	25	2	30	14	 	 	 
2016	12280	48	Charleston So.	24	1511837	Lakes, Brianna	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1511837	Jr	F	6-1	14	14	296:00	7	26	26.92	 	2	0.00	4	6	66.67	18	1.29	18	49	67	4.79	14	15	11	7	25	14	 	 	 
2016	12280	48	Charleston So.	11	1736646	Swearinger, Tianna	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1736646	Fr	G	5-5	7	0	29:00	4	11	36.36	 	2	0.00	5	6	83.33	13	1.86	3	5	8	1.14	4	 	1	 	3	7	 	 	 
2016	12280	48	Charleston So.	13	1736647	Elliott-King, Georgia	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1736647	Fr	G	6-0	5	0	8:00	3	5	60.00	2	4	50.00	1	2	50.00	9	1.80	 	1	1	0.20	 	2	 	1	4	5	 	 	 
2016	12280	458	Charlotte	24	1715396	Hunter, Grace	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1715396	Fr	G	5-9	18	4	417:00	51	119	42.86	3	17	17.65	25	46	54.35	130	7.22	44	71	115	6.39	17	26	12	10	33	18	 	3	 
2016	12280	458	Charlotte	21	1507152	Webster, Lefty	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1507152	Jr	G	5-8	18	18	609:00	81	190	42.63	29	66	43.94	53	59	89.83	244	13.56	31	68	99	5.50	59	51	39	12	40	18	2	2	 
2016	12280	458	Charlotte	20	1396677	Gordon, Kira	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1396677	Sr	G	6-0	18	15	574:00	70	156	44.87	17	52	32.69	57	75	76.00	214	11.89	35	71	106	5.89	35	40	10	6	43	18	1	2	 
2016	12280	458	Charlotte	32	1396679	Alexander, Alexis	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1396679	Sr	F	6-1	18	17	489:00	109	194	56.19	 	 	""	38	52	73.08	256	14.22	44	90	134	7.44	15	40	19	11	59	18	3	4	 
2016	12280	458	Charlotte	0	1620115	Ransom, Amaya	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1620115	So	G	5-11	18	0	245:00	18	56	32.14	8	30	26.67	11	13	84.62	55	3.06	9	28	37	2.06	18	14	3	3	13	18	 	 	 
2016	12280	458	Charlotte	1	1507150	Gregory, Ciara	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1507150	Jr	G	5-7	17	16	463:00	72	192	37.50	45	133	33.83	30	32	93.75	219	12.88	5	27	32	1.88	24	33	15	 	31	17	 	 	 
2016	12280	458	Charlotte	04	1715394	Raventós, Laia	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1715394	Fr	G	5-7	16	15	444:00	40	89	44.94	12	28	42.86	23	38	60.53	115	7.19	9	37	46	2.88	70	56	24	3	50	16	4	1	 
2016	12280	458	Charlotte	23	1507153	Olley, Kenya	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1507153	Jr	F	6-3	13	4	221:00	38	75	50.67	 	 	""	2	6	33.33	78	6.00	14	31	45	3.46	3	13	3	38	23	13	 	 	 
2016	12280	458	Charlotte	2	1620116	McKoy, Mintrell	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1620116	Fr	F	6-3	9	0	75:00	1	3	33.33	 	 	""	 	 	""	2	0.22	4	7	11	1.22	1	4	1	3	14	9	 	 	 
2016	12280	458	Charlotte	11	1620117	Dempsey, Griffin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1620117	So	G	5-6	5	1	63:00	3	10	30.00	2	8	25.00	 	 	""	8	1.60	 	1	1	0.20	8	7	 	 	8	5	 	 	 
2016	12280	693	Chattanooga	01	1398460	Payne, Alicia	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1398460	Sr	G	5-9	20	20	756:00	45	129	34.88	13	47	27.66	32	40	80.00	135	6.75	7	47	54	2.70	73	43	26	6	51	20	1	 	 
2016	12280	693	Chattanooga	03	1509939	Joyner, Jasmine	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1509939	Jr	C	6-2	20	20	685:00	94	213	44.13	13	43	30.23	40	58	68.97	241	12.05	51	134	185	9.25	38	53	17	77	52	20	1	5	 
2016	12280	693	Chattanooga	20	1620530	Gilbert, Keiana	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1620530	So	G	5-11	20	20	729:00	100	223	44.84	8	26	30.77	27	39	69.23	235	11.75	28	75	103	5.15	39	60	25	14	11	20	 	 	 
2016	12280	693	Chattanooga	10	1620529	Alford, Queen	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1620529	Jr	G	5-10	20	10	489:00	63	154	40.91	11	35	31.43	37	47	78.72	174	8.70	24	56	80	4.00	18	33	18	7	33	20	 	 	 
2016	12280	693	Chattanooga	23	1509941	Johnson, Moses	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1509941	Jr	G	6-0	20	7	404:00	42	105	40.00	7	31	22.58	15	24	62.50	106	5.30	44	76	120	6.00	15	23	11	4	30	20	 	2	 
2016	12280	693	Chattanooga	35	1509944	Gilbert, Aryanna	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1509944	So	G	5-9	15	13	421:00	37	70	52.86	2	10	20.00	7	10	70.00	83	5.53	14	32	46	3.07	29	44	15	12	19	15	 	 	 
2016	12280	693	Chattanooga	30	1509943	Chilton, Ansley	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1509943	So	F	6-3	14	0	115:00	13	34	38.24	5	16	31.25	1	2	50.00	32	2.29	 	17	17	1.21	3	5	2	3	6	14	 	 	 
2016	12280	693	Chattanooga	21	1620531	Vanlandingham, Sydney	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1620531	Jr	F	5-11	14	0	95:00	6	23	26.09	1	9	11.11	2	2	100.00	15	1.07	7	4	11	0.79	5	12	3	 	14	14	 	 	 
2016	12280	693	Chattanooga	05	1620528	Noblit, Anna Claire	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1620528	So	G	5-7	12	0	79:00	4	26	15.38	4	24	16.67	 	 	""	12	1.00	 	4	4	0.33	2	6	1	 	3	12	 	 	 
2016	12280	693	Chattanooga	24	1735593	Burks, Nakeia	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1735593	Fr	G	5-10	10	7	134:00	7	25	28.00	4	14	28.57	8	10	80.00	26	2.60	1	7	8	0.80	1	16	1	1	7	10	 	 	 
2016	12280	693	Chattanooga	41	1620532	Wert, Ashlyn	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1620532	Fr	C	6-5	8	0	28:00	1	7	14.29	 	 	""	 	2	0.00	2	0.25	 	4	4	0.50	1	6	 	2	2	8	 	 	 
2016	12280	693	Chattanooga	25	1509942	Shumpert, Chelsey	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1509942	Jr	G	5-4	3	3	83:00	11	28	39.29	7	18	38.89	3	4	75.00	32	10.67	1	8	9	3.00	4	6	1	 	6	3	 	 	 
2016	12280	693	Chattanooga	14	1735591	Melton, Molly	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1735591	Fr	G	5-4	2	0	7:00	 	 	""	 	 	""	 	 	""	 	""	 	 	 	""	1	1	 	 	2	2	 	 	 
2016	12280	136	Chicago St.	20	1512984	Nix, Cailin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1512984	Jr	G	5-9	20	2	373:00	26	64	40.62	6	23	26.09	6	10	60.00	64	3.20	6	27	33	1.65	14	24	14	2	17	20	 	 	 
2016	12280	136	Chicago St.	21	1400064	Sanders, Jasmine	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1400064	Sr	G	5-4	20	19	634:00	28	105	26.67	4	16	25.00	39	61	63.93	99	4.95	22	37	59	2.95	40	63	30	2	36	20	 	 	 
2016	12280	136	Chicago St.	11	1512983	Harris, Konner	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1512983	Jr	G	5-9	20	20	627:00	39	151	25.83	29	114	25.44	7	8	87.50	114	5.70	4	30	34	1.70	34	45	14	1	28	20	 	 	 
2016	12280	136	Chicago St.	14	1735910	Sanders, Sh'Toya	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1735910	Fr	F	6-2	20	19	533:00	71	157	45.22	 	 	""	24	52	46.15	166	8.30	55	70	125	6.25	21	50	35	35	57	20	2	 	 
2016	12280	136	Chicago St.	30	1512982	Cerda, Jessica	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1512982	So	G	5-10	19	1	241:00	21	99	21.21	17	72	23.61	5	9	55.56	64	3.37	4	7	11	0.58	8	23	12	1	14	19	 	 	 
2016	12280	136	Chicago St.	25	1400065	Murphy, Layne	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1400065	Sr	F	6-2	19	19	646:00	102	223	45.74	 	6	0.00	49	71	69.01	253	13.32	58	115	173	9.11	49	91	29	24	46	19	 	11	 
2016	12280	136	Chicago St.	10	1735908	Allen, Kaylee	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1735908	Fr	F	5-9	17	15	558:00	63	188	33.51	14	50	28.00	41	65	63.08	181	10.65	23	54	77	4.53	16	36	29	7	44	17	1	 	 
2016	12280	136	Chicago St.	12	1735909	Thomas, Tiana	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1735909	Fr	G	5-7	17	5	240:00	27	60	45.00	5	20	25.00	6	10	60.00	65	3.82	6	15	21	1.24	10	25	11	2	25	17	1	 	 
2016	12280	136	Chicago St.	50	1735912	Browne, Rachel	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1735912	Fr	C	6-2	15	0	66:00	3	8	37.50	 	 	""	5	8	62.50	11	0.73	3	8	11	0.73	1	3	1	1	10	15	 	 	 
2016	12280	136	Chicago St.	33	1635807	Wood, Jasmine	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1635807	Sr	F	6-0	8	0	72:00	6	18	33.33	 	 	""	1	2	50.00	13	1.62	6	8	14	1.75	3	3	1	4	10	8	 	 	 
2016	12280	136	Chicago St.	15	1735911	Miller, Nadia	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1735911	Fr	G	5-9	6	0	18:00	1	4	25.00	 	1	0.00	1	4	25.00	3	0.50	1	3	4	0.67	 	2	2	 	3	6	 	 	 
2016	12280	136	Chicago St.	23	1635806	Harden, Precious	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1635806	Fr	F	6-2	1	0	17:00	1	3	33.33	 	 	""	 	1	0.00	2	2.00	 	 	 	""	1	6	1	 	4	1	 	 	 
2016	12280	140	Cincinnati	12	1736592	Lovett, Alyesha	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1736592	Sr	G	6-0	18	18	597:00	84	221	38.01	19	72	26.39	27	38	71.05	214	11.89	53	57	110	6.11	36	59	37	12	39	18	1	2	 
2016	12280	140	Cincinnati	25	1736590	Warren, Chelsea	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1736590	Fr	F	6-1	18	0	222:00	12	41	29.27	1	5	20.00	5	9	55.56	30	1.67	26	38	64	3.56	4	9	2	5	27	18	1	 	 
2016	12280	140	Cincinnati	03	1625324	Owens, Ana	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1625324	So	G	5-6	18	18	641:00	82	262	31.30	34	99	34.34	59	71	83.10	257	14.28	11	69	80	4.44	58	54	17	1	25	18	 	2	 
2016	12280	140	Cincinnati	23	1403510	Whitfield, Jasmine	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1403510	Sr	G	5-10	18	18	560:00	90	253	35.57	32	115	27.83	22	32	68.75	234	13.00	33	78	111	6.17	27	43	19	7	58	18	5	3	 
2016	12280	140	Cincinnati	32	1403511	Chandler, Shelbi	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1403511	Sr	F	6-3	18	17	378:00	23	62	37.10	 	1	0.00	16	28	57.14	62	3.44	28	31	59	3.28	10	25	5	4	31	18	1	 	 
2016	12280	140	Cincinnati	02	1736588	Goings, Nikira	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1736588	Fr	G	5-9	18	0	258:00	25	91	27.47	14	47	29.79	10	16	62.50	74	4.11	12	25	37	2.06	11	21	12	2	24	18	 	 	 
2016	12280	140	Cincinnati	13	1515259	Tarver, Brandey	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1515259	Jr	G	5-10	18	6	276:00	7	39	17.95	 	1	0.00	11	17	64.71	25	1.39	12	25	37	2.06	8	14	1	5	17	18	 	 	 
2016	12280	140	Cincinnati	20	1736589	Benham, Maya	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1736589	Fr	G	6-0	16	0	175:00	19	49	38.78	6	19	31.58	6	8	75.00	50	3.12	6	15	21	1.31	5	15	4	2	9	16	 	 	 
2016	12280	140	Cincinnati	14	1625326	Hunter, Trinity	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1625326	So	F	6-1	14	0	72:00	1	5	20.00	 	 	""	3	8	37.50	5	0.36	3	1	4	0.29	 	5	1	 	14	14	1	 	 
2016	12280	140	Cincinnati	22	1515260	Quisenberry, Bianca	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1515260	Jr	G	5-8	14	13	379:00	39	119	32.77	9	43	20.93	18	27	66.67	105	7.50	14	45	59	4.21	28	24	21	4	40	14	1	1	 
2016	12280	140	Cincinnati	21	1625327	Moore, Brianna	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1625327	So	F	6-1	9	0	42:00	6	14	42.86	 	 	""	2	3	66.67	14	1.56	4	14	18	2.00	1	4	1	1	8	9	 	 	 
2016	12280	147	Clemson	03	1625182	Cardaci, Vistoria	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1625182	So	G	5-5	19	13	445:00	33	116	28.45	28	104	26.92	 	 	""	94	4.95	4	24	28	1.47	17	18	22	2	41	19	 	 	 
2016	12280	147	Clemson	12	1734198	Collier, Aliyah	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1734198	Fr	G	5-9	19	9	413:00	46	125	36.80	2	6	33.33	17	35	48.57	111	5.84	41	62	103	5.42	24	64	23	9	55	19	3	 	 
2016	12280	147	Clemson	33	1625188	Carter, Alexis	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1625188	So	G	5-7	19	5	501:00	37	111	33.33	2	16	12.50	23	43	53.49	99	5.21	8	33	41	2.16	23	42	16	2	31	19	 	 	 
2016	12280	147	Clemson	5	1734196	Edwards, Danielle	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1734196	Fr	G	5-7	19	19	623:00	71	180	39.44	10	35	28.57	41	51	80.39	193	10.16	34	52	86	4.53	58	52	40	10	55	19	3	3	 
2016	12280	147	Clemson	34	1625189	Wright, Justice	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1625189	So	F	6-4	18	17	315:00	40	84	47.62	 	 	""	8	34	23.53	88	4.89	19	41	60	3.33	2	29	1	16	51	18	1	 	 
2016	12280	147	Clemson	20	1734199	Diarra, Sirah	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1734199	Fr	F	6-2	18	3	305:00	16	56	28.57	 	3	0.00	8	13	61.54	40	2.22	24	41	65	3.61	4	23	3	6	36	18	 	 	 
2016	12280	147	Clemson	14	1521281	Mosley, Paige	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1521281	Jr	F	5-11	18	12	387:00	34	96	35.42	2	9	22.22	13	22	59.09	83	4.61	21	30	51	2.83	23	28	25	14	37	18	1	 	 
2016	12280	147	Clemson	00	1625180	Perry, Cha'Nelle	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1625180	So	G	5-10	15	13	493:00	78	225	34.67	15	61	24.59	58	81	71.60	229	15.27	15	42	57	3.80	32	37	15	8	29	15	 	 	 
2016	12280	147	Clemson	21	1625185	Johnson, Makayla	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1625185	So	F	6-4	12	4	141:00	6	18	33.33	 	 	""	4	6	66.67	16	1.33	8	24	32	2.67	3	14	4	10	33	12	1	 	 
2016	12280	147	Clemson	11	1734197	Lefft, Gadson	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1734197	Fr	F	6-1	12	0	107:00	8	19	42.11	 	1	0.00	7	7	100.00	23	1.92	11	15	26	2.17	 	6	6	1	22	12	1	 	 
2016	12280	147	Clemson	32	1734201	Roos, Morgan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1734201	Fr	F	6-3	7	0	36:00	2	8	25.00	 	 	""	2	6	33.33	6	0.86	2	7	9	1.29	 	3	1	1	4	7	 	 	 
2016	12280	147	Clemson	24	1625187	Atkism, Ivy	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1625187	So	F	6-2	4	0	34:00	3	12	25.00	 	 	""	1	2	50.00	7	1.75	8	5	13	3.25	1	7	 	 	3	4	 	 	 
2016	12280	148	Cleveland St.	12	1513332	Smith, Brooke	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1513332	Jr	G	5-8	17	16	490:00	39	122	31.97	6	20	30.00	29	45	64.44	113	6.65	28	39	67	3.94	40	56	58	4	45	17	1	 	 
2016	12280	148	Cleveland St.	04	1398747	Aideyman, Adesuwa	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1398747	Jr	G	5-7	17	2	360:00	45	124	36.29	27	86	31.40	17	27	62.96	134	7.88	7	20	27	1.59	36	39	20	 	19	17	1	 	 
2016	12280	148	Cleveland St.	11	1513331	Livingston, Khayla	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1513331	So	G	5-6	17	16	531:00	71	184	38.59	40	97	41.24	29	40	72.50	211	12.41	19	40	59	3.47	48	54	16	3	54	17	3	 	 
2016	12280	148	Cleveland St.	25	1513333	Voskuhl, Olivia	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1513333	So	F	5-10	17	17	533:00	60	176	34.09	19	72	26.39	18	21	85.71	157	9.24	33	73	106	6.24	28	17	30	6	32	17	1	1	 
2016	12280	148	Cleveland St.	02	1622975	Abshaw, Ashanti	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1622975	Fr	F	5-9	17	17	524:00	95	234	40.60	27	89	30.34	49	90	54.44	266	15.65	46	97	143	8.41	16	41	31	6	51	17	 	5	 
2016	12280	148	Cleveland St.	34	1622978	Bosley, Shadae	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1622978	So	F	6-1	16	7	272:00	18	61	29.51	 	1	0.00	17	35	48.57	53	3.31	26	39	65	4.06	4	12	6	19	28	16	 	 	 
2016	12280	148	Cleveland St.	05	1398750	Mitchell, Allison	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1398750	Sr	F	5-9	16	1	158:00	2	13	15.38	2	6	33.33	9	10	90.00	15	0.94	9	7	16	1.00	5	12	2	 	25	16	1	 	 
2016	12280	148	Cleveland St.	01	1735192	Newman, Nicolete	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1735192	Fr	G	5-7	15	1	188:00	14	52	26.92	8	36	22.22	8	10	80.00	44	2.93	4	14	18	1.20	16	13	2	 	14	15	 	 	 
2016	12280	148	Cleveland St.	33	1622977	Patterson, Kayla	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1622977	So	C	6-2	14	8	179:00	8	24	33.33	 	 	""	6	8	75.00	22	1.57	10	10	20	1.43	1	9	3	2	25	14	 	 	 
2016	12280	148	Cleveland St.	03	1513329	Butler, Chrishna	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1513329	Jr	G	5-8	8	0	37:00	1	9	11.11	 	7	0.00	 	 	""	2	0.25	1	3	4	0.50	2	 	2	 	 	8	 	 	 
2016	12280	148	Cleveland St.	10	1735193	Davidson, Sierra	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1735193	Fr	F	6-0	7	0	24:00	 	2	0.00	 	 	""	1	2	50.00	1	0.14	3	1	4	0.57	1	2	 	 	4	7	 	 	 
2016	12280	148	Cleveland St.	24	1513330	Eckles, Alexis	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1513330	Jr	G	5-10	5	0	71:00	5	16	31.25	 	 	""	2	2	100.00	12	2.40	8	17	25	5.00	6	11	5	2	10	5	 	 	 
2016	12280	148	Cleveland St.	20	1622976	Copley, Allyssa	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1622976	So	F	6-1	5	0	43:00	 	5	0.00	 	 	""	4	6	66.67	4	0.80	3	1	4	0.80	1	3	2	2	8	5	 	 	 
2016	12280	148	Cleveland St.	13	1735194	Bautista, Mariana	http://stats.ncaa.org/player?game_sport_year_ctl_id=12280&stats_player_seq=1735194	Fr	G	5-7	3	0	15:00	1	3	33.33	 	1	0.00	 	1	0.00	2	0.67	 	1	1	0.33	 	3	1	 	4	3	 	 	 
