year	year_id	team_id	team_name	jersey_number	player_id	player_name	player_url	position	height	class_year	games_played	games_started
2014	11560	30123	Academy of Art	31	1511144.0	Aranda, Irene	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1511144.0	G	5-10	Fr	11	0
2014	11560	30123	Academy of Art	03	1286966.0	Austin, Vianai	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1286966.0	G	5-9	So	0	0
2014	11560	30123	Academy of Art	33	1402117.0	Camera, Regina	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1402117.0	G	5-7	So	31	29
2014	11560	30123	Academy of Art	01	1537900.0	Encelan, Amanda	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1537900.0	G	5-5	Sr	12	0
2014	11560	30123	Academy of Art	42	1511146.0	Forthan, Krystal	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1511146.0	F	6-4	So	20	16
2014	11560	30123	Academy of Art	23	1511143.0	Galipeau, D'Andree	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1511143.0	F	5-10	Fr	20	1
2014	11560	30123	Academy of Art	21	1183132.0	Griggs, Alisa	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1183132.0	F	6-0	Sr	29	16
2014	11560	30123	Academy of Art	10	1402114.0	Guinn, Jasmin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1402114.0	G	5-6	So	30	30
2014	11560	30123	Academy of Art	24	1519523.0	Krug, Aleigh	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1519523.0	C	6-4	So	31	0
2014	11560	30123	Academy of Art	12	1183128.0	Martin, Madeline	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1183128.0	G	5-5	Jr	31	0
2014	11560	30123	Academy of Art	34	1511145.0	O'Brien, Molly	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1511145.0	G	5-9	Jr	31	12
2014	11560	30123	Academy of Art	20	1402115.0	Sheng, Zoie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1402115.0	G	5-6	So	31	31
2014	11560	30123	Academy of Art	22	1402116.0	Storey, Sha'Nice	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1402116.0	G	5-6	So	31	20
2014	11560	30123	Academy of Art	04	1519522.0	Williams, Sherelle	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1519522.0	G	5-6	Jr	12	0
2014	11560	929	Adams St.	4	1517994.0	Anderson, Desiree	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1517994.0	G	5-8	Jr	28	26
2014	11560	929	Adams St.	34	1518000.0	Blanton, Michelle	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1518000.0	F	6-1	Jr	28	24
2014	11560	929	Adams St.	10	1296516.0	Gonzales, Mariah	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1296516.0	G	5-4	Jr	26	24
2014	11560	929	Adams St.	44	1410654.0	Hernandez, Kelly	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1410654.0	C	6-0	Jr	7	0
