year	year_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	height	games_played	games_started	minutes_played	field_goals_made	field_goals_attempted	field_goal_percentage	three_point_field_goals	three_point_field_goals_attempted	three_point_field_goal_percentage	free_throws	free_throws_attempted	free_throw_percentage	points	point_per_game	offensive_rebounds	defensive_rebounds	total_rebounds	rebounds_per_game	assists	turnovers	steals	blocks	fouls	double_doubles	triple_doubles	dq
2015	12021	30123	Academy of Art	11	1511144	Aranda, Irene	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1511144	So	G	5-10	11	0	20:00	 	9	0.00	 	7	0.00	2	2	100.00	2	0.18	1	2	3	0.27	 	1	 	 	2	11	 	 	 
2015	12021	30123	Academy of Art	32	1511146	Forthan, Krystal	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1511146	Jr	F	6-4	11	11	248:00	72	165	43.64	3	14	21.43	40	54	74.07	187	17.00	26	75	101	9.18	10	19	18	15	25	11	 	4	 
2015	12021	30123	Academy of Art	24	1519523	Krug, Aleigh	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1519523	Jr	C	6-4	2	0	14:00	3	7	42.86	 	 	""	1	2	50.00	7	3.50	2	3	5	2.50	 	1	 	 	2	2	 	 	 
2015	12021	929	Adams St.	11	1625771	Squares-Horton, J'Nae	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1625771	Fr	G	5-6	26	10	590:00	74	200	37.00	40	100	40.00	27	29	93.10	215	8.27	17	28	45	1.73	30	26	36	3	61	26	 	 	 
2015	12021	929	Adams St.	4	1517994	Anderson, Desiree	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1517994	Sr	G	5-8	26	24	745:00	116	362	32.04	48	172	27.91	64	95	67.37	344	13.23	47	47	94	3.62	27	60	42	4	63	26	3	 	 
2015	12021	929	Adams St.	21	1625774	Halbleib, Natalie	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1625774	Fr	F	5-10	26	0	328:00	26	122	21.31	15	80	18.75	8	13	61.54	75	2.88	15	48	63	2.42	19	23	17	10	49	26	 	 	 
2015	12021	929	Adams St.	0	1517998	McHenry, Cydney	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1517998	So	G	5-9	26	0	205:00	12	37	32.43	3	15	20.00	10	13	76.92	37	1.42	11	16	27	1.04	9	16	10	1	26	26	1	 	 
2015	12021	929	Adams St.	25	1625776	Broyles, Nicole	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1625776	Fr	F	5-11	25	23	429:00	22	62	35.48	 	1	0.00	13	21	61.90	57	2.28	41	61	102	4.08	19	25	27	4	65	25	1	 	 
2015	12021	929	Adams St.	20	1517995	Klint, Emilie	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1517995	So	G	5-8	25	24	684:00	75	229	32.75	5	31	16.13	86	116	74.14	241	9.64	52	44	96	3.84	35	51	40	2	51	25	1	 	 
2015	12021	929	Adams St.	5	1625770	Vallejos, Chelsea	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1625770	Fr	G	5-6	24	1	271:00	7	39	17.95	2	11	18.18	3	5	60.00	19	0.79	13	25	38	1.58	29	32	14	 	32	24	1	 	 
2015	12021	929	Adams St.	23	1517996	Jaycox, Lena	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1517996	So	G	5-6	24	20	553:00	57	184	30.98	35	128	27.34	33	44	75.00	182	7.58	17	50	67	2.79	37	48	34	1	62	24	5	 	 
2015	12021	929	Adams St.	2	1625768	Ross, Sabra	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1625768	Fr	G	5-9	23	1	288:00	21	47	44.68	7	22	31.82	3	5	60.00	52	2.26	25	40	65	2.83	16	20	20	5	42	23	1	 	 
2015	12021	929	Adams St.	33	1625778	Brown, Maya	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1625778	Fr	F	6-3	19	1	179:00	16	46	34.78	 	1	0.00	21	32	65.62	53	2.79	13	15	28	1.47	4	20	8	9	25	19	 	 	 
2015	12021	929	Adams St.	12	1625772	Fair, Kassidy	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1625772	Fr	F	5-10	15	9	191:00	17	48	35.42	1	11	9.09	3	8	37.50	38	2.53	17	18	35	2.33	2	17	15	3	30	15	 	 	 
2015	12021	929	Adams St.	24	1625775	Whiteman, Brittney	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1625775	Sr	G	5-8	15	1	72:00	9	30	30.00	9	30	30.00	 	 	""	27	1.80	2	13	15	1.00	2	4	 	 	9	15	 	 	 
2015	12021	929	Adams St.	10	1296516	Gonzales, Mariah	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1296516	Sr	G	5-4	14	14	474:00	57	186	30.65	8	28	28.57	55	70	78.57	177	12.64	20	37	57	4.07	37	35	39	1	40	14	1	 	 
2015	12021	929	Adams St.	13	1625773	Moffatt, Shalisha	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1625773	Jr	F	5-9	11	2	182:00	16	47	34.04	10	32	31.25	5	9	55.56	47	4.27	14	18	32	2.91	9	17	9	3	22	11	 	 	 
2015	12021	929	Adams St.	3	1625769	Perez, Bianca	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1625769	Fr	G	5-8	10	0	24:00	 	3	0.00	 	 	""	2	2	100.00	2	0.20	1	2	3	0.30	1	2	 	 	 	10	 	 	 
2015	12021	929	Adams St.	30	1636371	Simmons, Michelle	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1636371	N/A	""	-	5	0	14:00	 	1	0.00	 	 	""	 	 	""	 	""	 	 	 	""	 	2	 	 	3	5	 	 	 
2015	12021	3	Adelphi	05	1292129	Mannix, Kelly	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1292129	Sr	F	5-10	32	32	1104:00	201	386	52.07	79	170	46.47	54	74	72.97	535	16.72	62	202	264	8.25	95	80	65	4	62	32	 	11	 
2015	12021	3	Adelphi	15	1292131	Halaby, Jenna	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1292131	Sr	F	6-0	32	31	881:00	86	221	38.91	11	38	28.95	76	102	74.51	259	8.09	40	66	106	3.31	55	48	48	11	110	32	5	1	 
2015	12021	3	Adelphi	20	1630647	Tran, Anh-Dao	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1630647	Sr	G	5-6	32	31	916:00	169	372	45.43	56	146	38.36	87	99	87.88	481	15.03	25	77	102	3.19	150	101	42	8	69	32	3	 	 
2015	12021	3	Adelphi	11	1630644	Brenner, Samantha	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1630644	Jr	F	6-3	31	28	451:00	62	133	46.62	 	2	0.00	13	22	59.09	137	4.42	32	63	95	3.06	19	32	9	17	67	31	5	1	 
2015	12021	3	Adelphi	4	1397906	Nuss, Lauren	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1397906	Jr	G	5-9	31	2	363:00	23	86	26.74	20	72	27.78	5	9	55.56	71	2.29	1	23	24	0.77	22	16	11	7	26	31	 	 	 
2015	12021	3	Adelphi	32	1515052	Balfour, Calli	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1515052	So	F	6-0	30	28	777:00	153	319	47.96	26	83	31.33	48	75	64.00	380	12.67	43	140	183	6.10	80	79	81	8	80	30	2	4	 
2015	12021	3	Adelphi	3	1630645	Clark, Sierra	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1630645	So	F	5-11	29	3	511:00	93	204	45.59	 	 	""	34	69	49.28	220	7.59	65	98	163	5.62	13	39	25	27	88	29	2	2	 
2015	12021	3	Adelphi	5	1397907	Flynn, Tara	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1397907	Jr	G	5-6	27	1	380:00	27	88	30.68	20	64	31.25	8	13	61.54	82	3.04	15	22	37	1.37	40	30	22	2	27	27	 	 	 
2015	12021	3	Adelphi	25	1515051	Gomez, Ashley	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1515051	Sr	G	5-8	26	3	539:00	63	141	44.68	6	21	28.57	44	60	73.33	176	6.77	24	58	82	3.15	66	28	24	4	41	26	 	 	 
2015	12021	3	Adelphi	13	1292130	Milhaven, Samantha	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1292130	Sr	F	5-11	24	1	211:00	22	63	34.92	9	30	30.00	9	15	60.00	62	2.58	18	25	43	1.79	12	14	8	 	29	24	 	 	 
2015	12021	3	Adelphi	33	1630643	Bracewell, Jante	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1630643	Fr	F	5-10	19	0	151:00	26	63	41.27	 	 	""	11	20	55.00	63	3.32	14	29	43	2.26	1	8	3	1	21	19	 	1	 
2015	12021	3	Adelphi	35	1515053	Brandt, Emily	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1515053	So	G	5-8	13	0	56:00	6	13	46.15	2	6	33.33	4	6	66.67	18	1.38	5	8	13	1.00	4	11	 	1	12	13	 	 	 
2015	12021	3	Adelphi	22	1515050	Schrader, Sierra	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1515050	So	F	5-10	13	0	59:00	7	17	41.18	1	4	25.00	3	8	37.50	18	1.38	6	10	16	1.23	1	6	3	 	15	13	 	 	 
2015	12021	3	Adelphi	12	1630646	Fekula, Natalie	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1630646	Fr	F	6-0	12	0	26:00	1	3	33.33	 	 	""	2	5	40.00	4	0.33	2	6	8	0.67	 	1	 	3	5	12	 	 	 
2015	12021	10	Ala.-Huntsville	33	1410662	Saunders, Josi	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1410662	Jr	G	5-7	29	29	854:00	91	209	43.54	31	99	31.31	58	68	85.29	271	9.34	14	93	107	3.69	47	62	29	11	91	29	5	 	 
2015	12021	10	Ala.-Huntsville	32	1410659	Jarnagin, Halle	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1410659	Jr	G	6-1	29	27	787:00	98	231	42.42	13	43	30.23	113	141	80.14	322	11.10	50	111	161	5.55	69	88	19	9	94	29	5	2	 
2015	12021	10	Ala.-Huntsville	10	1410663	Saunders, Dina	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1410663	Jr	G	5-7	29	22	827:00	94	230	40.87	49	136	36.03	59	69	85.51	296	10.21	10	73	83	2.86	34	54	29	5	52	29	1	 	 
2015	12021	10	Ala.-Huntsville	24	1635601	Elder, Chandler	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1635601	Fr	G	5-9	27	6	542:00	36	100	36.00	12	37	32.43	59	83	71.08	143	5.30	8	69	77	2.85	34	63	16	2	45	27	 	 	 
2015	12021	10	Ala.-Huntsville	3	1290658	Steinert, Shannon	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1290658	Sr	G	5-7	27	20	737:00	56	173	32.37	26	82	31.71	49	63	77.78	187	6.93	8	91	99	3.67	71	50	32	2	56	27	1	 	 
2015	12021	10	Ala.-Huntsville	15	1290661	Bishop, Alysse	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1290661	Sr	G	5-3	27	15	591:00	31	73	42.47	15	41	36.59	8	17	47.06	85	3.15	7	42	49	1.81	29	40	19	4	60	27	2	 	 
2015	12021	10	Ala.-Huntsville	12	1290660	Newton, Juanice	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1290660	Sr	F	6-1	27	2	401:00	38	107	35.51	7	24	29.17	14	28	50.00	97	3.59	33	62	95	3.52	20	56	14	9	56	27	 	 	 
2015	12021	10	Ala.-Huntsville	34	1522493	Reeves, Jasmyne	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1522493	Sr	F	5-11	26	15	281:00	30	76	39.47	 	2	0.00	23	36	63.89	83	3.19	15	66	81	3.12	11	44	18	8	43	26	 	 	 
2015	12021	10	Ala.-Huntsville	30	1635605	Foster, Loren	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1635605	Fr	G	5-10	26	9	499:00	42	98	42.86	27	65	41.54	24	29	82.76	135	5.19	4	48	52	2.00	22	28	11	5	28	26	 	 	 
2015	12021	10	Ala.-Huntsville	20	1635599	Dodd, Caroline	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1635599	Fr	G	5-8	19	0	203:00	22	54	40.74	11	32	34.38	8	13	61.54	63	3.32	1	8	9	0.47	8	18	4	1	9	19	 	 	 
2015	12021	10	Ala.-Huntsville	40	1410660	Jarnagin, Sara	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1410660	Jr	F	6-2	13	0	105:00	6	21	28.57	 	2	0.00	1	2	50.00	13	1.00	9	17	26	2.00	11	9	3	4	17	13	 	 	 
2015	12021	10	Ala.-Huntsville	22	1635600	Kimber, Taylor	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1635600	Fr	F	6-0	4	0	15:00	2	4	50.00	 	 	""	7	7	100.00	11	2.75	 	 	 	""	1	1	 	 	1	4	 	 	 
2015	12021	10	Ala.-Huntsville	11	1635598	Dickerson, Alana	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1635598	Fr	G	5-11	3	0	8:00	 	 	""	 	 	""	 	 	""	 	""	 	1	1	0.33	2	2	 	 	2	3	 	 	 
2015	12021	11	Alas. Anchorage	24	1510769	Afoa, Sierra	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1510769	Fr	F	5-9	31	0	404:00	43	101	42.57	 	2	0.00	23	34	67.65	109	3.52	59	54	113	3.65	12	13	23	6	54	31	1	1	 
2015	12021	11	Alas. Anchorage	12	1398720	Buchanan, Jenna	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1398720	Jr	G	5-8	31	17	819:00	130	294	44.22	64	154	41.56	25	30	83.33	349	11.26	45	94	139	4.48	58	52	38	10	57	31	 	 	 
2015	12021	11	Alas. Anchorage	11	1627203	Mullings, Megan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1627203	Jr	F	6-0	31	24	642:00	168	278	60.43	 	2	0.00	87	152	57.24	423	13.65	89	63	152	4.90	15	75	47	46	93	31	4	 	 
2015	12021	11	Alas. Anchorage	25	1300189	Madison, Jessica	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1300189	Jr	G	5-8	31	14	787:00	110	293	37.54	60	186	32.26	47	56	83.93	327	10.55	38	87	125	4.03	45	54	28	4	35	31	 	 	 
2015	12021	11	Alas. Anchorage	4	1298901	Madison, Alli	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1298901	Sr	G	5-8	31	31	813:00	110	308	35.71	12	53	22.64	70	100	70.00	302	9.74	47	101	148	4.77	79	66	46	2	48	31	 	1	 
2015	12021	11	Alas. Anchorage	13	1510766	Wright, Keke	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1510766	Sr	F	6-0	31	9	648:00	97	191	50.79	 	 	""	97	144	67.36	291	9.39	100	103	203	6.55	20	48	43	25	67	31	1	1	 
2015	12021	11	Alas. Anchorage	23	1510768	Robertson, Kiki	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1510768	So	G	5-7	30	29	703:00	94	218	43.12	6	21	28.57	51	68	75.00	245	8.17	26	68	94	3.13	180	85	100	 	84	30	1	 	 
2015	12021	11	Alas. Anchorage	14	1627204	Nelson, Jerica	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1627204	Fr	G	5-5	30	0	228:00	8	38	21.05	4	16	25.00	8	8	100.00	28	0.93	4	12	16	0.53	31	38	22	 	31	30	 	 	 
2015	12021	11	Alas. Anchorage	15	1510767	Devine, Alysha	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1510767	So	F	6-0	24	15	461:00	41	111	36.94	9	30	30.00	35	52	67.31	126	5.25	35	60	95	3.96	10	31	24	4	74	24	4	 	 
2015	12021	11	Alas. Anchorage	2	1627201	Dent, Adriana	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1627201	Jr	G	5-7	19	2	376:00	27	90	30.00	12	30	40.00	25	41	60.98	91	4.79	23	44	67	3.53	53	31	59	3	30	19	 	 	 
2015	12021	11	Alas. Anchorage	21	1627205	Bonner, Leah	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1627205	Fr	F	5-11	14	14	319:00	64	138	46.38	3	12	25.00	35	59	59.32	166	11.86	40	59	99	7.07	20	27	34	3	29	14	 	3	 
2015	12021	12	Alas. Fairbanks	50	1624124	Toumson, Stephanie	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1624124	Jr	F	6-1	28	18	521:00	86	183	46.99	 	 	""	87	138	63.04	259	9.25	89	91	180	6.43	22	58	12	29	90	28	7	3	 
2015	12021	12	Alas. Fairbanks	24	1515888	Childers, Autumn	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1515888	So	G	5-9	28	13	542:00	40	129	31.01	16	61	26.23	23	32	71.88	119	4.25	22	34	56	2.00	30	33	18	5	50	28	2	 	 
2015	12021	12	Alas. Fairbanks	04	1292056	Bulaya, Benissa	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1292056	Sr	G	5-6	28	28	892:00	116	263	44.11	1	13	7.69	79	131	60.31	312	11.14	9	89	98	3.50	142	123	47	4	62	28	1	 	 
2015	12021	12	Alas. Fairbanks	01	1515881	Milton, Victoria	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1515881	So	G	5-5	28	3	319:00	29	81	35.80	7	27	25.93	28	40	70.00	93	3.32	17	37	54	1.93	37	46	25	1	51	28	 	 	 
2015	12021	12	Alas. Fairbanks	32	1515890	Skjold, Kaillee	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1515890	So	F	5-11	28	21	801:00	93	254	36.61	18	65	27.69	62	74	83.78	266	9.50	44	140	184	6.57	31	65	28	19	69	28	4	5	 
2015	12021	12	Alas. Fairbanks	21	1624121	Mainville, Daron	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1624121	Fr	C	6-1	27	2	426:00	70	154	45.45	2	13	15.38	19	39	48.72	161	5.96	28	65	93	3.44	10	29	5	7	54	27	3	1	 
2015	12021	12	Alas. Fairbanks	11	1624120	Elleby, Victoria	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1624120	Jr	G	5-10	23	0	234:00	17	60	28.33	5	27	18.52	10	14	71.43	49	2.13	13	24	37	1.61	9	17	5	 	31	23	 	 	 
2015	12021	12	Alas. Fairbanks	23	1515887	Wilson, Jordan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1515887	So	F	5-11	20	18	514:00	125	249	50.20	8	24	33.33	53	68	77.94	311	15.55	45	67	112	5.60	30	29	24	7	58	20	3	1	 
2015	12021	12	Alas. Fairbanks	44	1624123	Heild, Heather	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1624123	Fr	F	5-11	20	0	107:00	2	13	15.38	 	3	0.00	5	6	83.33	9	0.45	4	21	25	1.25	4	8	3	 	11	20	 	 	 
2015	12021	12	Alas. Fairbanks	13	1406336	Kirk, Brianna	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1406336	Jr	G	5-8	19	9	340:00	37	99	37.37	23	77	29.87	7	8	87.50	104	5.47	9	44	53	2.79	24	17	15	1	24	19	 	 	 
2015	12021	12	Alas. Fairbanks	30	1515889	Williams, Cassi	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1515889	So	G	5-9	18	6	264:00	26	79	32.91	24	68	35.29	2	5	40.00	78	4.33	 	26	26	1.44	12	16	3	3	15	18	 	 	 
2015	12021	12	Alas. Fairbanks	22	1624122	Smith, Arinesha	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1624122	Jr	G	5-5	16	16	411:00	38	113	33.63	17	48	35.42	48	65	73.85	141	8.81	10	34	44	2.75	48	34	11	2	39	16	 	 	 
2015	12021	12	Alas. Fairbanks	12	1292058	Logue, Kelly	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1292058	Sr	G	5-9	14	6	254:00	26	71	36.62	6	26	23.08	5	12	41.67	63	4.50	12	24	36	2.57	13	19	30	4	21	14	 	 	 
2015	12021	13	Albany St. (GA)	20	1522589	Green, Keidra	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1522589	Fr	""	-	29	29	900:00	108	329	32.83	34	137	24.82	54	76	71.05	304	10.48	55	46	101	3.48	23	40	42	7	74	29	1	 	 
2015	12021	13	Albany St. (GA)	13	1299223	Frost, Mecca	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1299223	Sr	G	5-5	29	29	1069:00	77	207	37.20	9	33	27.27	96	131	73.28	259	8.93	40	102	142	4.90	180	151	64	6	64	29	1	3	1
2015	12021	13	Albany St. (GA)	11	1521785	Young, Ieshia	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1521785	Jr	G	5-6	29	25	783:00	101	242	41.74	 	3	0.00	51	83	61.45	253	8.72	29	60	89	3.07	40	52	45	2	42	29	 	 	 
2015	12021	13	Albany St. (GA)	32	1521790	Holston, Artisha	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1521790	So	F	6-1	29	28	869:00	131	305	42.95	 	1	0.00	119	196	60.71	381	13.14	121	229	350	12.07	35	83	43	40	78	29	 	17	 
2015	12021	13	Albany St. (GA)	33	1636925	Williams, Shanice	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1636925	N/A	""	-	29	28	318:00	28	69	40.58	 	 	""	22	32	68.75	78	2.69	21	55	76	2.62	3	30	3	12	43	29	 	 	 
2015	12021	13	Albany St. (GA)	42	1527178	Anderson, Jillian	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1527178	Fr	""	-	28	2	522:00	75	176	42.61	 	 	""	38	74	51.35	188	6.71	66	87	153	5.46	14	35	24	25	81	28	2	1	 
2015	12021	13	Albany St. (GA)	10	1636928	Green, Kayla	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1636928	N/A	""	-	27	0	250:00	34	84	40.48	 	 	""	15	33	45.45	83	3.07	24	31	55	2.04	3	21	13	11	31	27	 	 	 
2015	12021	13	Albany St. (GA)	14	1413284	Hoe, Deborah	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1413284	Jr	G	5-5	24	1	107:00	11	42	26.19	3	16	18.75	7	11	63.64	32	1.33	3	4	7	0.29	3	22	8	1	15	24	 	 	 
2015	12021	13	Albany St. (GA)	35	1413291	Foster, Sierra	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1413291	Jr	C	6-0	23	0	136:00	19	43	44.19	 	 	""	11	22	50.00	49	2.13	12	24	36	1.57	2	18	 	5	26	23	 	 	 
2015	12021	13	Albany St. (GA)	23	1636924	Wilson, Kyasha	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1636924	N/A	""	-	22	2	317:00	39	90	43.33	4	18	22.22	29	36	80.56	111	5.05	25	53	78	3.55	7	29	16	2	33	22	 	 	 
