game_id	period_id	section_id	team_name	fgm	fga	tpfg	tpfga	ft	fta	pts	orebs	drebs	tot	reb	ast	to	stl	blk	fouls	dq
1001234	1st Half	0	Tex. A&M-Kingsville	16	32	4	10	7	10	43	3	17	20	6	9	2	2	12	""
1001234	1st Half	1	St. Edward's	16	36	0	5	11	16	43	5	15	20	5	5	3	0	9	""
1001234	2nd Half	0	Tex. A&M-Kingsville	8	19	1	4	18	27	35	7	16	23	2	13	4	0	17	""
1001234	2nd Half	1	St. Edward's	5	25	1	11	14	24	25	6	11	17	3	10	6	1	20	""
1001234	Game Stats	0	Tex. A&M-Kingsville	24	51	5	14	25	37*	78	10	33	43	8	22	6	2	29*	2*
1001234	Game Stats	1	St. Edward's	21	61	1	16	25*	40*	68	11	26	37	8	15	9	1	29*	1
1001236	1st Half	0	Houghton	6	28	3	16	2	5	17	6	12	18	4	11	2	0	7	""
1001236	1st Half	1	Walsh	15	35	2	6	3	6	35	10	19	29	11	9	8	2	5	""
1001236	2nd Half	0	Houghton	11	24	6	11	5	8	33	7	10	17	6	12	1	0	9	""
1001236	2nd Half	1	Walsh	9	21	0	1	9	13	27	4	8	12	8	7	6	1	9	""
1001236	Game Stats	0	Houghton	17	52	9	27	7	13	50	13	22	35	10	23	3	0	16	1
1001236	Game Stats	1	Walsh	24	56	2	7	12	19	62	14	27	41	19	16	14	3	14	0
1001237	1st Half	0	Roberts Wesleyan	11	27	5	7	2	4	29	8	13	21	7	14	7	1	6	""
1001237	1st Half	1	Walsh	8	26	1	4	5	5	22	5	9	14	3	14	7	3	6	""
1001237	2nd Half	0	Roberts Wesleyan	8	27	1	9	6	8	23	3	14	17	5	8	1	7	12	""
1001237	2nd Half	1	Walsh	9	24	1	3	17	21	36	4	16	20	3	6	4	1	8	""
1001237	Game Stats	0	Roberts Wesleyan	19	54	6	16	8	12	52	11	27	38	12	22	8	8	18	0
1001237	Game Stats	1	Walsh	17	50	2	7	22	26	58	9	25	34	6	20	11	4	14	0
1001239	1st Half	0	West Ala.	13	37	1	7	1	2	28	8	12	20	6	4	7	3	5	""
1001239	1st Half	1	Coastal Ga.	11	29	3	6	4	4	29	6	16	22	6	8	2	1	5	""
1001239	2nd Half	0	West Ala.	14	35	2	3	3	8	33	6	18	24	10	7	8	2	8	""
1001239	2nd Half	1	Coastal Ga.	11	36	2	10	4	10	28	10	18	28	4	10	5	1	9	""
1001239	Game Stats	0	West Ala.	27	72	3	10	4	10	61	14	30	44	16	11	15	5	13	0
1001239	Game Stats	1	Coastal Ga.	22	65	5	16	8	14	57	16	34	50	10	18	7	2	14	0
1001240	1st Half	0	Shorter	11	35	3	15	3	4	28	8	14	22	8	2	3	1	9	""
1001240	1st Half	1	West Ga.	9	29	2	8	7	9	27	6	15	21	4	5	0	3	6	""
1001240	2nd Half	0	Shorter	8	23	3	5	11	15	30	3	17	20	5	8	5	2	11	""
1001240	2nd Half	1	West Ga.	8	31	1	9	5	12	22	10	15	25	3	7	5	3	9	""
1001240	Game Stats	0	Shorter	19	58	6	20	14	19	58	11	31	42	13	10	8	3	20	1
1001240	Game Stats	1	West Ga.	17	60	3	17	12	21	49	16	30	46	7	12	5	6	15	0
1001251	1st Half	0	Tex. A&M Int'l	7	28	2	11	8	16	24	13	11	24	1	11	4	1	10	""
1001251	1st Half	1	Henderson St.	13	28	5	10	5	11	36	7	13	20	8	8	5	3	12	""
1001251	2nd Half	0	Tex. A&M Int'l	21	41	3	11	6	9	51	7	9	16	3	4	3	2	14	""
1001251	2nd Half	1	Henderson St.	17	29	1	4	18	24	53	4	15	19	7	6	2	0	8	""
1001251	Game Stats	0	Tex. A&M Int'l	28	69	5	22	14	25	75	20	20	40	4	15	7	3	24	0
1001251	Game Stats	1	Henderson St.	30	57	6	14	23	35	89	11	28	39	15	14	7	3	20	1
1001252	1st Half	0	Tiffin	16	35	5	10	9	12	46	12	17	29	11	7	3	1	9	""
1001252	1st Half	1	Malone	6	25	3	8	10	13	25	4	9	13	6	8	3	0	9	""
