year	year_id	team_id	team_name	team_url
2012	10760	4	Adrian	http://stats.ncaa.org/team/index/10760?org_id=4
2012	10760	11324	Agnes Scott	http://stats.ncaa.org/team/index/10760?org_id=11324
2012	10760	2798	Albertus Magnus	http://stats.ncaa.org/team/index/10760?org_id=2798
2012	10760	15	Albion	http://stats.ncaa.org/team/index/10760?org_id=15
2012	10760	16	Albright	http://stats.ncaa.org/team/index/10760?org_id=16
2012	10760	18	Alfred	http://stats.ncaa.org/team/index/10760?org_id=18
2012	10760	19	Allegheny	http://stats.ncaa.org/team/index/10760?org_id=19
2012	10760	21	Alma	http://stats.ncaa.org/team/index/10760?org_id=21
2012	10760	938	Alvernia	http://stats.ncaa.org/team/index/10760?org_id=938
2012	10760	28746	Alverno	http://stats.ncaa.org/team/index/10760?org_id=28746
2012	10760	24	Amherst	http://stats.ncaa.org/team/index/10760?org_id=24
2012	10760	939	Anderson (IN)	http://stats.ncaa.org/team/index/10760?org_id=939
2012	10760	26	Anna Maria	http://stats.ncaa.org/team/index/10760?org_id=26
2012	10760	966	Arcadia	http://stats.ncaa.org/team/index/10760?org_id=966
2012	10760	38	Augsburg	http://stats.ncaa.org/team/index/10760?org_id=38
2012	10760	40	Augustana (IL)	http://stats.ncaa.org/team/index/10760?org_id=40
2012	10760	42	Aurora	http://stats.ncaa.org/team/index/10760?org_id=42
2012	10760	953	Austin	http://stats.ncaa.org/team/index/10760?org_id=953
2012	10760	44	Averett	http://stats.ncaa.org/team/index/10760?org_id=44
2012	10760	45	Babson	http://stats.ncaa.org/team/index/10760?org_id=45
2012	10760	46	Baldwin Wallace	http://stats.ncaa.org/team/index/10760?org_id=46
2012	10760	962	Bard	http://stats.ncaa.org/team/index/10760?org_id=962
2012	10760	58	Baruch	http://stats.ncaa.org/team/index/10760?org_id=58
2012	10760	50	Bates	http://stats.ncaa.org/team/index/10760?org_id=50
2012	10760	26520	Bay Path	http://stats.ncaa.org/team/index/10760?org_id=26520
2012	10760	26107	Becker	http://stats.ncaa.org/team/index/10760?org_id=26107
2012	10760	53	Beloit	http://stats.ncaa.org/team/index/10760?org_id=53
2012	10760	296	Benedictine (IL)	http://stats.ncaa.org/team/index/10760?org_id=296
2012	10760	973	Berry	http://stats.ncaa.org/team/index/10760?org_id=973
2012	10760	59	Bethany (WV)	http://stats.ncaa.org/team/index/10760?org_id=59
2012	10760	30038	Bethany Lutheran	http://stats.ncaa.org/team/index/10760?org_id=30038
2012	10760	60	Bethel (MN)	http://stats.ncaa.org/team/index/10760?org_id=60
2012	10760	28593	Birmingham-So.	http://stats.ncaa.org/team/index/10760?org_id=28593
2012	10760	64	Blackburn	http://stats.ncaa.org/team/index/10760?org_id=64
2012	10760	987	Bluffton	http://stats.ncaa.org/team/index/10760?org_id=987
2012	10760	69	Bowdoin	http://stats.ncaa.org/team/index/10760?org_id=69
2012	10760	73	Brandeis	http://stats.ncaa.org/team/index/10760?org_id=73
2012	10760	75	Bridgewater (VA)	http://stats.ncaa.org/team/index/10760?org_id=75
2012	10760	76	Bridgewater St.	http://stats.ncaa.org/team/index/10760?org_id=76
2012	10760	78	Brockport	http://stats.ncaa.org/team/index/10760?org_id=78
2012	10760	79	Brooklyn	http://stats.ncaa.org/team/index/10760?org_id=79
2012	10760	82	Bryn Mawr	http://stats.ncaa.org/team/index/10760?org_id=82
2012	10760	84	Buena Vista	http://stats.ncaa.org/team/index/10760?org_id=84
2012	10760	85	Buffalo St.	http://stats.ncaa.org/team/index/10760?org_id=85
2012	10760	480	CCNY	http://stats.ncaa.org/team/index/10760?org_id=480
2012	10760	88	Cabrini	http://stats.ncaa.org/team/index/10760?org_id=88
2012	10760	1305	Cairn	http://stats.ncaa.org/team/index/10760?org_id=1305
2012	10760	105	Cal Lutheran	http://stats.ncaa.org/team/index/10760?org_id=105
2012	10760	89	Caltech	http://stats.ncaa.org/team/index/10760?org_id=89
2012	10760	114	Calvin	http://stats.ncaa.org/team/index/10760?org_id=114
2012	10760	117	Capital	http://stats.ncaa.org/team/index/10760?org_id=117
2012	10760	118	Carleton	http://stats.ncaa.org/team/index/10760?org_id=118
2012	10760	119	Carnegie Mellon	http://stats.ncaa.org/team/index/10760?org_id=119
2012	10760	120	Carroll (WI)	http://stats.ncaa.org/team/index/10760?org_id=120
2012	10760	121	Carthage	http://stats.ncaa.org/team/index/10760?org_id=121
2012	10760	122	Case	http://stats.ncaa.org/team/index/10760?org_id=122
2012	10760	123	Castleton	http://stats.ncaa.org/team/index/10760?org_id=123
