game_id	period_id	section_id	team_name	fgm	fga	tpfg	tpfga	ft	fta	pts	orebs	drebs	tot	reb	ast	to	stl	blk	fouls	dq
4231564	1st Period	0	UC Santa Barbara	8	22	3	13	10	13	15	4	9	13	7	14	3	3	13	""
4231564	1st Period	1	Iowa St.	16	33	2	6	11	13	29	8	12	20	7	7	9	2	11	""
4231564	2nd Period	0	UC Santa Barbara	""	""	""	""	""	""	14	""	""	""	""	""	""	""	""	""
4231564	2nd Period	1	Iowa St.	""	""	""	""	""	""	16	""	""	""	""	""	""	""	""	""
4231564	3rd Period	0	UC Santa Barbara	10	25	4	8	7	10	9	5	10	15	6	10	3	2	8	""
4231564	3rd Period	1	Iowa St.	14	29	1	2	3	3	19	5	11	16	8	8	6	4	10	""
4231564	4th Period	0	UC Santa Barbara	""	""	""	""	""	""	22	""	""	""	""	""	""	""	""	""
4231564	4th Period	1	Iowa St.	""	""	""	""	""	""	13	""	""	""	""	""	""	""	""	""
4231564	Game Stats	0	Iowa St.	30	62	3	8	14	16	77	13	23	36	15	15	15	6	21	""
4231564	Game Stats	1	UC Santa Barbara	18	47	7	21	17	23	60	9	19	28	13	24	6	5	21	""
4231569	1st Period	0	Ark.-Pine Bluff	9	33	2	8	6	7	9	7	12	19	5	13	1	2	15	""
4231569	1st Period	1	Ball St.	16	34	5	12	14	21	26	10	17	27	13	8	5	3	8	""
4231569	2nd Period	0	Ark.-Pine Bluff	""	""	""	""	""	""	17	""	""	""	""	""	""	""	""	""
4231569	2nd Period	1	Ball St.	""	""	""	""	""	""	25	""	""	""	""	""	""	""	""	""
4231569	3rd Period	0	Ark.-Pine Bluff	11	36	2	10	10	10	16	13	8	21	8	9	5	0	13	""
4231569	3rd Period	1	Ball St.	13	23	2	7	9	17	16	5	12	17	10	10	4	0	10	""
4231569	4th Period	0	Ark.-Pine Bluff	""	""	""	""	""	""	18	""	""	""	""	""	""	""	""	""
4231569	4th Period	1	Ball St.	""	""	""	""	""	""	21	""	""	""	""	""	""	""	""	""
4231569	Game Stats	0	Ark.-Pine Bluff	20	69	4	18	16	17	60	20	20	40	13	22	6	2	28	""
4231569	Game Stats	1	Ball St.	29	57	7	19	23	38	88	15	29	44	23	18	9	3	18	""
4231570	1st Period	0	Sam Houston St.	6	26	0	8	2	2	6	7	15	22	1	17	1	1	8	""
4231570	1st Period	1	Arkansas	13	30	3	7	5	9	25	4	13	17	10	6	6	3	8	""
4231570	2nd Period	0	Sam Houston St.	""	""	""	""	""	""	8	""	""	""	""	""	""	""	""	""
4231570	2nd Period	1	Arkansas	""	""	""	""	""	""	9	""	""	""	""	""	""	""	""	""
4231570	3rd Period	0	Sam Houston St.	8	26	4	13	5	6	10	6	10	16	6	10	3	1	10	""
4231570	3rd Period	1	Arkansas	11	25	4	7	11	14	15	6	12	18	6	5	4	2	6	""
4231570	4th Period	0	Sam Houston St.	""	""	""	""	""	""	15	""	""	""	""	""	""	""	""	""
