game_id	period_id	section_id	team_name	fgm	fga	tpfg	tpfga	ft	fta	pts	orebs	drebs	tot	reb	ast	to	stl	blk	fouls	dq
1062771	1st Half	0	Arizona Christian	8	29	2	13	6	12	24	11	9	20	3	23	5	0	9	""
1062771	1st Half	1	Chapman	22	43	2	3	8	11	54	13	14	27	10	13	9	1	11	""
1062771	2nd Half	0	Arizona Christian	14	30	2	10	7	8	37	9	14	23	4	17	6	2	6	""
1062771	2nd Half	1	Chapman	17	38	1	2	2	7	37	11	7	18	11	9	8	0	7	""
1062771	Game Stats	0	Arizona Christian	22	59	4	23	13	20	61	20	23	43	7	40	11	2	15	0
1062771	Game Stats	1	Chapman	39*	81*	3	5	10	18	91	24*	21	45	21	22	17	1	18	0
1064451	1st Half	0	D'Youville	12	26	2	9	6	9	32	4	15	19	4	14	4	2	13	""
1064451	1st Half	1	Franciscan	5	37	2	9	15	20	27	13	8	21	3	6	6	1	8	""
1064451	2nd Half	0	D'Youville	14	32	5	13	5	8	38	4	14	18	9	4	2	2	6	""
1064451	2nd Half	1	Franciscan	14	36	6	14	6	8	40	6	17	23	9	4	0	0	7	""
1064451	Game Stats	0	Franciscan	19	73*	8*	23	21	28	67	19	25	44	12	10	6	1	15	0
1064451	Game Stats	1	D'Youville	26	58	7	22	11	17	70	8	29	37	13	18	6	4	19	1*
1064471	1st Half	0	D'Youville	14	34	7	17	6	8	41	5	19	24	7	4	4	2	6	""
1064471	1st Half	1	Hilbert	12	40	2	9	4	9	30	12	16	28	8	6	2	2	6	""
1064471	2nd Half	0	D'Youville	17	40	4	13	9	13	47	9	18	27	10	5	5	2	10	""
1064471	2nd Half	1	Hilbert	15	41	2	6	3	9	35	12	17	29	9	8	3	2	10	""
1064471	Game Stats	0	D'Youville	31	74*	11*	30*	15	21	88*	14	37	51	17	9	9	4	16	1*
1064471	Game Stats	1	Hilbert	27*	81*	4	15	7	18	65	24	33	57	17	14	5	4	16	0
1064491	1st Half	0	D'Youville	20	43	5	16	3	15	48	15	17	32	11	4	7	0	10	""
1064491	1st Half	1	Wells	6	23	1	4	12	16	25	3	17	20	5	14	1	2	10	""
1064491	2nd Half	0	D'Youville	13	29	0	2	10	16	36	9	16	25	7	13	4	1	8	""
1064491	2nd Half	1	Wells	12	40	0	6	9	12	33	14	12	26	4	9	6	0	11	""
1064491	Game Stats	0	D'Youville	33*	72	5	18	13	31*	84	24*	33	57*	18	17	11	1	18	0
1064491	Game Stats	1	Wells	18	63	1	10	21*	28*	58	17	29	46	9	23	7	2	21	1
1074571	1st Half	0	Louisiana Col.	18	35	5	16	7	10	48	5	17	22	6	9	7	0	11	""
1074571	1st Half	1	Thomas More	13	34	5	15	7	11	38	8	13	21	10	14	2	1	8	""
1074571	2nd Half	0	Louisiana Col.	13	46	7	27	10	14	43	11	14	25	5	6	5	1	15	""
1074571	2nd Half	1	Thomas More	19	33	7	13	11	23	56	4	24	28	9	9	4	1	8	""
1074571	Game Stats	0	Louisiana Col.	31	81	12	43	17	24	91	16	31	47	11	15	12	1	26	0
1074571	Game Stats	1	Thomas More	32	67	12	28	18	34*	94*	12	37	49	19	23	6	2	16	0
