year	year_id	team_id	team_name	game_date	game_string	opponent_id	opponent_name	opponent_url	neutral_site	neutral_location	home_game	score_string	team_won	score	exempt	team_score	opponent_score	overtime	overtime_periods	game_id	game_url
2016	12280	4	Adrian	11/14/2015	DePauw	177	DePauw	http://stats.ncaa.org/team/index/12280?org_id=177	false		true	L 42 - 68	false	42 - 68	false	42	68	false		3951484	http://stats.ncaa.org/game/index/3951484?org_id=4
2016	12280	4	Adrian	11/21/2015	Hanover @ Wooster, Ohio	1115	Hanover	http://stats.ncaa.org/team/index/12280?org_id=1115	true	Wooster, Ohio	true	W 76 - 70	true	76 - 70	false	76	70	false		3955384	http://stats.ncaa.org/game/index/3955384?org_id=4
2016	12280	4	Adrian	11/22/2015	@ Wooster		Wooster		false		false	-									
2016	12280	4	Adrian	11/24/2015	Siena Heights		Siena Heights		false		true	-									
2016	12280	4	Adrian	12/02/2015	Alma		Alma		false		true	-									
2016	12280	4	Adrian	12/05/2015	@ Trine		Trine		false		false	-									
2016	12280	4	Adrian	12/15/2015	@ Goshen		Goshen		false		false	-									
2016	12280	4	Adrian	12/19/2015	@ Anderson (IN)		Anderson (IN)		false		false	-									
2016	12280	4	Adrian	12/28/2015	Amherst@Daytona, FL		AmherstDaytona, FL		false		false	-									
2016	12280	4	Adrian	12/29/2015	Marywood@Orlando, FL		MarywoodOrlando, FL		false		false	-									
2016	12280	4	Adrian	01/02/2016	@ Hope		Hope		false		false	-									
2016	12280	4	Adrian	01/06/2016	Kalamazoo		Kalamazoo		false		true	-									
2016	12280	4	Adrian	01/09/2016	St. Mary's (IN)		St. Mary's (IN)		false		true	-									
2016	12280	4	Adrian	01/13/2016	@ Calvin		Calvin		false		false	-									
2016	12280	4	Adrian	01/16/2016	Albion		Albion		false		true	-									
2016	12280	4	Adrian	01/20/2016	Olivet		Olivet		false		true	-									
2016	12280	4	Adrian	01/23/2016	@ Alma		Alma		false		false	-									
2016	12280	4	Adrian	01/27/2016	Trine		Trine		false		true	-									
2016	12280	4	Adrian	01/30/2016	Hope		Hope		false		true	-									
2016	12280	4	Adrian	02/06/2016	@ Kalamazoo		Kalamazoo		false		false	-									
2016	12280	4	Adrian	02/10/2016	@ St. Mary's (IN)		St. Mary's (IN)		false		false	-									
2016	12280	4	Adrian	02/13/2016	Calvin		Calvin		false		true	-									
