year	year_id	team_id	team_name	jersey_number	player_id	player_name	player_url	position	height	class_year	games_played	games_started
2017	12500	26172	A&M-Corpus Chris	32	1843827.0	Booth, Dalesia	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1843827.0	F	5-9	Fr	18	10
2017	12500	26172	A&M-Corpus Chris	03	1843824.0	Carter, Rayanna	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1843824.0	G	5-6	Fr	9	0
2017	12500	26172	A&M-Corpus Chris	30	1734565.0	Cottrell, Sydney-Anne	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1734565.0	G	5-4	So	8	0
2017	12500	26172	A&M-Corpus Chris	04	1511595.0	Davis, Camesha	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1511595.0	F	6-1	Sr	19	16
2017	12500	26172	A&M-Corpus Chris	12	1843826.0	Evans, Dae Dae	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1843826.0	G	5-7	Fr	19	12
2017	12500	26172	A&M-Corpus Chris	20	1734567.0	Henry, Kre'Ana	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1734567.0	F	5-11	Sr	0	0
2017	12500	26172	A&M-Corpus Chris	10	1843825.0	Jackson, Brianna	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1843825.0	G	5-6	Jr	19	6
2017	12500	26172	A&M-Corpus Chris	05	1734569.0	Jolivette, Uri	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1734569.0	F	5-10	So	18	8
2017	12500	26172	A&M-Corpus Chris	11	1511598.0	Jones, Kassie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1511598.0	G	5-7	Sr	15	2
2017	12500	26172	A&M-Corpus Chris	34	1843828.0	Matthews, Tiara	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12500&stats_player_seq=1843828.0	F	5-10	Fr	18	0
