year	year_id	team_id	team_name	game_date	game_string	opponent_id	opponent_name	opponent_url	neutral_site	neutral_location	home_game	score_string	team_won	score	team_score	opponent_score	overtime	overtime_periods	game_id	game_url
2015	12021	498	La.-Monroe	11/15/2014	William Carey		William Carey		false		true	W 68 - 35	true	68 - 35	68	35	false		3507730	http://stats.ncaa.org/game/index/3507730?org_id=498
2015	12021	498	La.-Monroe	11/21/2014	@ Stephen F. Austin	676	Stephen F. Austin	http://stats.ncaa.org/team/index/12021?org_id=676	false		false	L 54 - 82	false	54 - 82	54	82	false		3516773	http://stats.ncaa.org/game/index/3516773?org_id=676
2015	12021	498	La.-Monroe	11/25/2014	@ Mississippi St.		Mississippi St.		false		false	-								
2015	12021	498	La.-Monroe	11/30/2014	Southern Ark.		Southern Ark.		false		true	-								
2015	12021	498	La.-Monroe	12/06/2014	@ Alcorn		Alcorn		false		false	-								
2015	12021	498	La.-Monroe	12/13/2014	McNeese St.		McNeese St.		false		true	-								
2015	12021	498	La.-Monroe	12/16/2014	LSU-Alexandria		LSU-Alexandria		false		true	-								
2015	12021	498	La.-Monroe	12/19/2014	@ Wichita St.		Wichita St.		false		false	-								
2015	12021	498	La.-Monroe	12/20/2014	George Mason@Wichita, KS		George MasonWichita, KS		false		false	-								
2015	12021	498	La.-Monroe	12/30/2014	@ Georgia St.		Georgia St.		false		false	-								
2015	12021	498	La.-Monroe	01/05/2015	Arkansas St.		Arkansas St.		false		true	-								
2015	12021	498	La.-Monroe	01/08/2015	@ Texas-Arlington		Texas-Arlington		false		false	-								
2015	12021	498	La.-Monroe	01/10/2015	@ Texas St.		Texas St.		false		false	-								
2015	12021	498	La.-Monroe	01/15/2015	Troy		Troy		false		true	-								
2015	12021	498	La.-Monroe	01/17/2015	UALR		UALR		false		true	-								
2015	12021	498	La.-Monroe	01/19/2015	@ La.-Lafayette		La.-Lafayette		false		false	-								
2015	12021	498	La.-Monroe	01/22/2015	@ Texas-Arlington		Texas-Arlington		false		false	-								
2015	12021	498	La.-Monroe	01/24/2015	Ga. Southern		Ga. Southern		false		true	-								
2015	12021	498	La.-Monroe	01/29/2015	@ Troy		Troy		false		false	-								
2015	12021	498	La.-Monroe	01/31/2015	South Ala.		South Ala.		false		true	-								
2015	12021	498	La.-Monroe	02/05/2015	@ UALR		UALR		false		false	-								
2015	12021	498	La.-Monroe	02/07/2015	@ Ga. Southern		Ga. Southern		false		false	-								
2015	12021	498	La.-Monroe	02/12/2015	La.-Lafayette		La.-Lafayette		false		true	-								
2015	12021	498	La.-Monroe	02/14/2015	Appalachian St.		Appalachian St.		false		true	-								
2015	12021	498	La.-Monroe	02/21/2015	@ Arkansas St.		Arkansas St.		false		false	-								
2015	12021	498	La.-Monroe	02/26/2015	@ South Ala.		South Ala.		false		false	-								
2015	12021	498	La.-Monroe	02/28/2015	@ Appalachian St.		Appalachian St.		false		false	-								
2015	12021	498	La.-Monroe	03/05/2015	Georgia St.		Georgia St.		false		true	-								
2015	12021	498	La.-Monroe	03/07/2015	Texas St.		Texas St.		false		true	-								
2015	12021	441	Montana	11/17/2014	Montana Western		Montana Western		false		true	W 55 - 44	true	55 - 44	55	44	false		3512226	http://stats.ncaa.org/game/index/3512226?org_id=441
2015	12021	441	Montana	11/21/2014	@ Pacific	534	Pacific	http://stats.ncaa.org/team/index/12021?org_id=534	false		false	L 50 - 62	false	50 - 62	50	62	false		3517055	http://stats.ncaa.org/game/index/3517055?org_id=534
2015	12021	441	Montana	11/27/2014	Charlotte@Cancun, MEX		CharlotteCancun, MEX		false		false	-								
2015	12021	441	Montana	11/28/2014	Princeton@Cancun, MEX		PrincetonCancun, MEX		false		false	-								
