game_id	section_id	player_id	player_name	player_url	position	minutes_played	field_goals_made	field_goals_attempted	three_point_field_goals	three_point_field_goals_attempted	free_throws	free_throws_attempted	points	offensive_rebounds	defensive_rebounds	total_rebounds	assists	turnovers	steals	blocks	fouls
3509584	1	1509917	Connors, Lizzy	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1509917	0	7	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1
3509584	1	1622555	Stevens, Lariah	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1622555	0	18	3	6	1	2	3	4	10	0	4	4	2	0	0	0	1
3509584	1	1622556	Taylor, Chea	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1622556	0	9	0	2	0	0	2	2	2	3	1	4	0	0	0	0	0
3509584	1	1622557	Urbanick, Nicole	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1622557	0	23	4	9	0	2	2	2	10	3	3	6	1	1	1	0	1
3509584	1	1285024	Wilcox, Brie	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1285024	0	9	1	5	0	1	2	2	4	3	2	5	0	0	0	0	2
3509584	1		TEAM		0	0	0	0	0	0	0	0	0	1	3	4	0	0	0	0	0
3509584	1		Totals		0	200	29	64	4	16	26	33	88	17	41	58	22	15	10	5	13
3506366	0	1398230	Chvatal, Hillary	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1398230	0	17	3	4	0	0	0	0	6	2	2	4	0	1	0	0	0
3506366	0	1295303	Gaines, Nijay	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1295303	0	25	1	7	1	2	0	0	3	2	2	4	3	1	1	0	5
3506366	0	1510472	Hughes, Lexi	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1510472	0	15	0	2	0	1	0	0	0	0	1	1	0	3	0	0	2
3506366	0	1510474	Swartz, Rachel	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1510474	0	13	0	3	0	0	0	0	0	0	2	2	0	0	0	0	3
3506366	0	1295302	Williams, Kenzie	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1295302	0	35	4	10	0	1	13	15	21	3	4	7	4	2	4	0	3
3506366	0	1621223	Buckley, Aubrey	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1621223	0	14	2	4	0	0	1	2	5	1	2	3	1	3	1	0	3
3506366	0	1621221	Fruendt, Liza	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1621221	0	27	6	16	2	8	4	6	18	1	2	3	1	3	2	0	3
3506366	0	1621222	Holt, Audrey	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1621222	0	28	2	4	0	0	2	4	6	1	1	2	1	2	1	1	0
3506366	0	1510475	Osemenam, Onye	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1510475	0	5	0	0	0	0	0	0	0	2	0	2	0	1	0	0	1
3506366	0	1621220	Polowy, Lee Ann	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1621220	0	21	1	4	1	4	1	2	4	1	3	4	0	1	0	0	3
3506366	0		TEAM		0	0	0	0	0	0	0	0	0	1	2	3	0	0	0	0	0
3506366	0		Totals		0	200	19	54	4	16	21	29	63	14	21	35	10	17	9	1	23
3506366	1	1400268	Fuqua-Bey, Asianna	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1400268	0	25	2	3	0	0	1	1	5	0	6	6	2	1	3	0	4
3506366	1	1400266	Hearn, Ariel	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1400266	0	19	5	10	4	8	2	4	16	0	2	2	1	1	1	0	4
3506366	1	1400270	Rowser, Mooriah	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1400270	0	36	7	18	2	6	5	6	21	1	0	1	3	3	0	1	2
3506366	1	1511716	Wilder-Cochran, Breigha	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1511716	0	28	0	5	0	2	2	2	2	1	2	3	6	1	1	1	1
3506366	1	1624342	Wright, Brianna	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1624342	0	34	5	6	0	0	1	3	11	7	9	16	3	5	2	0	4
3506366	1	1624340	Creighton, Cheyenne	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1624340	0	13	1	4	0	1	0	0	2	1	2	3	0	0	0	0	2
3506366	1	1624341	Holmes, Amber	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1624341	0	4	1	1	0	0	0	0	2	0	0	0	0	1	0	0	1
3506366	1	1624343	Miller, Damonique	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1624343	0	3	1	1	0	0	0	0	2	0	1	1	0	0	0	0	2
3506366	1	1400271	Powell, Courtney	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1400271	0	8	1	2	0	0	0	1	2	2	2	4	0	2	0	2	3
3506366	1	1511717	Williams, Taylor	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1511717	0	30	5	11	3	6	3	4	16	1	2	3	2	6	2	0	1
3506366	1		TEAM		0	0	0	0	0	0	0	0	0	4	1	5	0	0	0	0	0
3506366	1		Totals		0	200	28	61	9	23	14	21	79	17	27	44	17	20	9	4	24
3509882	0	1515769	Dobrowolska, Agata	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1515769	0	15	1	7	0	0	0	1	2	4	4	8	2	0	1	0	1
3509882	0		McKinney, Lulu		0	29	1	10	0	6	0	0	2	0	3	3	4	3	1	0	3
3509882	0	1515774	Telles, Stacie	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1515774	0	32	3	5	3	5	0	0	9	0	3	3	2	0	1	0	1
3509882	0	1403666	Turner, Cameasha	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1403666	0	30	8	16	3	8	2	7	21	3	3	6	1	3	2	0	2
3509882	0	1515771	Welles, Johnishia	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1515771	0	6	1	3	1	2	0	0	3	2	0	2	0	0	0	0	0
3509882	0		Eduardo, Rudiane		0	17	1	4	1	4	0	0	3	0	3	3	0	1	1	0	4
3509882	0	1403663	Gari, Irene	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1403663	0	26	2	7	0	3	0	0	4	1	0	1	1	1	0	1	2
3509882	0		Kennedy, Lawna		0	7	0	0	0	0	2	2	2	1	0	1	0	0	0	1	2
3509882	0	1515770	Kirsteine, Anete	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1515770	0	6	3	8	1	4	0	0	7	0	1	1	0	0	0	0	1
3509882	0		McCants, Daeshi		0	18	1	3	0	0	0	0	2	0	1	1	0	1	2	3	1
3509882	0		Miscenko, Marta		0	3	1	1	0	0	0	0	2	0	0	0	0	0	0	0	2
3509882	0	1515775	Taylor, Sparkle	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1515775	0	11	1	2	0	0	0	0	2	0	0	0	1	1	0	0	1
3509882	0		TEAM		0	0	0	0	0	0	0	0	0	1	2	3	0	0	0	0	0
3509882	0		Totals		0	200	23	66	9	32	4	10	59	12	20	32	11	10	8	5	20
3509882	1	1515612	Bolton, Morgan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1515612	0	24	1	6	0	4	0	0	2	1	4	5	7	4	0	0	0
3509882	1	1619801	Froling, Alicia	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1619801	0	33	3	11	0	0	8	8	14	0	4	4	0	2	1	2	1
3509882	1	1284830	Hives-McCray, Destynee	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1284830	0	34	8	11	0	0	1	3	17	6	9	15	0	5	0	0	2
3509882	1	1515610	Perry, Kiara	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1515610	0	24	1	8	0	2	2	2	4	2	1	3	1	0	2	1	3
3509882	1	1174667	Short, Raven	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1174667	0	20	1	2	1	2	0	0	3	0	4	4	1	2	1	0	2
3509882	1	1619799	Brame, Taylor	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1619799	0	14	1	1	0	0	0	1	2	2	1	3	0	1	0	0	2
3509882	1	1619800	DeGar, Aurmani	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1619800	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0
3509882	1	1619802	Froling, Keely	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1619802	0	33	6	12	2	6	0	0	14	2	4	6	1	2	0	0	2
3509882	1	1619803	Reese, Mikayla	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1619803	0	17	2	4	0	1	3	4	7	1	2	3	3	2	0	0	1
3509882	1		TEAM		0	0	0	0	0	0	0	0	0	2	6	8	0	1	0	0	0
3509882	1		Totals		0	200	23	56	3	16	14	18	63	16	35	51	13	20	4	3	13
3510204	0	1627426	Aha, Nele	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1627426	0	11	0	0	0	0	0	0	0	0	0	0	1	4	0	0	2
3510204	0	1509791	Avanessian, Ani	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1509791	0	31	5	7	1	1	0	1	11	2	5	7	1	1	0	0	2
3510204	0	1405012	Easom, Emily	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1405012	0	40	2	12	1	7	0	2	5	0	6	6	1	1	0	0	2
3510204	0	1295943	Powell, Lariel	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1295943	0	40	4	11	1	2	1	2	10	1	4	5	7	7	2	0	2
3510204	0	1295944	Rivard, Mikaela	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1295944	0	35	6	13	1	1	0	1	13	3	4	7	0	3	1	0	4
3510204	0	1509793	Holt, Lauren	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1509793	0	29	2	7	0	4	4	6	8	1	3	4	1	4	0	0	3
3510204	0	1627430	West, Cici	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1627430	0	14	0	0	0	0	0	0	0	1	5	6	0	2	1	0	3
3510204	0		TEAM		0	0	0	0	0	0	0	0	0	2	0	2	0	2	0	0	0
3510204	0		Totals		0	200	19	50	4	15	5	12	47	10	27	37	11	24	4	0	18
3510204	1	1509558	Afunugo, Wilma	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1509558	0	31	7	8	0	0	2	6	16	2	7	9	1	5	1	1	4
3510204	1	1509554	Best, Kaylee	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1509554	0	23	1	8	0	4	1	3	3	1	3	4	1	2	2	0	1
3510204	1	1296133	Clark, Makenna	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1296133	0	32	1	4	0	2	4	4	6	0	4	4	2	2	4	0	3
3510204	1	1509557	Montgomery, Alexis	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1509557	0	28	1	9	0	2	0	1	2	3	0	3	4	2	2	1	0
3510204	1	1398629	Ross, Taelor	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1398629	0	35	7	20	0	0	0	0	14	2	3	5	0	1	1	1	2
3510204	1	1621351	Allen, Crystal	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1621351	0	16	3	6	0	1	1	2	7	1	2	3	1	0	2	0	1
3510204	1	1621350	Beckley, Jacinta	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1621350	0	7	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0
3510204	1	1621354	Ceballos, Cydnee	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1621354	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
3510204	1	1296138	Dillard-Brown, Renee	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1296138	0	4	1	2	0	0	0	0	2	1	0	1	0	0	0	0	3
3510204	1	1621349	Johnson, Jazmine	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1621349	0	10	2	3	0	0	0	0	4	2	0	2	1	0	1	0	1
3510204	1	1509556	Metoyer, Claire	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1509556	0	11	0	3	0	2	0	0	0	0	1	1	2	0	0	0	0
3510204	1		TEAM		0	0	0	0	0	0	0	0	0	2	4	6	0	0	0	0	0
3510204	1		Totals		0	200	23	64	0	11	8	16	54	15	24	39	12	12	13	3	16
3511075	0	1285445	Avila, Raquel	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1285445	0	13	1	3	0	1	0	0	2	0	2	2	2	2	1	0	2
3511075	0	1510625	Bertholdt, Marie	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1510625	0	34	5	6	0	0	7	8	17	2	13	15	2	4	2	0	4
3511075	0	1510626	Carlson, Beth	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1510626	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2
3511075	0	1410243	Gallaway, Brooke	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1410243	0	22	0	4	0	3	0	0	0	3	1	4	0	1	1	0	3
3511075	0	1285444	Gilday, Nici	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1285444	0	33	4	17	1	6	5	7	14	1	2	3	2	3	0	0	4
3511075	0	1625536	Allen, Maddison	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1625536	0	6	0	0	0	0	1	2	1	0	2	2	1	3	0	1	2
3511075	0	1625537	Berry, Taylor	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1625537	0	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	3
3511075	0	1410241	Hawkins, Katie	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1410241	0	13	0	3	0	0	0	0	0	1	0	1	1	3	0	0	5
3511075	0	1285449	Leo, Vanessa	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1285449	0	24	7	10	0	0	0	0	14	4	8	12	0	3	1	1	4
3511075	0	1625538	McGwire, Morgan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1625538	0	11	1	5	0	0	2	4	4	4	1	5	0	1	0	0	2
3511075	0	1625540	Rielly, Sidney	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1625540	0	8	0	1	0	0	1	2	1	0	0	0	1	2	0	0	1
3511075	0	1625541	Wolph, Emily	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1625541	0	27	6	13	2	6	2	3	16	0	2	2	2	3	1	0	4
3511075	0		TEAM		0	0	0	0	0	0	0	0	0	3	3	6	0	0	0	0	0
3511075	0		Totals		0	200	24	62	3	16	18	26	69	18	35	53	12	25	6	2	36
3511075	1	1179917	Adams, Dynese	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1179917	0	20	2	8	0	2	0	2	4	2	2	4	3	0	0	0	1
3511075	1	1398303	Crain, Brittany	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1398303	0	40	8	18	3	6	10	12	29	1	7	8	0	1	2	0	1
3511075	1	1622818	Curry, Michelle	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1622818	0	24	4	13	0	0	3	4	11	4	4	8	0	3	1	1	4
3511075	1	1509598	Ito, Annelise	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1509598	0	32	3	11	0	0	0	0	6	1	2	3	2	1	1	0	5
3511075	1	1509599	Nyingifa, Inara	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1509599	0	7	0	1	0	0	0	0	0	1	1	2	1	1	0	0	0
3511075	1	1509597	DeCoud, Simone	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1509597	0	28	5	12	0	4	9	11	19	3	3	6	1	2	0	0	3
3511075	1	1398304	Martin, Akilah	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1398304	0	20	1	5	1	4	1	2	4	1	0	1	2	2	0	0	1
3511075	1	1398305	Morrison, Tahvia	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1398305	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3511075	1	1622820	Wilson, Jaeyln	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1622820	0	28	1	5	1	3	4	6	7	4	3	7	3	0	0	1	4
3511075	1		TEAM		0	0	0	0	0	0	0	0	0	3	1	4	0	0	0	0	0
3511075	1		Totals		0	200	24	73	5	19	27	37	80	20	23	43	12	10	4	2	19
3505784	0		COLLIER, Sharde		0	40	3	15	2	8	2	2	10	2	5	7	2	10	0	0	0
3505784	0		HAHN, Taryn		0	40	2	5	2	3	2	2	8	0	5	5	4	5	0	0	2
3505784	0		McGAHA, Makinze		0	40	2	5	0	0	0	0	4	1	2	3	0	1	1	0	0
3505784	0		SANDERS, Tessa		0	40	4	20	4	18	0	0	12	0	2	2	2	4	0	1	4
3505784	0		SLEMMER, Abbie		0	40	2	12	2	9	0	0	6	0	2	2	2	10	0	0	3
3505784	0		TEAM		0	0	0	0	0	0	0	0	0	1	2	3	0	2	0	0	0
3505784	0		Totals		0	200	13	57	10	38	4	4	40	4	18	22	10	32	1	1	9
3505784	1	1509639	Bucknor, Jamaica	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1509639	0	10	8	10	1	2	1	1	18	4	1	5	0	0	3	0	0
3505784	1	1620693	Kehoe, Rachel	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1620693	0	15	1	3	0	0	1	2	3	3	1	4	1	0	1	0	0
3505784	1	1509638	Morton, Janay	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1509638	0	12	3	8	0	2	0	0	6	2	3	5	2	1	2	0	2
3505784	1	1509642	Sweeney, Cha	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1509642	0	13	4	9	0	2	2	2	10	1	1	2	5	0	1	0	1
3505784	1	1509640	Webb, Phillis	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1509640	0	11	2	6	0	0	0	0	4	2	2	4	1	1	2	0	1
3505784	1	1620684	Dailey, Sasha	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1620684	0	27	15	20	0	0	1	1	31	4	5	9	6	1	9	1	0
3505784	1	1620685	Easley, Tori	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1620685	0	20	3	4	0	0	3	4	9	3	7	10	0	2	0	0	1
3505784	1	1509643	Heady, Shannise	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1509643	0	11	3	8	0	0	0	0	6	2	3	5	1	1	2	0	0
3505784	1	1620688	Henry, Ashley	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1620688	0	10	2	2	0	0	0	0	4	0	1	1	0	0	0	0	2
3505784	1	1620689	Ozelci, Sera	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1620689	0	19	3	7	3	6	0	0	9	0	5	5	1	0	1	0	0
3505784	1	1620692	Robinson, Micah	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1620692	0	28	2	5	0	1	1	2	5	0	4	4	4	1	1	2	0
3505784	1	1620686	Stowe, Britani	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1620686	0	11	5	7	0	1	0	0	10	0	3	3	2	2	1	0	0
3505784	1	1509644	Walker, Kabria	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1509644	0	15	6	10	0	0	0	0	12	5	2	7	0	0	0	0	2
3505784	1		TEAM		0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0
3505784	1		Totals		0	202	57	99	4	14	9	12	127	26	40	66	23	9	23	3	9
3507790	0	1401938	Alexander, Jordin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12021&stats_player_seq=1401938	0	36	11	17	0	0	5	7	27	1	1	2	5	1	3	0	3
