game_id	section_id	team_id	team_name	team_url	period_scores
3078139	0	183	Denver	http://stats.ncaa.org/team/index/11560?org_id=183	[23, 18, 41]
3078139	1	464	Omaha	http://stats.ncaa.org/team/index/11560?org_id=464	[33, 32, 65]
2796940	0	346	Lamar	http://stats.ncaa.org/team/index/11560?org_id=346	[26, 26, 52]
2796940	1	503	Northern Ill.	http://stats.ncaa.org/team/index/11560?org_id=503	[41, 38, 79]
2847734	0	528	Oregon St.	http://stats.ncaa.org/team/index/11560?org_id=528	[25, 38, 63]
2847734	1	107	California	http://stats.ncaa.org/team/index/11560?org_id=107	[30, 42, 72]
2746673	0	287	Houston Baptist	http://stats.ncaa.org/team/index/11560?org_id=287	[34, 34, 68]
2746673	1	624	Sam Houston St.	http://stats.ncaa.org/team/index/11560?org_id=624	[36, 49, 85]
2927513	0	446	Morgan St.	http://stats.ncaa.org/team/index/11560?org_id=446	[30, 18, 48]
2927513	1	489	N.C. Central	http://stats.ncaa.org/team/index/11560?org_id=489	[25, 25, 50]
2827573	0	527	Oral Roberts	http://stats.ncaa.org/team/index/11560?org_id=527	[34, 30, 7, 71]
2827573	1	387	Marquette	http://stats.ncaa.org/team/index/11560?org_id=387	[25, 39, 15, 79]
3144106	0	704	UTEP	http://stats.ncaa.org/team/index/11560?org_id=704	[32, 30, 62]
3144106	1	229	Fla. Atlantic	http://stats.ncaa.org/team/index/11560?org_id=229	[49, 49, 98]
2888974	0	493	North Dakota St.	http://stats.ncaa.org/team/index/11560?org_id=493	[22, 26, 48]
2888974	1	464	Neb. Omaha	http://stats.ncaa.org/team/index/11560?org_id=464	[31, 35, 66]
2976814	0	731	Utah St.	http://stats.ncaa.org/team/index/11560?org_id=731	[27, 35, 62]
2976814	1	66	Boise St.	http://stats.ncaa.org/team/index/11560?org_id=66	[39, 44, 83]
2683403	0		Virginia Intermont		[31, 16, 47]
2683403	1	196	East Carolina	http://stats.ncaa.org/team/index/11560?org_id=196	[50, 52, 102]
3078240	0	10411	USC Upstate	http://stats.ncaa.org/team/index/11560?org_id=10411	[48, 42, 90]
3078240	1	1157	Kennesaw St.	http://stats.ncaa.org/team/index/11560?org_id=1157	[35, 43, 78]
2797329	0	295	Idaho	http://stats.ncaa.org/team/index/11560?org_id=295	[22, 33, 55]
2797329	1	107	California	http://stats.ncaa.org/team/index/11560?org_id=107	[30, 29, 59]
2848264	0	87	Butler	http://stats.ncaa.org/team/index/11560?org_id=87	[24, 51, 75]
2848264	1	635	Seton Hall	http://stats.ncaa.org/team/index/11560?org_id=635	[35, 34, 69]
2927697	0	450	Mt. St. Mary's	http://stats.ncaa.org/team/index/11560?org_id=450	[34, 30, 64]
2927697	1	127	Central Conn. St.	http://stats.ncaa.org/team/index/11560?org_id=127	[43, 19, 62]
2976815	0	655	Southeastern La.	http://stats.ncaa.org/team/index/11560?org_id=655	[34, 44, 78]
2976815	1	527	Oral Roberts	http://stats.ncaa.org/team/index/11560?org_id=527	[44, 37, 81]
2889033	0	562	Quinnipiac	http://stats.ncaa.org/team/index/11560?org_id=562	[30, 41, 71]
2889033	1	617	Saint Peter's	http://stats.ncaa.org/team/index/11560?org_id=617	[15, 25, 40]
2827997	0	433	Ole Miss	http://stats.ncaa.org/team/index/11560?org_id=433	[41, 39, 80]
2827997	1	51	Baylor	http://stats.ncaa.org/team/index/11560?org_id=51	[40, 47, 87]
2746833	0		Northwood (TX)		[18, 26, 44]
2746833	1	2	Abilene Christian	http://stats.ncaa.org/team/index/11560?org_id=2	[60, 45, 105]
2683410	0	624	Sam Houston St.	http://stats.ncaa.org/team/index/11560?org_id=624	[25, 20, 45]
2683410	1	31	Arkansas	http://stats.ncaa.org/team/index/11560?org_id=31	[45, 36, 81]
3079047	0	198	East Tenn. St.	http://stats.ncaa.org/team/index/11560?org_id=198	[25, 25, 50]
3079047	1	406	Mercer	http://stats.ncaa.org/team/index/11560?org_id=406	[43, 37, 80]
3144163	0	196	East Carolina	http://stats.ncaa.org/team/index/11560?org_id=196	[27, 51, 78]
