year,team_id,team_name,wins,losses,ties,total_games
2016,26172,A&M-Corpus Chris,9,20,0,29
2016,2,Abilene Christian,26,4,0,30
2016,30123,Academy of Art,24,9,0,33
2016,929,Adams St.,3,22,0,25
2016,3,Adelphi,18,12,0,30
2016,4,Adrian,11,13,0,24
2016,11324,Agnes Scott,4,18,0,22
2016,721,Air Force,1,29,0,30
2016,5,Akron,19,14,0,33
2016,10,Ala.-Huntsville,15,12,0,27
2016,8,Alabama,15,16,0,31
2016,6,Alabama A&M,5,25,0,30
2016,7,Alabama St.,19,12,0,31
2016,11,Alas. Anchorage,38,3,0,41
2016,12,Alas. Fairbanks,12,18,0,30
2016,14,Albany (NY),28,5,0,33
2016,13,Albany St. (GA),14,13,0,27
2016,2798,Albertus Magnus,14,12,0,26
2016,15,Albion,10,15,0,25
2016,16,Albright,27,3,0,30
2016,17,Alcorn,11,19,0,30
2016,934,Alderson Broaddus,8,20,0,28
2016,18,Alfred,2,23,0,25
2016,30170,Alfred St.,4,11,0,15
2016,19,Allegheny,15,13,0,28
2016,21,Alma,9,16,0,25
2016,938,Alvernia,8,17,0,25
2016,28746,Alverno,14,11,0,25
2016,23,American,8,23,0,31
2016,22,American Int'l,26,6,0,32
2016,24,Amherst,30,2,0,32
2016,939,Anderson (IN),5,20,0,25
2016,13028,Anderson (SC),23,7,0,30
2016,25,Angelo St.,23,8,0,31
2016,26,Anna Maria,8,17,0,25
2016,27,Appalachian St.,10,20,0,30
2016,966,Arcadia,10,15,0,25
2016,29,Arizona,13,19,0,32
2016,28,Arizona St.,26,7,0,33
2016,30105,Ark.-Fort Smith,21,9,0,30
2016,8411,Ark.-Monticello,13,14,0,27
2016,2678,Ark.-Pine Bluff,9,21,0,30
2016,31,Arkansas,12,18,0,30
2016,30,Arkansas St.,27,6,0,33
2016,947,Arkansas Tech,27,4,0,31
2016,33,Armstrong St.,16,12,0,28
2016,725,Army West Point,29,3,0,32
2016,35,Ashland,31,2,0,33
2016,36,Assumption,15,12,0,27
2016,37,Auburn,20,13,0,33
2016,38,Augsburg,14,11,0,25
2016,39,Augusta,24,9,0,33
2016,40,Augustana (IL),10,15,0,25
2016,41,Augustana (SD),24,8,0,32
2016,30093,AUM,1,1,0,2
2016,42,Aurora,17,11,0,28
2016,953,Austin,18,8,0,26
2016,43,Austin Peay,10,20,0,30
2016,44,Averett,14,12,0,26
2016,30146,Azusa Pacific,28,4,0,32
2016,45,Babson,21,6,0,27
2016,46,Baldwin Wallace,17,11,0,28
2016,47,Ball St.,22,10,0,32
2016,962,Bard,5,20,0,25
2016,49,Barry,19,9,0,28
2016,15646,Barton,14,16,0,30
2016,58,Baruch,10,15,0,25
2016,50,Bates,9,15,0,24
2016,26520,Bay Path,5,20,0,25
2016,51,Baylor,36,2,0,38
2016,26107,Becker,7,18,0,25
2016,30197,Belhaven,8,17,0,25
2016,52,Bellarmine,24,4,0,28
2016,14927,Belmont,24,9,0,33
2016,2683,Belmont Abbey,8,21,0,29
2016,53,Beloit,9,14,0,23
2016,54,Bemidji St.,7,20,0,27
2016,55,Benedict,29,3,0,32
2016,296,Benedictine (IL),16,11,0,27
2016,56,Bentley,29,6,0,35
2016,30171,Berea,3,4,0,7
2016,973,Berry,8,18,0,26
2016,59,Bethany (WV),8,18,0,26
2016,30038,Bethany Lutheran,14,12,0,26
2016,60,Bethel (MN),16,10,0,26
2016,61,Bethune-Cookman,18,13,0,31
2016,62,Binghamton,14,17,0,31
2016,28593,Birmingham-So.,25,4,0,29
2016,30134,Black Hills St.,21,8,0,29
2016,64,Blackburn,2,23,0,25
2016,984,Bloomfield,24,8,0,32
2016,65,Bloomsburg,13,14,0,27
2016,985,Bluefield St.,1,23,0,24
2016,987,Bluffton,25,3,0,28
2016,66,Boise St.,19,11,0,30
2016,67,Boston College,15,16,0,31
2016,68,Boston U.,3,27,0,30
2016,69,Bowdoin,22,7,0,29
2016,70,Bowie St.,11,17,0,28
2016,71,Bowling Green,10,18,0,28
2016,72,Bradley,9,22,0,31
2016,73,Brandeis,12,13,0,25
2016,30094,Brevard,1,25,0,26
2016,74,Bridgeport,10,18,0,28
2016,75,Bridgewater (VA),14,12,0,26
2016,76,Bridgewater St.,13,13,0,26
2016,78,Brockport,13,13,0,26
2016,79,Brooklyn,21,8,0,29
2016,80,Brown,15,13,0,28
2016,81,Bryant,18,13,0,31
2016,30188,Bryn Athyn,13,11,0,24
2016,82,Bryn Mawr,3,20,0,23
2016,83,Bucknell,25,8,0,33
2016,84,Buena Vista,15,12,0,27
2016,86,Buffalo,20,14,0,34
2016,85,Buffalo St.,10,15,0,25
2016,87,Butler,10,21,0,31
2016,77,BYU,26,7,0,33
2016,2685,BYU-Hawaii,11,14,0,25
2016,88,Cabrini,19,10,0,29
2016,1305,Cairn,6,19,0,25
2016,105,Cal Lutheran,19,8,0,27
2016,90,Cal Poly,15,16,0,31
2016,91,Cal Poly Pomona,11,17,0,28
2016,92,Cal St. Dom. Hills,22,10,0,32
2016,98,Cal St. East Bay,27,5,0,32
2016,97,Cal St. Fullerton,3,27,0,30
2016,100,Cal St. L.A.,10,17,0,27
2016,30055,Cal St. Monterey Bay,9,18,0,27
2016,93,Cal St. San B'dino,14,13,0,27
2016,30198,Cal St. San Marcos,7,18,0,25
2016,995,Caldwell,21,9,0,30
2016,107,California,15,17,0,32
2016,106,California (PA),25,6,0,31
2016,30135,California Baptist,29,3,0,32
2016,89,Caltech,2,23,0,25
2016,114,Calvin,20,6,0,26
2016,996,Cameron,15,11,0,26
2016,115,Campbell,13,18,0,31
2016,116,Canisius,13,17,0,30
2016,117,Capital,20,7,0,27
2016,118,Carleton,4,21,0,25
2016,119,Carnegie Mellon,21,7,0,28
2016,120,Carroll (WI),9,14,0,23
2016,1000,Carson-Newman,18,11,0,29
2016,121,Carthage,9,16,0,25
2016,123,Castleton,21,6,0,27
2016,1001,Catawba,15,14,0,29
2016,124,Catholic,17,10,0,27
2016,23624,Cazenovia,6,19,0,25
2016,480,CCNY,17,10,0,27
2016,14795,Cedar Crest,0,25,0,25
2016,30124,Cedarville,22,8,0,30
2016,125,Centenary (LA),9,17,0,26
2016,12884,Centenary (NJ),14,13,0,27
2016,126,Central (IA),4,21,0,25
2016,1004,Central Ark.,28,4,0,32
2016,127,Central Conn. St.,12,18,0,30
2016,129,Central Mich.,22,11,0,33
2016,130,Central Mo.,11,18,0,29
2016,1009,Central Okla.,19,11,0,30
2016,30049,Central St. (OH),15,14,0,29
2016,1010,Central Wash.,17,12,0,29
2016,132,Centre,8,19,0,27
2016,1012,Chadron St.,8,18,0,26
2016,133,Chaminade,5,19,0,24
2016,134,Chapman,19,7,0,26
2016,1013,Charleston (WV),13,17,0,30
2016,48,Charleston So.,14,17,0,31
2016,458,Charlotte,19,12,0,31
2016,10972,Chatham,11,16,0,27
2016,693,Chattanooga,24,8,0,32
2016,21323,Chestnut Hill,12,15,0,27
2016,135,Cheyney,5,21,0,26
2016,137,Chicago,16,9,0,25
2016,136,Chicago St.,4,25,0,29
2016,95,Chico St.,10,16,0,26
2016,8875,Chowan,20,9,0,29
2016,139,Chris. Newport,24,5,0,29
2016,1015,Christian Bros.,11,16,0,27
2016,140,Cincinnati,8,22,0,30
2016,30058,Claflin,17,11,0,28
2016,142,Claremont-M-S,23,6,0,29
2016,143,Clarion,9,19,0,28
2016,145,Clark (MA),6,19,0,25
2016,144,Clark Atlanta,6,21,0,27
2016,958,Clarks Summit,4,17,0,21
2016,146,Clarkson,22,6,0,28
2016,20576,Clayton St.,22,7,0,29
2016,147,Clemson,4,26,0,30
2016,148,Cleveland St.,9,20,0,29
2016,722,Coast Guard,16,11,0,27
2016,149,Coastal Caro.,12,18,0,30
2016,30083,Cobleskill St.,9,16,0,25
2016,150,Coe,15,12,0,27
2016,1023,Coker,9,19,0,28
2016,1014,Col. of Charleston,11,20,0,31
2016,151,Colby,15,11,0,26
2016,152,Colby-Sawyer,12,14,0,26
2016,153,Colgate,7,23,0,30
2016,11403,Colo. Christian,22,10,0,32
2016,157,Colorado,7,23,0,30
2016,154,Colorado Col.,4,21,0,25
2016,11416,Colorado Mesa,17,10,0,27
2016,155,Colorado Mines,21,7,0,28
2016,156,Colorado St.,31,2,0,33
2016,2720,Colorado St.-Pueblo,26,6,0,32
2016,158,Columbia,12,17,0,29
2016,159,Columbus St.,25,6,0,31
2016,1028,Concord,5,25,0,30
2016,30199,Concordia (CA),2,23,0,25
2016,162,Concordia (NY),4,22,0,26
2016,24400,Concordia (TX),14,12,0,26
2016,160,Concordia Chicago,10,15,0,25
2016,30200,Concordia Portland,6,22,0,28
2016,1036,Concordia Wisconsin,20,6,0,26
2016,161,Concordia-M'head,18,9,0,27
2016,9081,Concordia-St. Paul,14,16,0,30
2016,163,Connecticut Col.,17,7,0,24
2016,8935,Converse,7,19,0,26
2016,165,Coppin St.,16,16,0,32
2016,167,Cornell,14,14,0,28
2016,166,Cornell College,19,6,0,25
2016,30111,Covenant,10,15,0,25
2016,169,Creighton,17,18,0,35
2016,30035,Crown (MN),4,23,0,27
2016,94,CSU Bakersfield,12,19,0,31
2016,101,CSUN,7,24,0,31
2016,170,Curry,12,14,0,26
2016,122,CWRU,8,17,0,25
2016,1059,D'Youville,13,14,0,27
2016,30174,Daemen,9,17,0,26
2016,1044,Dallas,8,17,0,25
2016,2691,Daniel Webster,10,16,0,26
2016,172,Dartmouth,12,18,0,30
2016,173,Davidson,11,19,0,30
2016,174,Davis & Elkins,11,16,0,27
2016,175,Dayton,14,15,0,29
2016,1050,Defiance,7,19,0,26
2016,180,Delaware,16,15,0,31
2016,178,Delaware St.,9,21,0,30
2016,179,Delaware Valley,13,14,0,27
2016,181,Delta St.,22,7,0,29
2016,182,Denison,23,5,0,28
2016,183,Denver,5,25,0,30
2016,176,DePaul,27,9,0,36
2016,177,DePauw,22,7,0,29
2016,20,DeSales,20,7,0,27
2016,184,Detroit Mercy,15,15,0,30
2016,185,Dickinson,16,10,0,26
2016,186,Dist. Columbia,21,9,0,30
2016,30095,Dixie St.,9,17,0,26
2016,30118,Dominican (CA),18,11,0,29
2016,1332,Dominican (IL),3,22,0,25
2016,8956,Dominican (NY),14,15,0,29
2016,2692,Dowling,3,23,0,26
2016,189,Drake,23,10,0,33
2016,190,Drew,7,18,0,25
2016,191,Drexel,19,14,0,33
2016,1057,Drury,26,5,0,31
2016,192,Dubuque,9,16,0,25
2016,193,Duke,20,12,0,32
2016,194,Duquesne,28,6,0,34
2016,195,Earlham,5,20,0,25
2016,196,East Carolina,13,19,0,32
2016,8965,East Central,11,17,0,28
2016,197,East Stroudsburg,15,13,0,28
2016,1062,East Tex. Baptist,17,10,0,27
2016,203,East. Mennonite,18,8,0,26
2016,8968,Eastern,12,13,0,25
2016,200,Eastern Conn. St.,22,7,0,29
2016,201,Eastern Ill.,3,25,0,28
2016,202,Eastern Ky.,18,12,0,30
2016,204,Eastern Mich.,22,12,0,34
2016,206,Eastern N.M.,10,17,0,27
2016,1064,Eastern Nazarene,14,12,0,26
2016,207,Eastern Wash.,20,12,0,32
2016,208,Eckerd,12,14,0,26
2016,1066,Edgewood,7,18,0,25
2016,209,Edinboro,20,10,0,30
2016,210,Elizabeth City St.,8,18,0,26
2016,211,Elizabethtown,15,8,0,23
2016,212,Elmhurst,13,13,0,26
2016,213,Elmira,8,17,0,25
2016,532,Elms,15,13,0,28
2016,1068,Elon,18,13,0,31
2016,9680,Embry-Riddle (FL),8,20,0,28
2016,214,Emerson,11,14,0,25
2016,30193,Emmanuel (GA),18,11,0,29
2016,215,Emmanuel (MA),21,7,0,28
2016,217,Emory,13,12,0,25
2016,216,Emory & Henry,19,8,0,27
2016,1071,Emporia St.,28,6,0,34
2016,8981,Endicott,17,12,0,29
2016,1072,Erskine,16,14,0,30
2016,198,ETSU,16,14,0,30
2016,218,Eureka,11,15,0,26
2016,219,Evansville,3,28,0,31
2016,220,Fairfield,16,15,0,31
2016,222,Fairleigh Dickinson,11,21,0,32
2016,1076,Fairmont St.,20,11,0,31
2016,27892,Farmingdale St.,9,17,0,26
2016,223,Fayetteville St.,15,13,0,28
2016,221,FDU-Florham,21,7,0,28
2016,23157,Felician,2,24,0,26
2016,224,Ferris St.,5,23,0,28
2016,225,Ferrum,15,12,0,27
2016,28755,FGCU,33,6,0,39
2016,1079,Findlay,15,13,0,28
2016,30032,Finlandia,3,25,0,28
2016,227,Fitchburg St.,0,25,0,25
2016,231,FIU,5,26,0,31
2016,229,Fla. Atlantic,14,16,0,30
2016,233,Fla. Southern,27,6,0,33
2016,30092,Flagler,13,14,0,27
2016,235,Florida,22,9,0,31
2016,228,Florida A&M,16,15,0,31
2016,234,Florida St.,25,8,0,33
2016,230,Florida Tech,20,10,0,30
2016,11538,Fontbonne,8,17,0,25
2016,236,Fordham,14,17,0,31
2016,9011,Fort Hays St.,25,6,0,31
2016,1083,Fort Lewis,19,11,0,30
2016,237,Fort Valley St.,10,17,0,27
2016,308,Fort Wayne,7,23,0,30
2016,238,Framingham St.,19,7,0,26
2016,1085,Francis Marion,24,9,0,33
2016,30069,Franciscan,7,17,0,24
2016,239,Frank. & Marsh.,6,19,0,25
2016,2694,Franklin,19,8,0,27
2016,241,Franklin Pierce,14,13,0,27
2016,242,Fredonia,19,8,0,27
2016,30147,Fresno Pacific,5,22,0,27
2016,96,Fresno St.,22,12,0,34
2016,243,Frostburg St.,3,22,0,25
2016,244,Furman,15,16,0,31
2016,253,Ga. Southern,7,22,0,29
2016,1097,Ga. Southwestern,13,13,0,26
2016,245,Gallaudet,15,12,0,27
2016,246,Gannon,17,11,0,28
2016,1092,Gardner-Webb,19,12,0,31
2016,30084,Geneva,9,17,0,26
2016,1094,George Fox,29,1,0,30
2016,248,George Mason,12,19,0,31
2016,249,George Washington,26,7,0,33
