year	year_id	team_id	team_name	jersey_number	player_id	player_name	player_url	position	height	class_year	games_played	games_started
2014	11560	26172	A&M-Corpus Chris	02	1511593.0	Adebayo, Shola	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1511593.0	G	5-8	Jr	24	2
2014	11560	26172	A&M-Corpus Chris	05	1511594.0	Campanero, Alissa	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1511594.0	G	5-4	Jr	30	8
2014	11560	26172	A&M-Corpus Chris	03	1070561.0	Darley, Ashley	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1070561.0	G	5-6	Sr	30	15
2014	11560	26172	A&M-Corpus Chris	04	1511595.0	Davis, Camesha	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1511595.0	F	6-1	Fr	30	13
2014	11560	26172	A&M-Corpus Chris	24	1511596.0	Davis, Doshi	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1511596.0	F	6-1	Fr	14	0
2014	11560	26172	A&M-Corpus Chris	33	1178339.0	Gregory, Taryn	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1178339.0	G	5-6	Sr	30	16
2014	11560	26172	A&M-Corpus Chris	21	1511597.0	Harris, Lexy	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1511597.0	F	6-1	Jr	20	9
2014	11560	26172	A&M-Corpus Chris	23	1178347.0	Huff, Brandi	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1178347.0	F	6-0	Sr	30	23
2014	11560	26172	A&M-Corpus Chris	11	1511598.0	Jones, Kassie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1511598.0	G	5-7	Fr	29	6
2014	11560	26172	A&M-Corpus Chris	15	1511599.0	Mbamalu, Brittany	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1511599.0	G	5-8	Fr	30	27
2014	11560	26172	A&M-Corpus Chris	22	1402592.0	Plummer, Ashanti	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1402592.0	F	6-2	So	28	2
2014	11560	26172	A&M-Corpus Chris	01	1511600.0	Shaw, Jasmine	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1511600.0	G	5-7	Sr	30	29
2014	11560	698	TCU	23		Alix, AJ		G	5-6	Fr	0	0
2014	11560	698	TCU	13	1515044.0	Bradshaw, Klara	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1515044.0	C	6-6	Fr	33	18
2014	11560	698	TCU	33	1403057.0	Breaux, Donielle	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1403057.0	G	5-10	Jr	33	16
2014	11560	698	TCU	15	1515045.0	Butts, Jada	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1515045.0	F	5-8	Fr	18	2
2014	11560	698	TCU	32	1403056.0	Diaz, Caitlin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1403056.0	F	6-1	So	32	0
2014	11560	698	TCU	3	1403053.0	Hamilton, Veja	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1403053.0	F	5-10	So	33	19
2014	11560	698	TCU	5	1178839.0	Henson, Meagan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1178839.0	G	5-0	Sr	19	0
2014	11560	698	TCU	21	1178840.0	Lovings, Latricia	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1178840.0	C	6-2	Sr	32	32
2014	11560	698	TCU	14	1403055.0	Medley, Zahna	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1403055.0	G	5-6	So	33	33
2014	11560	698	TCU	4	1288604.0	Prince, Chelsea	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1288604.0	F	5-11	Jr	32	19
2014	11560	698	TCU	34		Standish, Alexia		G	5-8	Jr	0	0
2014	11560	698	TCU	24	1288606.0	Ventress, Natalie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1288606.0	G	5-11	Jr	31	26
2014	11560	698	TCU	55	1515047.0	Willie, Carol	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1515047.0	C	6-2	Fr	15	0
2014	11560	698	TCU	2	1515043.0	Yancey, Alexann	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1515043.0	G	5-8	Sr	11	0
2014	11560	10411	USC Upstate	00	1510662.0	Bogle, Lauren	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1510662.0	G	5-7	Jr	29	20
2014	11560	10411	USC Upstate	11	1408111.0	Clency, Brittany	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1408111.0	G	5-7	So	28	23
2014	11560	10411	USC Upstate	10	1510676.0	Edwards, Sharmayne	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1510676.0	G	5-6	Jr	27	1
2014	11560	10411	USC Upstate	03	1408109.0	Haddock, Travonda	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1408109.0	G	5-8	So	20	8
2014	11560	10411	USC Upstate	31	1296598.0	Herr, Maddie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1296598.0	G	5-9	Jr	18	12
2014	11560	10411	USC Upstate	32	1296597.0	Hicks, Shelby	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1296597.0	F	6-0	Jr	30	20
2014	11560	10411	USC Upstate	13	1510663.0	Jefferson, Raven	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1510663.0	G	5-8	Fr	30	26
2014	11560	10411	USC Upstate	15	1510664.0	Johnson, Paris	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1510664.0	F	5-11	Fr	9	0
2014	11560	10411	USC Upstate	24	1408112.0	McAllister, Valese	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1408112.0	F	5-11	Sr	28	13
2014	11560	10411	USC Upstate	21	1510666.0	Romiti, Toni	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1510666.0	G	5-6	Fr	27	1
2014	11560	10411	USC Upstate	22	1510675.0	Stanford, Alex	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1510675.0	G	5-6	So	27	5
2014	11560	10411	USC Upstate	34	1408114.0	Starling, Brittany	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1408114.0	C	6-0	So	30	16
2014	11560	272	Hartford	25	1289014.0	Bepko, Amber	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1289014.0	G	5-9	Jr	30	14
2014	11560	272	Hartford	21	1289012.0	Bultron, Shanise	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1289012.0	G	5-8	Jr	30	16
2014	11560	272	Hartford	13	1175117.0	Clark, Taylor	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1175117.0	F	6-0	Sr	24	12
2014	11560	272	Hartford	10	1401352.0	Doe, Diamond	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1401352.0	G	5-8	Sr	7	1
2014	11560	272	Hartford	23	1175118.0	Englert, Alyssa	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1175118.0	G	5-9	Sr	30	25
2014	11560	272	Hartford	15	1175119.0	Gilbert, Milana	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1175119.0	F	6-0	Sr	18	11
2014	11560	272	Hartford	12	1512291.0	Hall, La'Trice	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1512291.0	F	5-11	Fr	29	8
2014	11560	272	Hartford	14	1512292.0	Lumb, Morgan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1512292.0	G	5-8	Fr	26	7
2014	11560	272	Hartford	3	1512290.0	Mayza, Deanna	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1512290.0	G	5-7	Fr	30	25
2014	11560	272	Hartford	4	1401350.0	Michals, Christie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11560&stats_player_seq=1401350.0	F	6-1	So	13	0
